Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Roosevelt Sandoval,2789,656,Harry McPotterson,1703,843,BB,187,B1,2,2,0,0,,,0,0,13,2,1,CC,NUT,BB,FO,,1
King Kruul,2229,195,Harry McPotterson,1703,399,FO,204,B1,2,4,0,0,,,0,0,13,2,1,CC,NUT,FO,FO,,1
Larry Fishmang,2646,69,Jimmy Payne,2780,855,K,214,T2,0,0,0,0,,,0,0,14,2,1,NUT,CC,K,K,,1
Stu PunDous,2487,461,Jimmy Payne,2780,482,3B,21,T2,1,0,0,0,,,0,0,14,2,1,NUT,CC,3B,2B,,1
Doc Otis,2256,1,Jimmy Payne,2780,623,RGO,378,T2,1,3,0,0,,,0,0,14,2,1,NUT,CC,RGO,RGO,,2
Nooooot,2555,210,Jimmy Payne,2780,378,FO,168,T2,2,3,0,0,,,0,0,14,2,1,NUT,CC,FO,FO,,1
Gerald McCoy,2389,69,Charlie Bae,293,204,BB,135,B2,0,0,0,0,,,0,0,15,2,1,CC,NUT,BB,BB,,1
Toky Oto,2773,431,Charlie Bae,293,945,DP,486,B2,0,1,0,0,,,0,0,15,2,1,CC,NUT,LGO,LGO,,1
King Raj,2715,402,Charlie Bae,293,947,LGO,455,B2,2,0,0,0,,,0,0,15,2,1,CC,NUT,LGO,LGO,,1
Noah Diamond,2673,999,Jimmy Payne,2780,733,K,266,T3,0,0,0,0,,,0,0,16,2,1,NUT,CC,K,K,,1
Captain Trash,2696,588,Jimmy Payne,2780,233,RGO,355,T3,1,0,0,0,,,0,0,16,2,1,NUT,CC,RGO,RGO,,1
Mark Schihne,2544,34,Jimmy Payne,2780,969,2B,65,T3,2,0,0,0,,,0,1,16,2,1,NUT,CC,2B,2B,,1
Dutch Boggs,2625,434,Jimmy Payne,2780,355,1B,79,T3,2,2,0,0,,,1,1,16,2,1,NUT,CC,1B,1B,,1
Sid Houn,2258,169,Jimmy Payne,2780,179,HR,10,T3,2,1,0,1,,,2,1,16,2,1,NUT,CC,HR,HR,,1
Larry Fishmang,2646,123,Jimmy Payne,2780,944,FO,179,T3,2,0,0,3,,,0,0,16,2,1,NUT,CC,FO,FO,,1
