Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Walter Yeller Weller,647,909,Goose Gordon,2675,618,FO,291,T5,0,0,0,1,-2.29%,2.29%,0,0,9,1,1,BAG,CCD,FO,FO,K,,,,,1
Tasker Morris,287,420,Goose Gordon,2675,495,1B,75,T5,1,0,0,1,1.81%,-1.81%,0,0,9,1,1,BAG,CCD,1B,1B,1B,,,,,1
Toastman,2663,575,Goose Gordon,2675,257,PO,318,T5,1,1,0,1,-2.02%,2.02%,0,0,9,1,1,BAG,CCD,PO,PO,K,,,,,1
Doc Otis,2256,1,Goose Gordon,2675,618,PO,383,T5,2,1,0,1,-3.78%,3.78%,0,0,9,1,1,BAG,CCD,PO,PO,PO,,,,,1
Laars Nootbaar jr,2730,423,Tasker Morris,287,830,LGO,407,B5,0,0,0,1,-5.77%,5.77%,0,0,10,1,1,CCD,BAG,LGO,LGO,RGO,,,,,1
Geno Scaramucci,165,583,Tasker Morris,287,680,1B,97,B5,1,0,0,1,5.33%,-5.33%,0,0,10,1,1,CCD,BAG,1B,1B,1B,,,,,1
Geno Scaramucci,165,500,Tasker Morris,287,958,CS,458,B5,1,1,0,1,-10.49%,10.49%,0,0,10,1,1,CCD,BAG,CS 2B,CS 2B,CS,,,,,4
Skippy Gustafsson,1773,818,Tasker Morris,287,22,FO,204,B5,2,0,0,1,-4.45%,4.45%,0,0,10,1,1,CCD,BAG,FO,FO,FO,,,,,1
Brent Chillwater,2689,215,Goose Gordon,2675,31,FO,184,T6,0,0,0,1,-1.71%,1.71%,0,0,11,1,1,BAG,CCD,FO,FO,FO,,,,,1
Stu PunDous,2487,965,Goose Gordon,2675,724,K,241,T6,1,0,0,1,-1.62%,1.62%,0,0,11,1,1,BAG,CCD,K,K,FO,,,,,1
B.a. Dickey,802,618,Goose Gordon,2675,804,FO,186,T6,2,0,0,1,-1.50%,1.50%,0,0,11,1,1,BAG,CCD,FO,FO,FO,,,,,1
Tucker Doubt,567,121,Toastman,2663,250,1B,129,B6,0,0,0,1,8.33%,-8.33%,0,0,12,1,1,CCD,BAG,1B,1B,1B,,,,,1
Franklin Poffenberger,2747,711,Toastman,2663,930,FO,219,B6,0,1,0,1,-9.27%,9.27%,0,0,12,1,1,CCD,BAG,FO,FO,FO,,,,,1
LaCarpetron Dukemarriot,775,500,Toastman,2663,842,PO,342,B6,1,1,0,1,-7.88%,7.88%,0,0,12,1,1,CCD,BAG,PO,PO,K,,,,,1
Jimmy Kalkowski,2546,777,Toastman,2663,54,FO,277,B6,2,1,0,1,-13.92%,13.92%,0,0,12,1,1,CCD,BAG,FO,FO,FO,,,,,1
Joey McCarty,390,881,Ben Bramly,238,244,K,363,T1,0,0,0,0,-2.51%,2.51%,0,0,13,2,1,LAC,BIS,K,PO,K,,,,,1
Hannibal Bligh,1724,501,Ben Bramly,238,102,RGO,399,T1,1,0,0,0,-2.18%,2.18%,0,0,13,2,1,LAC,BIS,RGO,RGO,PO,,,,,1
Roosevelt Sandoval,2789,415,Ben Bramly,238,509,1B,94,T1,2,0,0,0,1.98%,-1.98%,0,1,13,2,1,LAC,BIS,1B,1B,1B,,,,,1
