Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Mark Spoon,2377,33,Zelk Antilles,490,123,1B,90,T3,2,0,1,0,2.68%,-2.68%,0,0,149,13,4,MOB,QQ,1B,1B,1B,,,,,1
Herb Bumbleflower,2532,529,Zelk Antilles,490,712,FO,183,T3,2,1,1,0,-4.94%,4.94%,0,0,149,13,4,MOB,QQ,FO,FO,FO,,,,,1
Ryan Tyburn,517,834,Streetlamp LeMoose,1734,526,K,308,B3,0,0,1,0,-2.04%,2.04%,0,0,150,13,4,QQ,MOB,K,K,K,,,,,1
Tuck,163,420,Streetlamp LeMoose,1734,157,FO,263,B3,1,0,1,0,-1.80%,1.80%,0,0,150,13,4,QQ,MOB,FO,FO,FO,,,,,1
Wheeler,529,443,Streetlamp LeMoose,1734,276,BB,167,B3,2,0,1,0,1.54%,-1.54%,0,1,150,13,4,QQ,MOB,BB,FO,BB,,,,,1
Paulie Whippet,2776,500,Streetlamp LeMoose,1734,485,HR,15,B3,2,1,1,0,17.78%,-17.78%,2,1,150,13,4,QQ,MOB,HR,HR,HR,,,1734,1734,1
Zelk Antilles,490,480,Streetlamp LeMoose,1734,616,BB,136,B3,2,0,3,0,0.61%,-0.61%,0,1,150,13,4,QQ,MOB,BB,BB,1B,,,,,1
Dixon Uraz,34,12,Streetlamp LeMoose,1734,42,3B,30,B3,2,1,3,0,4.85%,-4.85%,1,1,150,13,4,QQ,MOB,3B,3B,2B,,,1734,,1
Burg McTurdBerg,2262,777,Ferret McGivins,1706,711,1B,66,B3,2,3,4,0,2.31%,-2.31%,1,0,150,13,4,QQ,MOB,1B,1B,1B,1734,,,,1
Hunter West,2594,911,Ferret McGivins,1706,711,FO,200,B3,2,1,5,0,-0.34%,0.34%,0,0,150,13,4,QQ,MOB,FO,FO,FO,,,,,1
Herbie Bucket,2667,639,Zelk Antilles,490,451,FO,188,T4,0,0,5,0,-0.97%,0.97%,0,0,151,13,4,MOB,QQ,FO,FO,FO,,,,,1
petra,149,321,Zelk Antilles,490,144,BB,177,T4,1,0,5,0,1.14%,-1.14%,0,0,151,13,4,MOB,QQ,BB,BB,BB,,,,,1
Kilometers Straw,2624,345,Zelk Antilles,490,5,DP,340,T4,1,1,5,0,-2.18%,2.18%,0,0,151,13,4,MOB,QQ,RGO,RGO,K,,,,,1
Guthlac son of Romund,2340,622,Ferret McGivins,1706,2,PO,380,B4,0,0,5,0,-0.12%,0.12%,0,0,152,13,4,QQ,MOB,PO,PO,PO,,,,,1
Ryan Tyburn,517,327,Ferret McGivins,1706,413,1B,86,B4,1,0,5,0,0.10%,-0.10%,0,1,152,13,4,QQ,MOB,1B,1B,1B,,,,,1
Tuck,163,888,Ferret McGivins,1706,12,BB,124,B4,1,1,5,0,0.21%,-0.21%,0,1,152,13,4,QQ,MOB,BB,BB,1B,,,,,1
Wheeler,529,327,Ferret McGivins,1706,376,1B,49,B4,1,4,5,0,0.39%,-0.39%,0,1,152,13,4,QQ,MOB,1B,1B,2B,,,,,1
Paulie Whippet,2776,789,Ferret McGivins,1706,832,2B,43,B4,1,7,5,0,0.68%,-0.68%,2,1,152,13,4,QQ,MOB,2B,2B,2B,1706,1706,,,1
Zelk Antilles,490,350,Ferret McGivins,1706,817,LGO,467,B4,1,6,7,0,-0.12%,0.12%,0,0,152,13,4,QQ,MOB,LGO,LGO,LGO,,,,,2
Dixon Uraz,34,12,Ferret McGivins,1706,919,1B,93,B4,2,6,7,0,0.35%,-0.35%,2,0,152,13,4,QQ,MOB,1B,1B,1B,1706,1706,,,1
Burg McTurdBerg,2262,911,Ferret McGivins,1706,245,PO,334,B4,2,1,9,0,-0.05%,0.05%,0,0,152,13,4,QQ,MOB,PO,PO,K,,,,,1
