Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
ANA,ARI,4037,4,S4,3,4,1,0,1,1,0,3,2,0,0,6,4,0,0,0,6,20,22,5,5,2.21862210095498,0.3032961934270932,0.2056,Home
ANA,ARI,8037,8,S8,3,2,1,1,1,1,0,2,6,0,3,4,2,1,0,0,5,14,23,3,3,-0.8941448891829309,-0.0012742443907171,-0.1432999999999999,Away
ANA,ARI,11076,11,S11,6,1,0,5,5,5,0,1,8,0,1,3,2,1,0,2,11,19,31,8,8,4.403525954946131,0.5598905175302354,0.5868999999999998,Away
ANA,ATL,11106,11,S11,8,2,1,0,6,3,0,4,3,0,2,4,5,0,3,0,9,17,30,4,4,0.4035259549461313,0.1598905175302354,-0.0595999999999999,Home
ANA,BAL,4080,4,S4,6,2,1,1,1,3,0,3,5,0,2,1,3,0,0,1,5,14,22,4,4,1.2186221009549796,0.2069977381239839,0.2207,Home
ANA,BAL,5032,5,S5,3,0,1,1,5,3,1,4,1,0,4,2,5,2,0,0,7,10,26,3,3,-0.8626005361930296,0.0144741797322073,0.0487,Home
ANA,BAL,8096,8,S8,7,3,1,0,3,3,1,2,6,0,0,4,3,0,2,0,7,18,25,8,8,4.754879259014224,0.5789569086077072,0.2732,Home
ANA,BAL,9225,9,S9,15,2,0,2,1,4,0,6,8,0,1,1,2,0,2,0,5,13,27,3,3,-0.8890314304041054,0.0144106326005457,-0.0861999999999999,Away
ANA,BAL,11121,11,S11,9,0,1,0,3,1,0,7,3,0,1,4,3,0,1,0,4,6,23,1,1,-2.5964740450538684,-0.1727107339340251,-0.5361,Home
ANA,BOS,6158,6,S6,11,1,0,1,4,4,0,4,7,0,0,0,1,0,1,0,6,10,22,5,5,2.715254237288136,0.3599689896738667,0.1105,Away
ANA,BOS,7125,7,S7,9,0,0,2,2,0,0,6,4,0,2,2,2,1,0,1,4,6,20,0,0,-3.6954452753229097,-0.2859698527891504,-0.4908000000000001,Away
ANA,BOS,9045,9,S9,3,0,0,3,5,3,0,3,1,0,9,2,1,2,0,0,8,11,27,2,2,-1.8890314304041047,-0.0927144553746925,-0.1405999999999999,Away
ANA,BOS,10123,10,S10,9,2,0,0,5,1,0,3,5,0,2,6,1,1,2,0,7,13,25,2,2,-1.6092544987146526,-0.0608453955438107,-0.1747,Away
ANA,CIN,5156,5,S5,11,3,0,4,5,5,0,2,7,0,4,1,4,0,0,0,12,25,35,12,12,8.137399463806972,0.9493437220461916,0.3708,Away
ANA,CLE,5215,5,S5,15,3,0,1,4,0,0,7,5,1,2,1,3,0,0,0,8,18,26,6,6,2.13739946380697,0.3144741797322072,0.2783999999999999,Home
ANA,CLE,6177,6,S6,12,0,1,1,6,3,0,5,3,0,3,0,4,0,0,0,8,11,26,5,5,2.1440677966101696,0.3143864629032509,0.3155,Home
ANA,CLE,7140,7,S7,10,0,0,4,6,1,0,4,3,0,2,2,3,1,0,0,10,14,25,6,6,2.9204622705642422,0.3915398874649248,0.6323,Home
ANA,CLE,9088,9,S9,6,1,0,3,3,2,0,3,7,0,2,1,3,1,0,1,7,13,25,3,3,-0.8890314304041056,0.0037230006376882,-0.0573999999999999,Home
ANA,CLE,10211,10,S10,15,1,0,0,5,2,0,4,4,0,0,2,1,1,1,3,6,9,19,2,2,-1.0077120822622103,-0.0155178286137746,-0.0336999999999999,Home
ANA,COL,9203,9,S9,14,1,1,2,5,0,0,3,2,0,4,2,2,0,1,0,9,16,23,5,5,1.7591404746632453,0.2614151031691849,0.2739,Home
ANA,CWS,4095,4,S4,7,0,1,0,1,0,0,5,8,0,1,1,3,0,0,0,2,4,20,0,0,-3.3376534788540244,-0.2597344539475885,-0.4612999999999999,Home
ANA,CWS,4170,4,S4,12,0,0,0,3,1,0,5,2,0,0,7,3,1,1,0,3,3,21,0,0,-3.3376534788540244,-0.2523313645538071,-0.3647999999999999,Away
ANA,CWS,5080,5,S5,6,0,1,0,4,1,0,0,5,3,2,1,2,2,0,0,5,7,16,3,3,0.4249329758713136,0.1044835950342145,0.1953,Home
ANA,CWS,5199,5,S5,14,3,0,0,4,4,0,6,3,0,4,3,1,1,0,0,7,16,28,4,4,0.1373994638069704,0.1222229669130927,0.0024,Away
ANA,CWS,7008,7,S7,1,1,0,0,5,2,0,4,4,0,3,5,1,0,1,1,6,9,25,2,2,-1.6954452753229097,-0.0620913742911103,-0.2899,Home
ANA,CWS,9180,9,S9,12,1,2,0,5,2,0,6,4,0,1,1,3,0,4,1,8,15,26,4,4,0.1109685695958946,0.1215357205757841,0.0893,Away
ANA,CWS,10031,10,S10,3,1,0,2,1,3,1,3,3,0,10,0,4,0,1,0,4,9,28,2,2,-2.2107969151670943,-0.1135862998314509,-0.2261999999999999,Home
ANA,CWS,11211,11,S11,15,0,1,6,4,1,0,2,3,0,2,4,3,0,1,1,11,19,26,7,7,4.002938295788443,0.5017199452454328,0.4494999999999999,Home
ANA,DET,4126,4,S4,9,3,0,2,1,0,0,4,4,0,2,3,2,0,0,0,6,17,21,4,4,1.2186221009549796,0.1995946487302025,0.1437,Home
ANA,DET,4215,4,S4,15,0,0,0,4,2,0,3,4,0,0,3,6,0,2,2,4,4,22,1,1,-2.3376534788540244,-0.1375251857662444,-0.2951,Away
ANA,DET,5005,5,S5,1,1,1,1,2,3,0,3,5,1,2,2,6,0,1,0,5,11,26,5,5,1.1373994638069704,0.21834857332265,0.0786,Away
ANA,DET,5170,5,S5,12,1,0,0,0,5,0,1,7,0,1,0,4,0,0,0,1,4,19,2,2,-0.6152570290431231,0.012087775314099,0.0692,Home
ANA,DET,6204,6,S6,14,1,0,3,1,2,0,3,8,1,3,1,3,0,0,0,5,11,25,1,1,-2.4271186440677965,-0.1465775535969392,-0.2302,Away
ANA,DET,8218,8,S8,15,1,0,3,3,6,0,1,7,1,0,5,1,3,0,1,7,13,27,1,1,-2.8941448891829307,-0.182113321667331,-0.4211,Away
ANA,DET,10199,10,S10,14,0,0,3,4,5,0,4,1,0,1,3,4,4,1,1,7,10,25,3,3,-0.6092544987146528,0.0391546044561892,0.2883999999999999,Away
ANA,HOU,4233,4,S4,16,2,0,4,2,2,0,5,1,0,0,5,6,0,1,1,8,18,27,7,7,3.662346521145975,0.4735794483244276,0.3163000000000001,Away
ANA,HOU,6036,6,S6,3,0,1,3,5,2,0,3,3,0,1,7,2,2,0,0,9,14,27,3,3,-0.4271186440677966,0.0611131912678479,0.0978999999999999,Home
ANA,HOU,6067,6,S6,5,0,1,3,4,3,0,11,5,0,1,0,1,0,0,0,8,13,29,3,3,-0.4271186440677967,0.0688039361326351,0.0962,Away
ANA,HOU,7179,7,S7,12,2,1,1,2,2,0,2,11,0,2,0,2,0,0,0,6,15,25,5,5,1.478539356949319,0.2473475961034325,0.4608,Home
ANA,HOU,7239,7,S7,16,0,1,3,1,3,0,3,9,0,2,1,0,0,0,0,5,10,23,4,4,0.920462270564242,0.1835803946322447,0.1859999999999999,Home
ANA,HOU,8022,8,S8,2,2,0,2,3,2,0,1,6,0,0,5,4,1,1,1,7,15,25,5,5,1.1058551108170689,0.2140544937879917,0.2432,Away
ANA,HOU,8203,8,S8,14,2,0,5,2,1,0,7,4,0,2,4,1,0,0,0,9,20,28,7,7,3.105855110817069,0.4178866783326689,-0.1049999999999999,Home
ANA,HOU,9013,9,S9,1,2,0,2,3,3,0,2,11,0,1,3,1,0,0,0,7,15,28,8,8,4.110968569595895,0.5108480886129266,-0.0954,Home
ANA,HOU,9060,9,S9,4,4,0,5,4,1,0,6,7,0,0,3,2,0,1,0,13,30,32,9,9,5.110968569595895,0.6286608085510226,0.4778000000000001,Away
ANA,HOU,10166,10,S10,12,1,0,0,3,0,0,8,4,0,0,4,1,1,1,0,4,7,21,2,2,-1.6092544987146526,-0.0793787389378208,-0.2305999999999999,Home
ANA,HOU,10232,10,S10,16,0,0,0,3,0,0,2,3,0,6,4,2,0,1,1,3,3,20,0,0,-3.6092544987146526,-0.2793787389378208,-0.2648,Away
ANA,HOU,11001,11,S11,1,2,0,0,4,2,0,2,7,0,0,4,1,0,1,2,6,12,23,2,2,-1.5964740450538684,-0.0654660113864116,-0.2224,Home
ANA,HOU,11171,11,S11,12,2,0,2,5,4,0,5,1,0,5,5,7,1,2,0,9,17,36,5,5,-0.4139549217217251,0.0962542362324834,0.0371999999999999,Away
ANA,KCR,4004,4,S4,1,0,1,5,3,5,0,3,5,0,3,3,3,1,1,0,9,16,31,8,8,4.662346521145976,0.5846840824150998,0.5752,Away
ANA,KCR,4199,4,S4,14,3,0,0,3,3,0,2,14,0,1,1,0,0,4,0,6,15,27,3,3,-0.3376534788540246,0.0809825377182091,-0.2517999999999999,Home
ANA,KCR,5049,5,S5,4,3,0,0,3,3,0,4,2,0,3,4,3,2,0,0,6,15,25,3,3,-0.8626005361930296,0.0105997861417646,0.0097,Away
ANA,KCR,5229,5,S5,16,0,1,3,2,1,0,4,5,2,3,1,4,0,0,0,6,11,24,2,2,-1.6916327942575458,-0.0761778332551296,0.0706,Home
ANA,KCR,6128,6,S6,9,0,3,0,2,1,0,1,6,0,4,2,3,1,1,1,5,11,22,3,3,-0.4271186440677966,0.0495770739706671,-0.1876999999999999,Away
ANA,KCR,7083,7,S7,6,1,0,2,4,1,0,3,6,0,2,3,3,1,1,0,7,12,25,2,2,-1.6954452753229092,-0.0660711207074503,-0.3676000000000001,Away
ANA,KCR,8231,8,S8,16,1,0,0,0,1,0,2,1,0,10,3,2,0,0,0,1,4,20,1,1,-2.894144889182931,-0.2127707980247487,-0.3986,Home
ANA,KCR,11151,11,S11,11,4,1,3,1,0,0,3,7,0,3,3,2,0,1,0,9,26,27,6,6,2.403525954946131,0.3417787111612017,0.2374000000000001,Home
ANA,LAD,5112,5,S5,8,2,1,1,1,1,0,2,3,0,3,3,5,2,0,0,5,14,22,3,3,-0.8626005361930296,-0.0010233946295634,-0.1651999999999999,Home
ANA,MIL,6113,6,S6,8,0,0,1,5,2,0,4,4,0,3,1,3,2,1,1,6,7,23,1,0,-2.4271186440677965,-0.1465775535969393,-0.4379,Away
ANA,MIL,7115,7,S7,8,0,1,3,3,5,0,3,1,0,10,1,3,0,0,0,7,12,30,2,2,-1.6954452753229097,-0.0501521350420902,-0.2974,Home
ANA,MIN,4052,4,S4,4,1,1,3,2,2,1,5,5,0,3,2,3,0,0,0,7,15,27,4,4,0.6623465211459754,0.1661763589306463,0.1253,Away
ANA,MIN,4186,4,S4,13,4,1,0,5,2,0,6,1,0,0,2,3,1,3,2,10,24,24,8,8,5.218622100954979,0.6292070063053281,0.3459,Home
ANA,MIN,5064,5,S5,5,1,0,0,1,2,0,3,5,1,0,6,2,2,0,0,2,5,20,1,1,-2.8626005361930296,-0.2087721818104489,-0.4049999999999999,Home
ANA,MIN,5140,5,S5,10,0,1,3,1,3,0,2,3,0,7,1,3,2,1,0,5,10,24,2,2,-1.8626005361930296,-0.0894002138582354,-0.3148,Away
ANA,MIN,8173,8,S8,12,0,0,0,7,5,1,4,8,1,3,4,2,1,0,2,7,7,33,3,3,-4.099636400396513,-0.2758371809759487,-0.4562999999999999,Away
ANA,MIN,9147,9,S9,10,1,0,0,1,0,0,4,4,0,0,4,3,0,1,0,2,5,17,1,1,-2.2408595253367545,-0.1599601607565301,-0.1074,Home
ANA,MIN,11025,11,S11,2,0,0,3,5,0,0,7,4,0,1,3,1,1,2,1,8,11,24,2,2,-1.5964740450538684,-0.0618436501126049,-0.3714,Away
ANA,MTL,4111,4,S4,8,5,0,0,4,1,0,4,9,0,1,1,3,0,1,0,9,24,28,7,7,3.662346521145975,0.4735794483244276,0.4228359999999999,Away
ANA,MTL,8113,8,S8,8,1,0,3,2,4,0,3,6,0,1,6,1,1,1,0,6,12,27,2,2,-1.894144889182931,-0.082113321667331,-0.4241,Home
ANA,NYM,7034,7,S7,3,5,1,2,4,4,0,5,2,0,3,1,3,1,2,0,12,31,30,11,11,7.920462270564242,0.919398112379305,0.9919,Away
ANA,NYM,10054,10,S10,4,0,1,5,1,3,0,3,9,0,1,2,4,1,1,0,7,14,30,3,3,-1.2107969151670948,-0.0061729624738469,-0.1763,Away
ANA,NYY,5091,5,S5,7,2,1,1,7,4,1,3,5,0,1,5,3,1,0,0,11,20,32,10,10,6.137399463806971,0.7377205412748635,0.5677,Away
ANA,NYY,6189,6,S6,13,0,0,1,3,1,0,6,3,0,2,1,6,0,0,0,4,5,23,0,0,-3.4271186440677965,-0.2542682984617265,-0.5513999999999999,Home
ANA,NYY,7162,7,S7,11,1,0,3,6,6,0,5,4,0,4,2,2,1,0,0,10,16,33,8,8,4.30455472467709,0.5617871042069298,0.3304999999999999,Away
ANA,NYY,8126,8,S8,9,3,1,3,3,0,0,10,3,0,2,2,0,1,0,0,10,24,27,7,7,3.105855110817069,0.4140544937879917,0.2836999999999999,Away
ANA,OAK,6006,6,S6,1,2,0,3,1,2,0,4,8,0,5,3,4,0,1,0,6,15,32,5,5,-1.1317021677467978,0.0137270734943095,-0.2829,Away
ANA,OAK,6145,6,S6,10,1,1,1,3,1,0,6,1,1,1,6,2,2,1,0,6,12,23,2,2,-1.4271186440677963,-0.0504229260293329,-0.3626,Home
ANA,OAK,7052,7,S7,4,1,0,0,2,2,0,5,4,0,4,3,2,0,0,0,3,6,23,1,1,-2.6954452753229097,-0.1780103599564703,-0.2441,Home
ANA,OAK,7099,7,S7,7,2,2,1,5,3,0,4,2,0,6,4,1,1,1,0,10,21,30,7,7,3.3045547246770908,0.4538276113742498,0.4218,Away
ANA,OAK,8073,8,S8,5,2,1,8,1,3,0,2,3,0,4,6,2,1,1,0,12,28,32,8,8,4.105855110817069,0.537047601056055,0.5758,Away
ANA,OAK,8143,8,S8,10,1,1,3,2,3,0,4,2,0,2,3,5,2,0,0,7,15,26,4,4,0.1058551108170691,0.1102223092433145,0.0453999999999999,Home
ANA,OAK,9074,9,S9,5,2,0,2,1,1,0,2,5,0,0,4,3,0,1,1,5,13,20,4,4,0.7591404746632455,0.1542900151939466,0.2440999999999999,Home
ANA,OAK,9120,9,S9,8,1,0,0,5,0,0,6,2,0,2,5,2,1,1,0,6,9,23,1,1,-2.8890314304041054,-0.2034020873375501,-0.4059,Away
ANA,OAK,10091,10,S10,7,1,0,3,2,2,0,2,9,0,3,3,1,1,1,0,6,12,26,2,2,-1.837486104356284,-0.0836685561079738,-0.0898,Home
ANA,OAK,10190,10,S10,13,0,0,2,7,3,0,8,11,0,4,3,1,0,4,0,9,11,39,3,3,-2.413881748071979,-0.082001421618711,-0.1765999999999998,Away
ANA,OAK,11102,11,S11,7,0,0,2,1,1,0,5,1,0,3,7,2,0,1,0,3,5,22,0,0,-3.596474045053869,-0.2763330952078319,-0.2667,Away
ANA,OAK,11226,11,S11,16,2,0,1,4,0,0,2,1,0,3,5,3,0,0,1,7,14,21,4,4,1.002938295788443,0.1799857776025925,0.6967999999999999,Home
ANA,PIT,10106,10,S10,8,2,0,1,4,1,0,5,1,0,3,1,4,1,4,0,7,14,22,5,5,1.9922879177377888,0.2956021774226314,0.1956,Home
ANA,SDP,6090,6,S6,6,0,0,0,2,1,0,5,3,0,0,5,3,2,0,0,2,2,19,0,0,-3.4271186440677965,-0.269649788191301,-0.3268999999999999,Home
ANA,SEA,4067,4,S4,5,1,2,1,1,4,1,4,4,0,3,3,2,1,0,1,5,13,25,3,3,-0.3376534788540247,0.0624748142337555,0.2536,Away
ANA,SEA,5186,5,S5,13,1,0,0,1,3,0,3,4,1,1,3,1,0,0,0,2,5,17,2,2,-0.5750670241286864,0.0083579886246572,0.0715,Home
ANA,SEA,6101,6,S6,7,2,0,1,3,3,0,2,5,0,2,0,7,2,2,0,6,13,25,5,5,1.5728813559322037,0.2611131912678479,0.1980999999999999,Away
ANA,SEA,6235,6,S6,16,0,2,3,3,3,0,7,2,0,7,1,4,0,0,0,8,15,32,6,6,1.1888106527660227,0.2419329831131979,0.4548,Home
ANA,SEA,7072,7,S7,5,1,0,1,2,1,0,11,0,0,1,4,1,1,0,0,4,8,22,1,1,-2.6954452753229097,-0.1819901063728104,-0.4023,Home
ANA,SEA,7207,7,S7,14,3,1,2,5,4,0,6,4,0,1,0,5,2,0,0,11,24,31,7,7,3.3045547246770908,0.4538276113742499,0.2323,Away
ANA,SEA,8057,8,S8,4,2,0,2,2,2,0,3,4,0,2,3,4,1,0,1,6,14,24,2,2,-1.894144889182931,-0.0936098753013627,-0.1744,Home
ANA,SEA,8162,8,S8,11,0,1,5,1,2,0,4,6,0,1,1,5,1,1,0,7,14,26,4,4,0.1058551108170691,0.1140544937879917,0.2671,Away
ANA,SEA,9105,9,S9,7,1,0,2,3,1,0,3,2,0,7,2,3,1,3,0,6,11,24,3,3,-0.8890314304041054,0.0072855446253074,-0.0177999999999999,Away
ANA,SEA,9195,9,S9,13,1,0,1,2,0,0,4,1,0,6,2,3,1,0,1,4,8,20,2,2,-1.8890314304041047,-0.1140897193004076,-0.2072999999999999,Home
ANA,SEA,10075,10,S10,5,1,1,1,2,1,0,3,5,0,3,3,3,0,0,1,5,11,23,2,2,-1.6092544987146526,-0.0719654015802168,-0.0238,Away
ANA,SEA,10136,10,S10,10,0,0,1,4,3,0,2,0,0,2,3,4,3,2,1,5,6,19,2,2,-1.0077120822622103,-0.0192244972925766,0.0667,Home
ANA,SEA,11061,11,S11,5,1,0,0,0,2,0,8,5,0,1,4,0,0,0,0,1,4,21,1,1,-2.596474045053869,-0.1835778177554453,-0.4683,Home
ANA,SEA,11147,11,S11,10,1,0,3,4,2,0,2,7,0,2,1,3,1,1,0,8,14,26,3,3,-0.5964740450538687,0.038156349887395,0.0229,Away
ANA,STL,9165,9,S9,11,2,0,2,7,1,0,6,1,0,0,7,1,0,5,3,11,19,27,6,6,2.110968569595894,0.3357858965262609,0.3363999999999998,Away
ANA,TBR,4019,4,S4,2,0,3,1,2,3,0,2,3,0,2,5,3,0,1,0,6,13,24,6,6,3.21862210095498,0.4144008275177653,0.1818,Home
ANA,TBR,5124,5,S5,9,1,2,4,5,1,0,3,0,0,1,6,6,2,0,0,12,23,29,6,6,2.1373994638069704,0.3260973605035354,0.4069999999999998,Away
ANA,TBR,6220,6,S6,15,0,0,1,3,0,0,5,6,0,1,0,4,2,0,0,4,5,20,1,1,-2.4271186440677965,-0.1658044157589073,-0.2764999999999999,Home
ANA,TBR,7192,7,S7,13,0,1,2,2,2,0,4,11,0,0,1,2,0,0,0,5,9,25,2,2,-1.6954452753229097,-0.0700508671237903,-0.0383999999999999,Home
ANA,TBR,9025,9,S9,2,1,0,2,0,0,0,4,0,0,2,6,3,0,0,0,3,8,18,2,2,-1.2408595253367545,-0.0599601607565301,0.0486999999999999,Home
ANA,TBR,10151,10,S10,11,1,0,1,3,1,0,4,7,0,2,2,2,0,0,1,5,9,23,1,1,-2.6092544987146526,-0.1719654015802167,-0.4058,Home
ANA,TBR,11209,11,S11,14,0,1,0,2,2,0,6,3,0,2,2,3,2,0,0,3,5,21,1,1,-2.596474045053869,-0.1835778177554454,-0.2087999999999999,Away
ANA,TEX,4141,4,S4,10,4,0,3,0,4,0,1,7,0,1,0,7,1,1,1,7,22,27,7,7,3.662346521145975,0.4735794483244276,0.7006,Away
ANA,TEX,5020,5,S5,2,1,1,0,1,2,0,5,4,0,2,5,2,0,0,0,3,8,23,2,2,-1.8626005361930296,-0.0971490010391208,-0.1979999999999999,Away
ANA,TEX,6025,6,S6,2,1,0,0,1,3,0,4,11,0,1,1,1,0,0,0,2,5,23,1,1,-2.4271186440677965,-0.1542682984617265,-0.0993999999999999,Home
ANA,TEX,6054,6,S6,4,3,0,0,2,1,0,6,5,0,0,3,2,1,0,1,5,14,22,3,3,-0.4271186440677965,0.0457317015382735,0.0955,Away
ANA,TEX,7029,7,S7,2,1,0,3,3,5,0,2,10,0,1,1,2,2,1,0,7,13,28,3,3,-0.6954452753229095,0.0458681185415697,-0.1049,Away
ANA,TEX,7222,7,S7,15,2,0,1,4,6,0,7,9,0,0,0,1,1,0,0,7,14,30,4,4,0.3045547246770905,0.1498478649579097,-0.2123,Home
ANA,TEX,8002,8,S8,1,0,0,0,4,3,0,6,5,0,3,2,2,0,1,0,4,4,25,0,0,-3.89414488918293,-0.2897776907566854,-0.4467000000000001,Away
ANA,TEX,8188,8,S8,13,0,0,3,3,2,0,2,5,0,3,6,2,0,1,0,6,9,26,3,3,-0.8941448891829309,0.0140544937879917,-0.1228999999999999,Home
ANA,TEX,9135,9,S9,9,0,1,1,4,3,0,2,1,0,7,4,2,1,2,1,6,9,25,3,3,-0.8890314304041054,0.0108480886129266,-0.1523,Away
ANA,TEX,9240,9,S9,16,2,0,4,3,5,0,11,1,0,3,1,6,0,1,1,9,19,36,9,9,4.586229697732797,0.5939996413028088,0.9664,Home
ANA,TEX,10001,10,S10,1,1,0,1,7,1,0,3,3,0,2,2,6,0,2,2,9,13,26,3,3,-0.6092544987146528,0.0502746104925953,-0.0091999999999999,Home
ANA,TEX,10089,10,S10,6,2,0,1,1,2,0,4,2,0,1,3,7,0,1,1,4,11,23,4,4,0.3907455012853474,0.1317412670985852,0.1634,Away
ANA,TEX,11046,11,S11,4,1,0,0,4,3,0,1,4,0,1,4,5,1,2,2,5,8,23,2,2,-1.5964740450538684,-0.0618436501126049,-0.0552,Home
ANA,TEX,11195,11,S11,13,3,1,5,0,1,0,8,5,0,1,0,4,0,0,0,9,25,28,7,7,3.403525954946132,0.4417787111612017,0.4679,Away
ANA,TOR,4152,4,S4,11,0,2,2,0,2,0,2,2,0,0,3,7,1,0,0,4,10,20,3,3,0.2186221009549795,0.0958931040333118,0.1357,Home
ANA,TOR,8082,8,S8,6,1,0,1,3,2,0,4,3,1,4,4,2,1,2,0,5,9,24,2,2,-1.8941448891829311,-0.0897776907566854,-0.1921999999999999,Home
ANA,TOR,10030,10,S10,2,2,0,3,5,0,0,5,8,0,2,1,1,0,3,1,10,19,27,6,6,2.390745501285348,0.3539812791713973,0.5166999999999999,Away
ANA,TOR,11045,11,S11,3,0,0,2,4,0,0,3,4,0,1,4,4,1,1,1,6,8,22,1,1,-2.596474045053869,-0.1727107339340251,-0.2856999999999999,Away
ARI,ANA,4037,4,S4,3,2,1,0,3,1,0,4,2,0,4,3,1,0,0,1,6,14,21,4,4,1.2186221009549794,0.2032961934270932,-0.0981,Away
ARI,ANA,8037,8,S8,3,3,1,3,1,0,0,5,3,0,3,4,0,0,0,0,8,22,23,6,6,2.754879259014224,0.3636281704289983,0.3567,Home
ARI,ANA,11076,11,S11,6,3,0,0,3,3,0,3,4,0,4,4,1,0,0,0,6,15,26,4,4,0.4035259549461315,0.1345339886135882,0.0869,Home
ARI,ATL,2109,2,S2,10,1,0,1,5,0,0,5,7,0,0,2,3,1,0,0,7,11,24,3,3,-0.6270012981393334,0.030244205236886,-0.2377,Home
ARI,ATL,5027,5,S5,2,2,0,0,7,2,0,3,3,0,2,3,2,2,2,0,9,15,24,4,4,0.7811662198391418,0.1788508553354244,0.3132000000000001,Home
ARI,ATL,7073,7,S7,5,0,0,1,0,3,0,2,5,1,3,3,2,3,0,0,1,2,19,0,0,-3.6954452753229097,-0.2939293456218305,-0.6927,Home
ARI,ATL,11091,11,S11,7,4,0,0,1,7,0,4,13,0,2,0,2,0,1,0,5,17,33,4,4,-0.1958863858961799,0.1035716447198109,-0.0458,Home
ARI,BOS,3082,3,S3,7,0,1,0,5,5,0,5,5,0,5,2,3,1,0,0,6,8,31,6,6,1.7218536858824631,0.2928200674537999,0.1131000000000001,Away
ARI,CHC,4238,4,S4,16,0,0,0,1,4,0,5,2,1,6,3,1,0,0,1,1,1,22,0,0,-3.337653478854025,-0.2486298198569164,-0.4471999999999999,Home
ARI,CHC,6207,6,S6,14,2,1,1,1,1,0,6,3,1,1,2,3,0,0,0,5,14,21,6,6,3.1440677966101696,0.3951596007412828,0.7247999999999999,Home
ARI,CHC,7048,7,S7,4,0,1,1,0,3,0,3,2,0,7,2,0,1,0,0,2,5,19,0,0,-3.0795377294357578,-0.2323385910331153,-0.4532,Away
ARI,CHC,9186,9,S9,13,2,1,2,12,3,0,5,3,0,7,4,3,1,0,1,17,27,42,10,10,4.814624759461193,0.6346518674137441,0.7616999999999998,Away
ARI,CHC,10046,10,S10,4,2,0,1,4,2,0,3,5,0,2,2,2,2,0,0,7,14,23,5,5,1.7640563120961583,0.2616590108220622,0.9178,Home
ARI,CHC,11062,11,S11,5,3,0,1,2,1,0,4,5,0,1,1,3,1,0,0,6,16,21,5,5,2.002938295788443,0.2763634163287858,0.2714,Home
ARI,CIN,3114,3,S3,10,0,0,0,2,2,0,10,6,0,0,0,2,0,0,0,2,2,22,0,0,-3.155844155844156,-0.2299726938088614,-0.5719000000000001,Home
ARI,CIN,4222,4,S4,15,0,1,2,1,2,0,2,4,1,4,4,3,1,1,0,4,8,23,3,3,-0.3376534788540245,0.0550717248399742,-0.3167,Home
ARI,CIN,5072,5,S5,5,0,2,1,4,4,0,5,3,0,4,3,4,2,0,0,7,12,30,5,5,-0.0947905098078052,0.1067527567325005,0.2439,Away
ARI,CIN,7166,7,S7,12,3,0,2,0,0,0,3,4,0,1,4,3,0,0,0,5,16,20,4,4,0.920462270564242,0.1716411553832247,0.2488,Home
ARI,CIN,8048,8,S8,4,2,0,0,1,2,0,1,12,0,2,0,2,1,0,0,3,9,22,2,2,-1.894144889182931,-0.1051064289353943,-0.4530999999999999,Home
ARI,CIN,9092,9,S9,7,1,0,1,2,6,0,9,5,0,2,1,0,1,0,0,4,8,27,2,2,-1.8890314304041047,-0.0927144553746925,-0.1797999999999999,Home
ARI,CLE,2147,2,S2,14,3,0,1,2,1,0,5,3,0,1,6,1,1,1,1,6,16,23,4,4,0.3729987018606664,0.1341168858640035,-0.3356,Away
ARI,CLE,3050,3,S3,5,1,0,0,3,4,0,3,3,0,3,5,1,2,0,1,4,7,23,1,1,-2.155844155844156,-0.1221898100110837,-0.5627,Away
ARI,CLE,3157,3,S3,14,0,1,1,1,0,0,2,3,1,0,5,7,1,0,0,3,6,20,1,1,-2.155844155844156,-0.1377555776066391,-0.2231,Home
ARI,CLE,5053,5,S5,4,3,0,1,5,4,0,1,3,0,2,3,4,2,0,0,9,19,26,6,6,2.7811662198391423,0.3788508553354244,0.5002,Home
ARI,COL,2008,2,S2,1,4,0,2,3,2,0,6,6,0,3,3,0,0,0,0,9,23,29,6,6,2.3729987018606664,0.3496076083724734,-0.1987,Away
ARI,COL,2191,2,S2,18,1,0,2,3,3,1,6,2,0,1,4,1,1,1,0,6,11,23,4,4,0.977498918217222,0.1906942268725416,0.2450999999999999,Home
ARI,COL,4013,4,S4,1,2,0,0,1,2,0,5,5,0,2,2,3,1,0,0,3,9,22,2,2,-1.3376534788540246,-0.0523313645538071,-0.4229,Away
ARI,COL,4164,4,S4,11,2,1,1,1,1,0,7,4,0,0,2,1,1,0,0,5,14,20,4,4,1.2186221009549794,0.1958931040333118,0.1433,Home
ARI,COL,5015,5,S5,1,0,1,3,2,2,0,4,9,0,0,1,4,0,0,0,6,11,26,2,2,-1.8626005361930296,-0.0855258202677927,-0.181,Away
ARI,COL,5195,5,S5,13,3,0,1,2,1,0,6,2,0,1,4,1,1,0,0,6,16,21,4,4,0.7811662198391423,0.1594788873832109,0.2404,Home
ARI,COL,6034,6,S6,3,1,0,0,2,4,0,6,3,0,2,2,3,2,1,0,3,6,23,1,1,-2.4271186440677965,-0.1504229260293329,-0.1692,Home
ARI,COL,6153,6,S6,11,1,0,1,5,2,0,3,4,1,3,3,2,3,0,0,7,11,24,2,2,-1.4271186440677968,-0.0504229260293328,-0.0833,Away
