ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
126,6002,6.0,S6,1,SGP,SGP,SAS,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,2,3,0,0,0.02284557547715449,0.01102597394878441,0.058600000000000006,Away
134,7007,7.0,S7,2,SSJ,SSJ,KNX,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,-0.8410852713178294,-0.07682988169393352,-0.0708,Home
134,7010,7.0,S7,3,SSJ,SSJ,FAP,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,-1.3322986835732842,-0.125951222919479,0.0,Home
134,7011,7.0,S7,4,SSJ,SSJ,SSC,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,-1.0716149228895235,-0.09988284685110292,0.0,Home
135,4003,4.0,S4,1,LMN,LMN,EEE,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,6,3,2,1,2.149019607843137,0.22400949491544467,0.1492,Away
135,4006,4.0,S4,2,LMN,LMN,VFQ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,1,1,0.8240196078431372,0.0884736502050677,0.0995,Away
135,4007,4.0,S4,3,LMN,LMN,DDD,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,-0.8747678018575853,-0.07836924605462757,-0.12940000000000002,Away
135,5005,5.0,S5,2,LMN,LMN,MVM,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,3,0,0,-1.04988344988345,-0.08882561305563252,-0.0278,Away
135,5007,5.0,S5,3,LMN,LMN,WWC,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2.2424242424242427,0.23636447319195858,0.0015999999999999973,Away
135,6007,6.0,S6,2,PHB,PHB,CIM,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,-0.2665719983080549,-0.01791578342973653,-0.13319999999999999,Home
135,6010,6.0,S6,3,PHB,PHB,TTT,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,3,0,1,0.5818681318681318,0.06692822958788215,0.0,Home
144,6002,6.0,S6,1,SAS,SAS,SGP,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,3,0,0,-0.46874441348125556,-0.0381330249470566,-0.0481,Home
146,6004,6.0,S6,1,POR,POR,CIM,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0,0,-0.7674956622325043,-0.06800814982218148,-0.055,Home
149,3001,3.0,S3,1,BER,BER,CIN,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0.0185185185185186,0.006219667943805882,0.0,Away
149,7001,7.0,S7,1,STK,STK,BAC,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,3,2,3,2.577155793373122,0.2686335474940863,0.0,Home
