Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
BBB,WSW,7046,7.0,S7,6,0,1,1,3,3,0,0,5,4,1,2,2,1,0,0,5,22,5.0,2,-0.7426312005751259,0.1663999725617552,-0.039200000000000006,7,4,Away
BBC,BAC,7010,7.0,S7,2,0,0,0,4,1,0,0,2,4,5,2,4,1,0,0,4,22,6.0,0,-3.291157440690151,0.4212525965732577,0.32920000000000005,9,6,Home
BBC,BAC,7097,7.0,S7,13,0,1,1,2,1,0,0,1,5,4,3,2,0,0,0,4,20,5.0,2,-0.7426312005751257,0.1580238950613695,-0.012300000000000024,13,5,Away
BBC,BBB,7074,7.0,S7,10,1,0,5,5,1,0,0,2,1,5,2,4,1,0,0,11,26,5.0,7,4.257368799424874,-0.31684787243747337,-0.41150000000000003,10,6,Away
BBC,KNX,7081,7.0,S7,11,6,2,4,2,2,1,0,1,6,4,2,4,1,0,0,14,33,6.0,11,7.708842559309849,-0.632678977174621,-0.5530999999999998,12,6,Home
BBC,PBA,7057,7.0,S7,8,1,0,1,4,1,0,0,2,4,6,1,3,2,0,0,6,23,6.0,3,-0.29115744069015087,0.1254406353234506,0.20969999999999997,9,4,Away
BBC,RRR,7018,7.0,S7,3,2,1,2,3,2,0,0,2,4,5,5,5,0,0,0,8,31,7.0,6,1.544663454832237,-0.024637144227245465,-0.012399999999999994,16,9,Home
BBC,RRR,7105,7.0,S7,14,2,1,0,3,0,0,0,5,9,1,1,2,0,0,0,6,24,6.0,3,-0.2911574406901509,0.12962867407364342,0.1286,11,3,Away
BBC,SCG,7026,7.0,S7,4,3,0,1,7,3,0,0,1,4,1,5,2,2,0,0,11,27,5.0,8,5.257368799424874,-0.4126598336872806,-0.4246,10,4,Away
BBC,SSC,7045,7.0,S7,6,1,0,0,3,0,0,0,2,5,3,3,5,0,0,0,4,22,6.0,2,-1.2911574406901507,0.2212525965732577,0.16279999999999997,11,7,Away
BBC,SSJ,7066,7.0,S7,9,2,1,1,2,0,0,0,7,2,3,2,4,0,0,0,6,24,6.0,4,0.708842559309849,0.029628674073643408,0.18050000000000002,10,6,Home
BBC,STK,7050,7.0,S7,7,2,0,3,4,1,0,0,4,2,3,5,3,1,0,0,9,27,6.0,5,1.7088425593098493,-0.05780720967577809,-0.25999999999999995,12,10,Home
BBC,TBL,7002,7.0,S7,1,1,0,2,1,0,0,0,4,8,3,4,2,0,0,0,4,25,7.0,3,-1.455336545167763,0.2502346232715974,-0.05709999999999998,15,6,Away
