Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
HVR,SAV,2001,2.0,S2,1,1,0,0,3,3,0,2,2,0,0,3,5,3,0,0,4,7,19,2,2,1.393939393939394,0.2367689393939394,0.0,Home
HVR,TRE,2002,2.0,S2,2,0,0,0,2,0,0,1,6,5,1,4,0,0,0,0,2,2,14,0,0,-0.606060606060606,0.0111439393939394,0.0,Home
IDR,ARA,11068,11.0,S11,12,2,0,3,1,1,0,7,2,0,2,3,4,0,1,0,6,15,25,5,5,1.3990573448546737,0.2375615599545351,0.3825,Away
IDR,DOG,11057,11.0,S11,10,0,1,1,4,0,0,3,2,0,7,1,5,0,1,0,6,9,24,3,3,-0.6009426551453263,0.0338055666672633,-0.005,Away
IDR,HOT,11013,11.0,S11,3,4,1,3,2,2,0,6,0,0,4,2,2,1,0,0,10,27,26,7,7,3.9992144540455614,0.4975772708736239,0.2101,Home
IDR,LAX,11001,11.0,S11,1,2,0,3,4,2,0,5,5,0,1,1,2,1,2,0,9,18,25,5,5,1.9992144540455612,0.3013332641608958,0.4374999999999999,Home
IDR,LAX,11091,11.0,S11,16,2,1,2,4,5,0,1,6,0,2,2,5,1,2,1,9,19,30,4,4,0.3990573448546737,0.163853512965438,0.3,Away
IDR,LOB,11083,11.0,S11,14,1,3,1,2,5,0,3,3,0,5,2,4,1,1,0,7,17,29,4,4,0.3990573448546737,0.1525855331036225,0.2473,Away
IDR,OKT,11032,11.0,S11,6,1,1,2,2,3,0,4,8,0,0,3,2,0,2,1,6,13,26,6,6,2.3990573448546737,0.3488295398163507,0.3695,Away
IDR,OKT,11085,11.0,S11,15,1,0,1,1,1,0,7,3,0,3,3,2,0,0,0,3,7,22,1,1,-2.6009426551453263,-0.1774624131945521,-0.2342,Home
IDR,POS,11008,11.0,S11,2,2,1,2,5,1,0,10,5,0,11,5,5,0,3,3,10,20,47,3,3,-4.80204241948154,-0.2811365977227466,-0.7374,Away
IDR,POS,11049,11.0,S11,9,2,2,0,1,0,0,3,4,0,4,3,3,0,0,1,5,15,22,2,2,-1.6009426551453263,-0.0737064199072803,-0.2250999999999999,Home
IDR,PRP,11037,11.0,S11,7,0,0,4,2,1,0,3,3,0,2,4,4,0,0,2,6,10,23,2,2,-1.600942655145326,-0.0661944333327366,-0.476,Home
IDR,ROY,11044,11.0,S11,8,1,0,1,1,4,0,2,8,0,1,3,3,1,1,0,3,7,24,2,1,-1.6009426551453263,-0.0661944333327366,-0.1341,Away
IDR,ROY,11073,11.0,S11,13,3,2,0,1,3,0,2,3,0,3,3,3,0,1,1,6,19,23,5,5,1.9992144540455612,0.2938212775863521,0.2491,Home
IDR,SHH,11025,11.0,S11,5,2,0,3,5,0,0,5,4,0,4,2,0,1,0,1,10,19,25,5,5,1.7079376537349829,0.2684495908425661,0.4353,Home
IDR,WRM,11020,11.0,S11,4,0,1,3,4,2,0,1,6,0,5,2,3,0,2,1,8,13,27,4,4,0.3990573448546736,0.1525855331036225,0.1366,Away
IDR,WRM,11061,11.0,S11,11,1,1,2,2,0,0,1,4,0,5,4,0,1,0,1,6,13,21,1,1,-2.6009426551453263,-0.1774624131945521,-0.1125999999999999,Home
ISO,CHI,5038,5.0,S5,4,0,1,1,2,2,0,1,4,2,3,2,6,2,0,0,4,7,22,0,0,-4.023866348448688,-0.3110559608695588,-0.3233,Away
ISO,GBC,5030,5.0,S5,3,1,0,1,1,1,0,6,3,0,1,3,4,1,0,0,3,7,21,1,1,-3.023866348448688,-0.2152073551411637,-0.3095,Home
ISO,GBC,5161,5.0,S5,14,1,0,4,3,5,0,4,7,2,0,4,3,0,1,0,8,15,31,6,6,1.9761336515513124,0.3304579818464912,0.1553,Away
ISO,GTY,5006,5.0,S5,1,0,0,0,2,2,0,4,10,4,0,3,1,0,0,0,2,2,22,0,0,-4.023866348448688,-0.3110559608695588,-0.3283,Home
ISO,GTY,5138,5.0,S5,12,1,0,0,7,2,0,5,9,3,2,2,0,0,1,0,8,11,28,3,3,-1.0238663484486876,0.0180037990316762,-0.0027999999999999,Away
ISO,KRB,5114,5.0,S5,10,0,1,1,3,0,0,3,4,0,2,1,2,0,0,0,5,8,17,2,3,0.3174224343675416,0.1023159460540392,-0.089074,Home
ISO,PPP,5126,5.0,S5,11,1,1,2,3,4,0,3,1,0,3,5,2,1,1,0,7,14,25,4,5,1.646778042959427,0.2726140553576727,0.1171999999999999,Home
ISO,RKT,5090,5.0,S5,8,0,1,3,7,6,0,4,6,0,2,1,1,0,5,1,11,16,31,8,8,4.6467780429594265,0.6182793923453277,0.4428,Home
ISO,SPR,5018,5.0,S5,2,0,0,1,1,1,0,7,4,1,0,4,3,0,0,0,2,3,21,0,0,-4.023866348448688,-0.3152073551411637,-0.6176,Away
ISO,SPR,5150,5.0,S5,13,0,0,2,1,3,0,3,10,3,1,0,1,0,0,0,3,5,21,4,4,0.646778042959427,0.1518570839996477,0.3047999999999999,Home
ISO,TSA,5078,5.0,S5,7,2,0,1,1,1,0,4,3,2,6,1,2,0,0,0,4,11,21,3,3,0.5496630633160182,0.1421455860353068,0.1435,Home
ISO,WSH,5061,5.0,S5,6,1,0,2,5,1,0,4,4,1,3,2,3,2,0,0,8,13,25,4,4,-0.0238663484486876,0.1013982219452562,0.1579,Away
ISO,WWC,5100,5.0,S5,9,1,1,3,5,4,0,4,4,1,4,1,4,1,0,0,10,18,31,4,4,-0.0238663484486876,0.1263065875748862,-0.0265999999999999,Away
