ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,LO,SF,SH,GO,GIDP,GITP,SB,CS,1RHR,2RHR,3RHR,4RHR,H,PA,AB,TB,G_list,G,R,RBI,Total Diff,Total Plays,RE24,WPA,WAR,0 Diffs,500 Diffs,Last Team,Last Session,nH,nTB,nBB,nFO,nSH,nPA,nAB,SF value,nSF,lgnH,lgnBB,lgnPA,lgnAB,lgnTB,lgnOBP,lgnSLG,BA,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,nOBP,nSLG,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,OPS+
131,7.0,S7,WSW,WSW,0,0,0,3,3,0,3,3,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,3,16,13,3,"{7012, 7017, 7037, 7029, 7063, 7004, 7069}",7,1,1,3216.0,14,-0.8152915600561224,-0.2903,-0.0147089964094263,0,0,WSW,9,3,3,2,4,0,16,13.81069809610154,0.0473254759746146,0.1893019038984587,1212,461,5418,4910.040797824116,2522,0.3087855297157623,0.5136413532689228,0.2307692307692307,0.375,0.2307692307692307,0.6057692307692308,0.0,0.3,,0.0,0.1875,0.1875,0.2857142857142857,0.4285714285714285,0.6666666666666666,0.3125,0.2172229078591497,229.7142857142857,Nori Aru,1B,NT-S,Right,P,43.49370364469469
131,8.1,S8A,GND,GND,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,{8001},1,1,0,411.0,2,-0.119844554551637,0.0241,-0.0013237534896004,0,0,GND,1,1,1,0,0,0,3,3.0,0.0568495854717726,0.0,625,209,2445,2213.7149624950653,1306,0.3411042944785276,0.5899585186559045,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,,0.0,0.6666666666666666,0.0,,,,0.3333333333333333,0.3333333333333333,205.5,Nori Aru,1B,FP-H,Left,RF,54.22297012989561
131,9.0,S9,ARR,ARR,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,{9008},1,0,0,0.0,0,-0.3249576510446076,-0.0356999999999999,-0.0285380798597226,0,0,ARR,2,0,0,0,0,0,1,1.0,0.0472231459926837,0.0,673,227,2867,2613.6494845360826,1360,0.3139169863969306,0.5203452138653539,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,0.0,0.0,,Nori Aru,1B,FP-H,Left,RF,-100.0
131,11.0,S11,LAX,LAX,0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,5,0,"{11001, 11045, 11015}",3,1,0,1990.0,6,-1.5001579683619617,-0.1967999999999999,-0.127479837112565,0,0,LAX,8,0,0,1,1,0,6,4.94492696407422,0.0550730359257797,0.0550730359257797,1207,399,4858,4413.822739834189,2473,0.3305887196377109,0.5602853004678892,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,,0.0,0.1666666666666666,0.1666666666666666,0.5,0.25,2.0,0.1666666666666666,0.0,331.6666666666667,Nori Aru,TT,FP-H,Left,RF,-49.5848899958489
132,3.0,S3,TZS,TZS,3,0,0,2,3,0,8,4,0,2,1,2,0,0,0,3,0,0,0,0,2,1,0,0,5,25,22,14,"{3042, 3012, 3013, 3018, 3052, 3055, 3024, 3028, 3031, 3036, 3005}",11,5,5,6419.0,25,-1.3770992138725169,0.0,-0.047450553150894,0,0,TZS,14,5,14,3,8,0,25,21.44478527607362,0.0694018404907975,0.5552147239263804,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.2272727272727272,0.32,0.6363636363636364,0.9563636363636364,0.409090909090909,0.1333333333333333,,0.12,0.16,0.12,0.2307692307692307,0.6153846153846154,0.375,0.32,0.6528393648977256,256.76,Carlos Brownson,WC,WC-H,Right,C,73.93732250083174
132,4.0,S4,DDD,DDD,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,3,{4051},1,1,1,445.0,2,0.7698456286516813,-0.031,0.0844686412862641,0,0,DDD,7,1,2,0,0,0,2,2.0,0.0729094678645473,0.0,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.5,0.5,1.5,2.0,1.0,0.5,,0.0,0.0,0.0,1.0,0.0,inf,0.5,1.0,222.5,Carlos Brownson,WC,WC-H,Left,C,259.5232843209667
132,4.0,S4,LMN,LMN,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,"{4040, 4007}",2,0,0,1771.0,5,-2.1567366222568296,-0.0813,-0.1969634661729429,0,0,DDD,5,0,0,0,2,0,5,4.854181064270906,0.0729094678645473,0.1458189357290946,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6,0.4,1.4999999999999998,0.0,0.0,354.2,Carlos Brownson,WC,WC-H,Left,C,-100.0
132,5.0,S5,TSA,TSA,0,0,0,2,5,0,2,5,1,1,3,1,0,0,0,4,0,0,0,0,0,0,0,0,2,19,14,2,"{5125, 5064, 5160, 5136, 5015, 5049, 5147, 5087}",8,2,1,4824.0,18,-1.9547648531163304,-0.1442,-0.116599994151138,0,0,TSA,14,1,2,6,2,0,19,12.883341221012778,0.0583293894936109,0.1166587789872219,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.1428571428571428,0.3684210526315789,0.1428571428571428,0.5112781954887218,0.0,0.2222222222222222,,0.0,0.2631578947368421,0.2631578947368421,0.5714285714285714,0.2857142857142857,2.0,0.3684210526315789,0.1552392322527321,268.0,Carlos,WC,WC-H,Left,C,40.8996280631063
132,7.0,S7,SCG,SCG,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,{7009},1,1,0,733.0,3,-0.6411449149473862,-0.0162,-0.0515857115704537,0,0,SCG,2,0,0,1,0,0,3,2.0,0.0473254759746146,0.0,1212,461,5418,4910.040797824116,2522,0.3087855297157623,0.5136413532689228,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,0.3333333333333333,0.0,244.33333333333331,Carlos,TT,BS-H,Left,C,7.949790794979061
133,3.0,S3,TZS,TZS,2,1,2,1,4,0,2,4,0,1,5,1,0,1,0,6,0,0,0,0,2,0,0,0,6,23,18,16,"{3042, 3012, 3013, 3047, 3055, 3028, 3031, 3036, 3039}",9,5,10,5917.0,23,3.1135446482761617,0.0,0.3943930836050652,0,0,TZS,14,6,16,4,2,0,23,18.861196319018404,0.0694018404907975,0.1388036809815951,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.3333333333333333,0.4347826086956521,0.8888888888888888,1.323671497584541,0.5555555555555556,0.3076923076923077,,0.0869565217391304,0.1739130434782608,0.1739130434782608,0.6666666666666666,0.2222222222222222,3.0,0.4347826086956521,0.8483025005082334,257.2608695652174,Garren Smudge,HK,NH-S,Left,C,130.7729813916009
133,4.0,S4,MBX,MBX,2,0,0,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,9,8,9,"{4064, 4104, 4021}",3,2,4,1575.0,8,1.5902619150876682,0.1611,0.1927045444036988,1,0,MBX,13,3,9,0,2,0,9,8.854181064270906,0.0729094678645473,0.1458189357290946,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.375,0.4444444444444444,1.125,1.5694444444444444,0.75,0.5,,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,1.0,0.0,0.3333333333333333,1.0164689353730878,196.875,Garren Smudge,BP,TT-H,Left,C,209.371849350749
133,5.0,S5,JUP,JUP,0,2,1,2,1,0,0,0,0,1,3,2,0,0,0,5,0,0,0,0,0,0,0,0,5,12,11,10,"{5128, 5034, 5103, 5009, 5022}",5,2,3,2968.0,12,2.882286287797645,0.3574,0.3380453600390244,0,0,JUP,11,5,9,0,1,0,12,11.941670610506389,0.0583293894936109,0.0583293894936109,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.4545454545454545,0.5,0.9090909090909092,1.4090909090909092,0.4545454545454545,0.4545454545454545,,0.0,0.0,0.0833333333333333,0.8333333333333334,0.0,inf,0.4166666666666667,0.7536633938036876,247.33333333333331,Bud Tuggli,BN,TT-H,Left,P,166.11416114242087
133,6.0,S6,BBB,BBB,1,0,0,2,6,1,5,4,2,0,2,4,0,1,0,6,1,0,0,0,1,0,0,0,3,24,17,6,"{6081, 6056, 6152, 6026, 6094, 6068, 6008, 6167, 6104, 6139}",10,5,2,4969.0,19,-0.4631689711172084,-0.2578,0.0546108469191846,0,0,BBB,12,3,6,4,7,0,24,19.6918694976696,0.0440186431900569,0.3081305023303987,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.1764705882352941,0.375,0.3529411764705882,0.7279411764705883,0.1764705882352941,0.1538461538461538,,0.0416666666666666,0.1666666666666666,0.25,0.5454545454545454,0.4545454545454545,1.2,0.2916666666666667,0.3046942800788955,261.5263157894737,Bud Tuggli,BN,NT-H,Left,P,53.53463593920647
134,3.0,S3,TZS,TZS,3,0,2,2,0,0,1,3,0,0,3,7,0,0,0,10,1,0,0,1,1,1,1,0,7,21,21,18,"{3042, 3012, 3013, 3018, 3055, 3024, 3028, 3036}",8,3,5,5995.0,22,-1.106047979173506,0.0,-0.0311765538693559,0,0,TZS,14,7,18,0,1,0,21,20.9305981595092,0.0694018404907975,0.0694018404907975,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.3333333333333333,0.3333333333333333,0.8571428571428571,1.1904761904761905,0.5238095238095237,0.2666666666666666,0.0,0.1428571428571428,0.1428571428571428,0.0,0.9090909090909092,0.0909090909090909,10.0,0.3333333333333333,0.8599849781083408,272.5,Dart Ragusa,MH,NH-B,Right,1B,107.00841580658572
134,5.0,S5,JUP,JUP,1,1,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,8,7,8,"{5047, 5082, 5022, 5119}",4,1,3,1582.0,8,1.8552687425737773,0.1799,0.2187380284302177,0,0,JUP,10,2,6,2,0,0,8,6.0,0.0583293894936109,0.0,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.4285714285714285,0.5,1.1428571428571428,1.6428571428571428,0.7142857142857142,0.6666666666666666,,0.125,0.375,0.125,1.0,0.0,inf,0.5,1.0,197.75,Dart Ragusa,TT,TT-B,Right,1B,236.9932535508981
134,6.0,S6,BBB,BBB,0,0,1,0,1,0,1,2,1,1,4,1,0,0,0,5,2,0,0,0,0,0,0,0,1,11,10,2,"{6177, 6152, 6026, 6125, 6094, 6068}",6,1,2,2596.0,10,-0.8916844352745203,-0.0724,-0.0429098941799536,0,0,BBB,13,1,2,1,1,0,11,9.955981356809945,0.0440186431900569,0.0440186431900569,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.1,0.1818181818181818,0.2,0.3818181818181818,0.1,0.125,,0.0,0.1818181818181818,0.0909090909090909,0.7142857142857143,0.1428571428571428,5.0,0.1818181818181818,0.2008842652795839,259.6,Dart Ragusa,MH,FP-H,Right,1B,-2.145164899689445
134,7.0,S7,SSJ,SSJ,8,1,2,5,4,0,2,1,0,3,2,10,0,0,0,12,3,0,0,3,6,2,0,0,16,38,34,44,"{7008, 7075, 7110, 7047, 7015, 7019, 7051, 7085, 7061, 7030, 7094, 7066, 7100, 7038}",14,10,15,8866.0,41,7.219628582428943,1.2876999999999998,0.8931895172081205,0,0,SSJ,14,14,37,5,3,0,38,32.85802357207616,0.0473254759746146,0.141976427923844,1212,461,5418,4910.040797824116,2522,0.3087855297157623,0.5136413532689228,0.4705882352941176,0.5263157894736842,1.2941176470588236,1.820433436532508,0.823529411764706,0.32,0.0,0.2105263157894736,0.0263157894736842,0.1052631578947368,0.7058823529411765,0.1176470588235294,6.000000000000001,0.5,1.1260567732821225,216.2439024390244,Dart Ragusa,MH,FP-H,Right,P,281.15484866199284
134,9.0,S9,KGB,KGB,2,0,3,1,2,0,1,1,0,1,7,3,0,0,0,10,2,0,1,1,0,2,0,0,6,21,19,15,"{9028, 9032, 9001, 9035, 9005, 9043, 9020, 9055}",8,4,6,5496.0,23,4.968838928146263,0.1822999999999999,0.5879106534436019,0,0,KGB,14,6,15,3,0,0,21,18.0,0.0472231459926837,0.0,673,227,2867,2613.6494845360826,1360,0.3139169863969306,0.5203452138653539,0.3157894736842105,0.3809523809523809,0.7894736842105263,1.1704260651629073,0.4736842105263158,0.25,0.5,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.8333333333333334,0.0833333333333333,10.000000000000002,0.4285714285714285,0.8333333333333334,238.95652173913044,Dart Ragusa,MH,FP-H,Right,P,196.67390048803028
134,10.0,S10,ACK,ACK,3,0,1,2,0,0,7,2,0,1,3,8,0,0,0,11,0,0,0,0,1,2,0,0,6,27,27,16,"{10024, 10026, 10058, 10031, 10064, 10069, 10039, 10009, 10015}",9,5,6,6958.0,27,-3.318281598778248,0.0026,-0.2280674351794003,0,1,ACK,14,6,16,0,6,0,27,26.717590102205488,0.0470683162990855,0.2824098977945132,897,312,3577,3233.7937062937062,1892,0.337992731339111,0.5850713347353398,0.2222222222222222,0.2222222222222222,0.5925925925925926,0.8148148148148148,0.3703703703703703,0.1363636363636363,,0.1111111111111111,0.074074074074074,0.0,0.5789473684210527,0.3684210526315789,1.5714285714285716,0.2222222222222222,0.5988564065394217,257.7037037037037,Dart Ragusa,MH,FP-H,Right,1B,68.1037687137152
134,11.0,S11,LAX,LAX,1,0,2,2,2,0,6,5,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,5,21,19,10,"{11074, 11080, 11050, 11086, 11026, 11091, 11062, 11031}",8,5,3,4318.0,21,-0.4237308320287512,-0.1202999999999999,0.0365027758298335,0,0,LAX,16,5,10,5,3,0,21,15.83478089222266,0.0550730359257797,0.1652191077773391,1207,399,4858,4413.822739834189,2473,0.3305887196377109,0.5602853004678892,0.2631578947368421,0.3333333333333333,0.5263157894736842,0.8596491228070176,0.2631578947368421,0.3076923076923077,,0.0476190476190476,0.238095238095238,0.0952380952380952,0.3333333333333333,0.6666666666666666,0.5,0.4761904761904761,0.6315212106857477,205.6190476190476,Dort Rogoso,BP,EG-S,Right,1B,156.75739224157894
135,3.0,S3,TZS,TZS,2,2,4,2,3,0,2,3,0,3,4,2,0,0,0,6,0,0,0,0,1,1,0,0,10,27,24,24,"{3013, 3047, 3036, 3052, 3055, 3024, 3031, 3004, 3039}",9,4,4,6477.0,27,1.743917453582951,0.0,0.2718718630535613,0,0,TZS,14,10,24,3,2,0,27,23.861196319018404,0.0694018404907975,0.1388036809815951,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.4166666666666667,0.4814814814814814,1.0,1.4814814814814814,0.5833333333333333,0.4210526315789473,,0.074074074074074,0.1111111111111111,0.1111111111111111,0.5454545454545454,0.1818181818181818,3.0,0.4814814814814814,1.005817130001607,239.88888888888889,Lloyd Gross,XB,BS-H,Left,1B,165.0888471557515
135,4.0,S4,LMN,LMN,4,1,1,1,6,0,3,9,0,2,1,0,0,0,0,1,0,0,0,0,3,1,0,0,7,28,22,22,"{4096, 4071, 4040, 4109, 4078, 4053, 4085, 4029, 4062}",9,6,6,6268.0,28,2.4263422066447013,0.299323,0.3474113185598142,2,0,MBX,14,6,19,1,6,0,28,26.562543192812715,0.0729094678645473,0.4374568071872841,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.3181818181818182,0.4642857142857143,1.0,1.4642857142857144,0.6818181818181819,0.3333333333333333,,0.1428571428571428,0.3214285714285714,0.2142857142857142,0.1666666666666666,0.5,0.3333333333333333,0.25,0.7152929545218025,223.8571428571429,Lloyd Gross,XB,BS-H,Left,PH,122.65356740209349
135,4.0,S4,MBX,MBX,3,3,3,4,5,1,6,10,0,1,1,1,0,0,0,2,0,0,0,0,2,0,1,0,13,37,32,31,"{4064, 4069, 4038, 4104, 4008, 4013, 4077, 4110, 4048, 4021, 4054, 4087, 4094, 4031}",14,9,6,7493.0,36,3.7831780290837473,0.6690000000000002,0.5167732536986509,0,0,MBX,14,9,24,3,6,0,37,33.56254319281272,0.0729094678645473,0.4374568071872841,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.40625,0.4864864864864865,0.96875,1.4552364864864864,0.5625,0.5263157894736842,,0.081081081081081,0.2702702702702703,0.1351351351351351,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.3243243243243243,0.7150828786162874,208.13888888888889,Lloyd Gross,XB,BS-H,Left,PH,146.43970950928457
135,5.0,S5,LMN,LMN,2,0,1,2,3,2,1,4,0,4,2,2,0,1,0,4,2,0,0,0,0,1,1,0,5,21,17,12,"{5056, 5128, 5069, 5105, 5044, 5012, 5118}",7,5,8,4885.0,19,2.186374616260543,0.029771,0.3058167413297592,0,0,TSA,11,4,11,4,1,0,21,16.94167061050639,0.0583293894936109,0.0583293894936109,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.2941176470588235,0.3809523809523809,0.7058823529411765,1.0868347338935576,0.411764705882353,0.25,,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.4444444444444444,0.1111111111111111,4.0,0.3809523809523809,0.6492866171756605,257.10526315789474,Lloyd Gross,XB,BS-H,Left,PH,135.9582962035092
135,5.0,S5,TSA,TSA,0,0,3,2,3,0,4,6,0,9,3,3,0,0,0,6,1,0,0,0,0,0,0,0,5,33,30,8,"{5027, 5125, 5160, 5098, 5004, 5040, 5136, 5078, 5015, 5112, 5049, 5147, 5087}",13,2,3,9318.0,33,-3.109273951526215,-0.4466399999999999,-0.1739313841896565,0,0,TSA,14,5,8,3,4,0,33,29.766682442025555,0.0583293894936109,0.2333175579744439,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.1666666666666666,0.2424242424242424,0.2666666666666666,0.509090909090909,0.1,0.2083333333333333,,0.0,0.1818181818181818,0.0909090909090909,0.3157894736842105,0.2105263157894736,1.5,0.2424242424242424,0.2687568564478433,282.3636363636364,Lloyd Gross,XB,BS-H,Left,PH,23.48257971349288
135,6.0,S6,PHB,PHB,1,0,1,4,2,0,7,4,0,3,2,0,0,0,0,2,0,0,0,1,1,0,0,0,6,24,22,10,"{6083, 6180, 6056, 6153, 6092, 6124, 6192, 6166, 6041, 6014}",10,6,1,5725.0,24,-1.9224471747689285,-0.1171,-0.0871116507780329,0,0,PHB,14,6,12,2,5,0,24,21.779906784049714,0.0440186431900569,0.2200932159502848,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.2727272727272727,0.3333333333333333,0.4545454545454545,0.7878787878787878,0.1818181818181818,0.2941176470588235,0.0,0.0416666666666666,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.5833333333333334,0.2857142857142857,0.3333333333333333,0.5509665454026679,238.54166666666663,Lloyd Gross,BC,BS-H,Left,SS,115.20084301276113
135,7.0,S7,TBL,TBL,1,0,0,1,0,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,9,9,5,"{7011, 7091, 7027, 7002, 7101, 7039}",6,1,1,2381.0,9,-1.0854031597651987,-0.2205,-0.0709539762036653,0,0,TBL,13,2,5,0,2,0,9,8.90534904805077,0.0473254759746146,0.0946509519492293,1212,461,5418,4910.040797824116,2522,0.3087855297157623,0.5136413532689228,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.25,,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.6666666666666666,0.5,0.2222222222222222,0.5614603058253416,264.55555555555554,Lloyd Gross,BC,BS-H,Left,SS,81.27632132675706
135,8.1,S8A,GND,GND,1,0,2,3,2,0,4,2,0,5,2,2,0,0,0,4,1,0,0,0,0,1,0,0,6,23,21,11,"{8001, 8039, 8010, 8045, 8015, 8021, 8030, 8031}",8,5,3,5705.0,23,-1.0591120674954486,-0.2335,-0.0241791583468931,0,0,GND,8,6,11,2,4,0,23,20.772601658112908,0.0568495854717726,0.2273983418870904,625,209,2445,2213.7149624950653,1306,0.3411042944785276,0.5899585186559045,0.2857142857142857,0.3478260869565217,0.5238095238095238,0.8716356107660456,0.2380952380952381,0.2777777777777778,,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.3076923076923077,0.3076923076923077,1.0,0.3478260869565217,0.5295436836003573,248.0434782608696,Lloyd Gross,BC,BS-H,Left,SS,91.7300748991738
135,8.2,S8B,ESP,ESP,0,0,1,1,0,0,1,5,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,12,12,3,"{8514, 8501, 8522, 8526}",4,1,0,3605.0,12,-2.282744108084512,-0.2632,-0.1846689731447358,0,1,ESP,7,2,3,0,1,0,12,11.953947368421051,0.0460526315789473,0.0460526315789473,382,136,1600,1450.0592105263158,799,0.32375,0.5510119822693266,0.1666666666666666,0.1666666666666666,0.25,0.4166666666666666,0.0833333333333333,0.2857142857142857,,0.0,0.4166666666666667,0.0,0.6,0.2,3.0,0.1666666666666666,0.2509631260319207,300.4166666666667,Lloyd Gross,BC,BS-H,Left,SS,-2.974092148851737
136,3.0,S3,TZS,TZS,0,0,0,0,0,0,2,1,0,0,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,6,5,0,"{3004, 3013}",2,0,1,2478.0,6,-1.5155203984472272,0.0,-0.1298897914679969,0,0,TZS,4,0,0,0,2,0,6,5.861196319018405,0.0694018404907975,0.1388036809815951,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1666666666666666,0.0,0.6,0.4,1.4999999999999998,0.0,0.0,413.0,Tyler Gordon,S,,Left,1B,-100.0
136,4.0,S4,MBX,MBX,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,3,6,5,6,"{4077, 4021}",2,3,3,1450.0,6,2.0301310225378426,0.4349,0.2254653375170723,0,0,MBX,10,1,4,2,1,0,6,3.927090532135453,0.0729094678645473,0.0729094678645473,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.6,0.6666666666666666,1.2,1.8666666666666667,0.6,0.5,,0.1666666666666666,0.0,0.1666666666666666,1.0,0.0,inf,0.5,1.0185657721073471,241.66666666666663,Tyler Gordon,S,EG-B,Left,1B,263.22206634126013
137,3.0,S3,TZS,TZS,0,0,2,2,0,0,5,0,0,2,1,1,0,1,0,2,1,0,0,0,0,0,0,0,4,13,12,6,"{3031, 3047, 3005, 3055}",4,3,1,3305.0,13,-1.9304680625410824,0.0,-0.1461119347712022,0,0,TZS,14,4,6,0,5,0,13,12.652990797546012,0.0694018404907975,0.3470092024539877,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.3333333333333333,0.3076923076923077,0.5,0.8076923076923077,0.1666666666666666,0.3076923076923077,,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.3999999999999999,0.3076923076923077,0.4741961877632655,254.23076923076923,Teo Jones,S,,Right,2B,45.21381200322017
137,4.0,S4,MBX,MBX,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5,5,4,"{4031, 4069, 4021}",3,2,1,1254.0,5,1.3089716398913054,0.0732999999999999,0.1496073600418705,0,0,MBX,9,2,3,0,0,0,5,5.0,0.0729094678645473,0.0,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.4,0.4,0.8,1.2000000000000002,0.4,0.5,,0.0,0.2,0.0,0.5,0.5,1.0,0.4,0.6,250.8,Teo Jones,S,BS-B,Right,2B,147.7734543187304
137,5.0,S5,TSA,TSA,0,1,6,3,2,0,6,4,0,6,5,0,0,1,0,5,0,0,0,1,0,0,0,0,10,33,30,18,"{5027, 5125, 5064, 5160, 5098, 5004, 5040, 5136, 5078, 5015, 5049, 5147}",12,6,3,8048.0,34,-1.1374194040979917,0.1376,0.0274054648247708,0,0,TSA,14,10,19,0,7,0,33,32.591694273544725,0.0583293894936109,0.4083057264552768,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.3333333333333333,0.3636363636363636,0.6,0.9636363636363636,0.2666666666666666,0.3703703703703703,0.0,0.0,0.1212121212121212,0.0606060606060606,0.2941176470588235,0.3529411764705882,0.8333333333333333,0.303030303030303,0.5829706133265569,236.7058823529412,Batter Buckland,S,BS-B,Right,2B,99.97404498810909
137,6.0,S6,SUP,SUP,2,1,0,0,1,0,6,1,0,2,1,1,0,1,0,2,0,0,0,0,2,0,0,0,3,15,13,11,"{6084, 6025, 6098, 6162, 6135}",5,3,3,3363.0,15,0.5493078045857622,0.3087,0.1180106204778921,0,0,SUP,12,3,11,1,4,0,15,13.823925427239772,0.0440186431900569,0.1760745727602278,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.2307692307692307,0.2666666666666666,0.8461538461538461,1.1128205128205129,0.6153846153846154,0.0909090909090909,,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.2,0.6,0.3333333333333333,0.2666666666666666,0.7957218850678055,224.2,Batter Buckland,S,BS-B,Right,2B,141.72144191152944
138,3.0,S3,TZS,TZS,0,1,1,2,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,7,7,7,"{3024, 3028}",2,3,2,1588.0,7,1.385188765084748,0.0,0.1637914996146549,0,1,TZS,7,4,7,0,1,0,7,6.930598159509202,0.0694018404907975,0.0694018404907975,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.5714285714285714,0.5714285714285714,1.0,1.5714285714285714,0.4285714285714286,0.5714285714285714,,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,1.0100138312586446,226.8571428571429,Donnie Draper,S,,Right,SS,188.247748781676
138,4.0,S4,MBX,MBX,0,0,2,1,1,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,8,5,"{4008, 4077, 4038, 4110}",4,1,2,2265.0,10,1.5231452919926622,0.142,0.1897349213047462,0,0,MBX,14,2,3,1,3,0,10,8.781271596406357,0.0729094678645473,0.218728403593642,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.375,0.4,0.625,1.025,0.25,0.4285714285714285,,0.0,0.2,0.1,0.0,1.0,0.0,0.3,0.3416361704639358,226.5,Donnie Draper,S,,Right,SS,64.24121299021857
138,5.0,S5,SPR,SPR,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,"{5077, 5150}",2,0,1,553.0,4,1.3108604629872094,0.1775999999999999,0.1476916233851409,0,0,SPR,13,2,4,0,1,0,4,3.941670610506389,0.0583293894936109,0.0583293894936109,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.5,0.5,1.0,1.5,0.5,0.6666666666666666,,0.0,0.25,0.0,0.0,1.0,0.0,0.5,1.014798138976437,138.25,Donnie Draper,S,TT-S,Right,SS,239.7261934933888
