Line ID,Batting Team's Score:,,,,,"Win Probability, slightly edited",,,,,,,,,,,,,,,,,,,,
,Inning,Top/Bot,OBC,Outs,Inning&OBC&Outs,-10+,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10+
483,11,1,1,0,11110,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,54.34%,83.58%,92.35%,96.52%,98.54%,99.34%,99.72%,99.86%,99.92%,99.97%,99.99%
484,11,1,1,1,11111,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,48.27%,81.69%,91.54%,96.14%,98.35%,99.27%,99.69%,99.88%,99.92%,99.98%,100.00%
485,11,1,1,2,11112,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,43.46%,80.12%,90.72%,95.77%,98.22%,99.17%,99.64%,99.88%,99.93%,99.99%,99.99%
486,11,1,2,0,11120,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,63.39%,86.26%,93.78%,97.18%,98.78%,99.52%,99.79%,99.93%,99.92%,100.00%,100.00%
487,11,1,2,1,11121,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,54.35%,83.63%,92.38%,96.58%,98.52%,99.39%,99.73%,99.90%,99.91%,99.99%,100.00%
488,11,1,2,2,11122,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,47.04%,81.23%,91.19%,95.98%,98.23%,99.27%,99.65%,99.89%,99.93%,99.98%,100.00%
489,11,1,3,0,11130,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,74.65%,89.81%,95.26%,97.75%,99.25%,99.49%,99.81%,99.90%,99.97%,100.00%,100.00%
490,11,1,3,1,11131,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,64.94%,86.32%,93.82%,97.12%,98.84%,99.47%,99.82%,99.94%,99.97%,99.95%,100.00%
491,11,1,3,2,11132,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,46.67%,80.87%,91.03%,95.98%,98.27%,99.20%,99.72%,99.90%,99.93%,99.96%,100.00%
492,11,1,4,0,11140,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,63.57%,86.67%,93.84%,97.20%,98.75%,99.46%,99.70%,99.79%,99.95%,99.96%,100.00%
493,11,1,4,1,11141,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,54.95%,84.04%,92.63%,96.65%,98.54%,99.33%,99.73%,99.83%,99.97%,99.97%,100.00%
494,11,1,4,2,11142,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,48.42%,82.08%,91.60%,96.12%,98.29%,99.23%,99.67%,99.85%,99.94%,99.99%,100.00%
495,11,1,5,0,11150,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,78.39%,90.93%,96.05%,98.03%,99.32%,99.61%,99.95%,99.85%,99.94%,100.00%,100.00%
496,11,1,5,1,11151,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,64.67%,86.61%,93.75%,97.32%,98.96%,99.47%,99.79%,99.91%,99.94%,99.95%,100.00%
497,11,1,5,2,11152,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,48.67%,81.71%,91.60%,96.20%,98.38%,99.27%,99.66%,99.89%,99.95%,99.95%,99.98%
498,11,1,6,0,11160,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,79.69%,92.26%,96.18%,98.25%,99.27%,99.71%,99.85%,99.87%,100.00%,100.00%,100.00%
499,11,1,6,1,11161,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,69.20%,88.22%,94.71%,97.63%,98.92%,99.61%,99.78%,99.88%,99.98%,99.96%,100.00%
500,11,1,6,2,11162,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,49.56%,82.15%,92.05%,96.34%,98.18%,99.42%,99.63%,99.89%,99.96%,99.93%,100.00%
501,11,1,7,0,11170,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,82.62%,92.54%,96.73%,98.51%,99.46%,99.75%,99.91%,99.97%,100.00%,100.00%,100.00%
502,11,1,7,1,11171,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,70.49%,88.79%,94.81%,97.71%,99.01%,99.57%,99.82%,99.93%,99.98%,100.00%,100.00%
503,11,1,7,2,11172,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,52.99%,83.48%,92.45%,96.56%,98.45%,99.36%,99.73%,99.90%,99.93%,99.97%,100.00%
504,11,2,0,0,11200,0.00%,0.03%,0.06%,0.15%,0.40%,0.92%,2.11%,4.84%,10.63%,22.74%,65.47%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
505,11,2,0,1,11201,0.00%,0.01%,0.02%,0.04%,0.14%,0.36%,0.92%,2.36%,5.87%,14.41%,60.20%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
506,11,2,0,2,11202,0.00%,0.00%,0.00%,0.01%,0.03%,0.09%,0.22%,0.71%,2.16%,6.82%,55.11%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
507,11,2,1,0,11210,0.01%,0.05%,0.13%,0.32%,0.91%,1.97%,4.31%,9.30%,18.85%,31.07%,68.71%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
508,11,2,1,1,11211,0.00%,0.02%,0.07%,0.14%,0.36%,0.94%,2.25%,5.49%,12.79%,21.80%,63.13%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
509,11,2,1,2,11212,0.00%,0.00%,0.01%,0.02%,0.08%,0.27%,0.68%,2.22%,6.69%,13.92%,58.84%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
510,11,2,2,0,11220,0.00%,0.10%,0.20%,0.39%,0.96%,2.21%,5.08%,11.29%,23.40%,44.01%,78.21%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
511,11,2,2,1,11221,0.00%,0.02%,0.08%,0.09%,0.40%,1.01%,2.62%,6.59%,15.30%,30.54%,69.78%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
512,11,2,2,2,11222,0.00%,0.00%,0.02%,0.02%,0.08%,0.25%,0.72%,2.24%,6.82%,17.90%,62.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
513,11,2,3,0,11230,0.04%,0.00%,0.03%,0.50%,0.99%,2.30%,5.23%,11.77%,23.78%,57.23%,91.59%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
514,11,2,3,1,11231,0.00%,0.00%,0.08%,0.23%,0.39%,1.04%,2.72%,6.95%,15.56%,43.12%,82.05%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
515,11,2,3,2,11232,0.00%,0.00%,0.00%,0.02%,0.09%,0.25%,0.63%,2.26%,6.81%,18.22%,62.82%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
516,11,2,4,0,11240,0.00%,0.20%,0.44%,0.89%,2.49%,4.52%,10.22%,19.94%,31.35%,44.63%,76.62%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
517,11,2,4,1,11241,0.01%,0.06%,0.19%,0.37%,1.12%,2.50%,6.09%,13.89%,23.01%,31.94%,68.94%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
518,11,2,4,2,11242,0.00%,0.00%,0.03%,0.05%,0.27%,0.77%,2.26%,6.90%,14.10%,21.71%,63.06%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
519,11,2,5,0,11250,0.00%,0.21%,0.18%,0.86%,2.12%,4.78%,9.68%,19.52%,31.89%,63.09%,93.41%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
520,11,2,5,1,11251,0.00%,0.06%,0.21%,0.49%,1.09%,2.55%,6.17%,14.37%,25.83%,45.57%,79.37%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
521,11,2,5,2,11252,0.00%,0.00%,0.00%,0.09%,0.18%,0.78%,2.08%,6.84%,14.15%,22.31%,63.60%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
522,11,2,6,0,11260,0.07%,0.19%,0.29%,0.77%,2.51%,5.70%,11.59%,24.44%,44.59%,70.48%,92.23%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
523,11,2,6,1,11261,0.04%,0.12%,0.13%,0.59%,1.16%,3.09%,6.98%,16.33%,31.72%,53.58%,82.77%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
524,11,2,6,2,11262,0.00%,0.11%,0.06%,0.12%,0.17%,0.65%,1.96%,7.00%,18.22%,26.11%,63.07%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
525,11,2,7,0,11270,0.00%,0.29%,0.98%,2.15%,5.42%,10.25%,20.31%,32.36%,46.50%,72.43%,94.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
526,11,2,7,1,11271,0.06%,0.23%,0.44%,1.08%,2.79%,6.84%,15.28%,26.23%,37.11%,54.68%,83.04%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
527,11,2,7,2,11272,0.00%,0.05%,0.00%,0.31%,0.86%,2.13%,6.81%,14.19%,22.05%,29.59%,66.28%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,9,9,9,9999,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
