ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
163,9001,9.0,S9,1,POS,POS,KGB,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1,5,1.3333333333333333,0,-0.6285714285714286,0.07459020146520147,0.0,3,2,Home
163,9003,9.0,S9,2,POS,POS,BIR,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,2,5,1.0,1,0.37142857142857144,-0.025409798534798536,0.0,1,0,Away
163,10001,10.0,S10,1,KIR,KIR,CRN,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,3,7,1.3333333333333333,3,2.1774891774891776,-0.18643939393939393,-0.24459999999999998,4,1,Home
166,4003,4.0,S4,1,EEE,EEE,LMN,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,3,6,1.0,1,1.7313725490196075,-0.1420113489521883,-0.1031,2,1,Home
193,4003,4.0,S4,1,LMN,LMN,EEE,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,2,6,1.0,1,0.11568627450980418,0.01955727849879204,-0.09549999999999999,0,0,Away
196,4005,4.0,S4,2,DDD,DDD,PGA,1,1,1,2,0,0,0,3,3,7,2,2,1,0,0,5,22,6.0,1,-3.3058823529411763,0.44471655710995,0.15630000000000002,11,8,Home
196,4007,4.0,S4,3,DDD,DDD,LMN,1,0,3,1,2,0,0,2,5,5,3,1,2,0,0,5,23,6.0,2,-2.3058823529411763,0.34990420810157874,0.03480000000000002,10,5,Home
207,5007,5.0,S5,3,WWC,WWC,LMN,2,0,0,0,4,0,0,4,4,1,2,1,1,0,0,2,18,4.333333333333333,5,2.769921436588103,-0.19867180577706894,-0.02090000000000002,7,4,Home
207,6001,6.0,S6,1,WWC,WWC,SAR,0,1,1,0,1,0,0,2,10,4,0,2,0,0,0,2,21,6.0,0,-3.044776119402985,0.4158013583350016,0.2177,12,6,Home
207,6005,6.0,S6,2,WWC,WWC,CBC,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,4,1.0,0,-0.5074626865671642,0.07725192256021715,0.038099999999999995,1,0,Away
238,4003,4.0,S4,1,EEE,EEE,LMN,0,0,2,0,1,0,0,2,1,1,0,1,0,0,0,2,9,2.0,2,0.5647058823529411,-0.009781729310635413,-0.14830000000000002,3,1,Home
238,8002,8.1,S8A,1,BIS,BIS,LAC,1,0,3,1,0,0,0,1,4,0,2,2,0,1,0,5,14,3.0,3,1.8333333333333335,-0.10578358208955226,-0.19569999999999999,6,3,Home
238,8003,8.1,S8A,2,BIS,BIS,BAG,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4,1.0,0,0.33333333333333337,-0.012653399668325033,0.0875,3,0,Home
259,5004,5.0,S5,1,LMN,LMN,TAC,1,1,2,0,1,0,0,1,3,2,4,4,1,0,0,4,19,5.0,2,-0.6543209876543212,0.14810356652949244,0.16369999999999998,6,4,Away
264,3001,3.0,S3,1,CIN,CIN,BER,1,0,1,1,0,0,0,5,8,1,1,2,1,0,0,3,20,6.0,1,-6.3500000000000005,0.7327011494252873,0.0,13,3,Home
264,3003,3.0,S3,2,CIN,CIN,LAN,1,2,1,0,3,0,0,0,3,0,3,1,0,0,0,4,14,2.3333333333333335,6,2.806481481481481,-0.21225734355044693,0.0,6,2,Home
265,3003,3.0,S3,2,CIN,CIN,LAN,2,0,2,3,8,0,0,2,2,1,2,2,1,0,0,7,24,3.3333333333333335,8,3.8435185185185183,-0.26711047254150705,0.0,7,5,Home
270,4002,4.0,S4,1,DDD,DDD,PDB,2,0,0,3,5,0,0,8,1,0,2,3,1,0,0,5,24,5.0,5,1.411764705882353,-0.016672846789145417,-0.30809999999999993,7,4,Home
270,9001,9.0,S9,1,POS,POS,KGB,0,0,2,1,0,0,0,1,4,1,2,1,0,0,0,3,12,3.0,1,-0.8857142857142857,0.11673076923076925,0.0,7,3,Home
282,3002,3.0,S3,1,FTP,FTP,LAN,1,0,1,4,3,0,0,2,3,0,1,0,0,0,0,6,15,2.0,6,3.8249999999999997,-0.3092241379310345,0.0,3,1,Away
284,5003,5.0,S5,1,SAR,SAR,MVM,1,0,1,2,3,0,0,2,7,0,2,2,1,0,1,4,20,5.0,1,-1.654320987654321,0.25680582629413035,0.11830000000000002,10,4,Away
286,5001,5.0,S5,1,WSH,WSH,WWC,0,1,4,6,1,0,0,4,2,1,1,2,0,1,1,11,22,3.6666666666666665,6,3.983164983164983,-0.2938893811408432,-0.40170000000000006,6,3,Away
287,8001,8.1,S8A,1,BAG,BAG,CCD,0,0,0,1,0,0,0,2,3,1,3,5,0,0,1,1,15,5.0,0,-1.9444444444444446,0.2771641791044776,0.5114,11,6,Away
293,7005,7.0,S7,2,STK,STK,SCG,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,5,1.0,0,-0.5373134328358209,0.07530545279301498,0.0381,3,2,Away
