Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Teams
4077,4.0,S4,10,2,1,11,7,7,0,0,6,12,1,6,7,4,0,0,21,60,12.0,17,5.772455089820361,-0.32550165591050856,-1.0803,23,12,CCS @ MBX
4078,4.0,S4,10,2,1,3,5,2,0,0,8,11,1,5,5,2,0,1,11,43,11.0,4,-6.291916167664669,0.8138037756855871,0.13900000000000007,24,8,EEE @ LMN
4079,4.0,S4,10,4,1,4,9,6,0,0,7,11,2,6,5,2,0,0,18,55,11.0,13,2.7080838323353307,-0.04004318458463281,-0.47490000000000027,16,8,LDN @ VFQ
4080,4.0,S4,10,2,3,5,4,7,0,0,12,3,4,3,8,2,0,1,14,51,11.0,11,0.7080838323353303,0.1473696227617908,-0.19549999999999992,17,10,FWG @ DCL
4081,4.0,S4,11,1,1,6,7,4,0,0,4,13,0,4,9,3,0,0,15,49,11.0,7,-3.2919161676646698,0.5347824301082145,0.035300000000000054,17,12,PDB @ PGS
4082,4.0,S4,11,1,2,3,4,7,1,0,4,10,3,8,7,4,0,0,10,49,12.0,5,-6.227544910179639,0.8283453043597113,0.026900000000000018,23,16,PGA @ N69
4083,4.0,S4,11,7,3,2,10,10,0,1,8,10,3,8,5,1,0,0,22,67,12.0,19,7.77245508982036,-0.4961315397188303,-0.3252999999999999,26,16,HON @ CEL
4084,4.0,S4,11,3,7,3,3,4,0,0,3,8,0,8,3,1,1,0,16,42,7.666666666666667,13,6.13401767892786,-0.43298533985819126,-0.47709999999999997,12,4,DBV @ DDD
4085,4.0,S4,11,6,1,9,8,5,0,0,9,14,0,4,8,1,1,0,24,64,12.0,18,6.772455089820361,-0.40452300148788123,-0.42830000000000007,26,12,LMN @ LDN
4086,4.0,S4,11,1,0,4,8,11,0,0,10,8,11,4,2,1,0,0,13,59,12.0,8,-3.2275449101796396,0.5703026132049661,0.3397,24,13,DCL @ CCS
4087,4.0,S4,11,2,2,6,7,6,0,0,6,15,7,3,3,1,1,1,17,57,12.0,12,0.77245508982036,0.17030261320496604,-0.3587000000000001,25,8,MBX @ EEE
4088,4.0,S4,11,1,2,7,5,7,0,0,7,9,1,12,3,2,0,2,15,54,12.0,11,-0.22754491017963918,0.25771542055138963,-0.2315000000000002,16,5,VFQ @ FWG
4089,4.0,S4,12,6,0,2,6,9,0,0,5,10,2,5,7,4,0,0,14,52,11.0,13,2.7080838323353302,-0.052630377238209076,-0.8114999999999998,20,11,N69 @ DDD
4090,4.0,S4,12,2,0,4,5,6,0,0,8,7,2,7,4,5,0,0,11,45,11.0,2,-8.29191616766467,1.0179995065701126,0.5366999999999998,21,11,PGS @ HON
