Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Jordan Alvarez,2522,12.0,Zenzizenzizenzic Xystarch,2505,2.0,HR,10.0,B4,2,0,1,4,7.77%,-7.77%,1,1,108,14,5,USF,LBS,HR,HR,HR,,,,2505.0,1
Munki Oshu,2568,864.0,Zenzizenzizenzic Xystarch,2505,281.0,RGO,417.0,B4,2,0,2,4,-2.26%,2.26%,0,0,108,14,5,USF,LBS,RGO,RGO,RGO,,,,,1
Peachy Keen,2606,12.0,Helmut Dreyer,2586,717.0,K,295.0,T5,0,0,2,4,-1.31%,1.31%,0,0,109,14,5,LBS,USF,K,K,K,,,,,1
Bobby Corwen,2503,439.0,Helmut Dreyer,2586,710.0,K,271.0,T5,1,0,2,4,-1.19%,1.19%,0,0,109,14,5,LBS,USF,K,K,FO,,,,,1
Joe DiBango,2577,477.0,Helmut Dreyer,2586,212.0,K,265.0,T5,2,0,2,4,-1.13%,1.13%,0,0,109,14,5,LBS,USF,K,K,FO,,,,,1
Chipper James,2527,187.0,Zenzizenzizenzic Xystarch,2505,989.0,FO,198.0,B5,0,0,2,4,-4.27%,4.27%,0,0,110,14,5,USF,LBS,FO,FO,FO,,,,,1
Ricky Tejada,2521,679.0,Zenzizenzizenzic Xystarch,2505,586.0,1B,93.0,B5,1,0,2,4,5.17%,-5.17%,0,0,110,14,5,USF,LBS,1B,1B,1B,,,,,1
Teddie Teeman,2604,37.0,Zenzizenzizenzic Xystarch,2505,734.0,K,303.0,B5,1,1,2,4,-4.84%,4.84%,0,0,110,14,5,USF,LBS,K,K,K,,,,,1
Marcel Medellin,2592,221.0,Zenzizenzizenzic Xystarch,2505,790.0,RGO,431.0,B5,2,1,2,4,-6.20%,6.20%,0,0,110,14,5,USF,LBS,RGO,RGO,RGO,,,,,1
Hank Braun,2507,235.0,Helmut Dreyer,2586,102.0,BB,133.0,T6,0,0,2,4,0.67%,-0.67%,0,1,111,14,5,LBS,USF,BB,BB,1B,,,,,1
Fatts Richard,2508,873.0,Helmut Dreyer,2586,502.0,PO,371.0,T6,0,1,2,4,-0.81%,0.81%,0,0,111,14,5,LBS,USF,PO,PO,K,,,,,1
Randy Riceandsandy,2612,827.0,Helmut Dreyer,2586,156.0,PO,329.0,T6,1,1,2,4,-0.82%,0.82%,0,0,111,14,5,LBS,USF,PO,PO,K,,,,,1
Jake Crouton,2593,827.0,Helmut Dreyer,2586,827.0,HR,0.0,T6,2,1,2,4,7.31%,-7.31%,2,1,111,14,5,LBS,USF,HR,HR,HR,,,2586.0,2586.0,1
Jay Delahunt,2610,397.0,Helmut Dreyer,2586,800.0,RGO,403.0,T6,2,0,2,6,-0.14%,0.14%,0,0,111,14,5,LBS,USF,RGO,RGO,RGO,,,,,1
Billy Wurtz,2531,160.0,Zenzizenzizenzic Xystarch,2505,601.0,LGO,441.0,B6,0,0,2,6,-1.19%,1.19%,0,0,112,14,5,USF,LBS,LGO,LGO,RGO,,,,,1
Rollie Dingers,2520,820.0,Zenzizenzizenzic Xystarch,2505,470.0,RGO,350.0,B6,1,0,2,6,-0.70%,0.70%,0,0,112,14,5,USF,LBS,RGO,RGO,K,,,,,1
Dog Water,2583,770.0,Zenzizenzizenzic Xystarch,2505,420.0,PO,350.0,B6,2,0,2,6,-0.22%,0.22%,0,0,112,14,5,USF,LBS,PO,PO,K,,,,,1
Rabe Booth,2609,21.0,Mike Truk,2621,2.0,HR,19.0,T1,0,0,0,0,11.33%,-11.33%,1,1,113,15,5,UCLA,UVA,HR,HR,HR,,,,2621.0,1
Howie DeWitt,2563,630.0,Mike Truk,2621,741.0,1B,111.0,T1,0,0,0,1,2.39%,-2.39%,0,0,113,15,5,UCLA,UVA,1B,1B,1B,,,,,1
Kilometers Straw,2624,289.0,Mike Truk,2621,775.0,DP,486.0,T1,0,1,0,1,-6.32%,6.32%,0,0,113,15,5,UCLA,UVA,LGO,LGO,DP,,,,,1
Xavier Gordon,2559,867.0,Mike Truk,2621,359.0,LGO,492.0,T1,2,0,0,1,-1.47%,1.47%,0,0,113,15,5,UCLA,UVA,LGO,LGO,LGO,,,,,1
Medium Goose,2569,766.0,Steve Rogers,2560,729.0,1B,37.0,B1,0,0,0,1,3.22%,-3.22%,0,0,114,15,5,UVA,UCLA,1B,1B,2B,,,,,1
Chad Dongers,2602,,Steve Rogers,2560,,Auto K,,B1,0,1,0,1,-3.25%,3.25%,0,0,114,15,5,UVA,UCLA,Auto K,Auto K,Auto K,,,,,9
Ovaltine Jenkins,2542,486.0,Steve Rogers,2560,520.0,2B,34.0,B1,1,1,0,1,11.35%,-11.35%,0,0,114,15,5,UVA,UCLA,2B,2B,2B,,,,,1
Numbers Spector,2543,90.0,Steve Rogers,2560,712.0,PO,378.0,B1,1,6,0,1,-9.54%,9.54%,0,0,114,15,5,UVA,UCLA,PO,PO,PO,,,,,1
