Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral
Edward Freeman,700,450.0,Scrub Magooch,729,398.0,2B,52.0,B5,2,1,4,6,0.1647,-0.1647,1,1,1286,110,8,DET,CWS,2B,2B,2B
Tyler Phoenix,99,800.0,Scrub Magooch,729,948.0,BB,148.0,B5,2,2,5,6,0.0252,-0.0252,0,0,1286,110,8,DET,CWS,BB,BB,BB
Finn Twatenson,657,437.0,Scrub Magooch,729,550.0,1B,113.0,B5,2,4,5,6,0.2675,-0.2675,1,0,1286,110,8,DET,CWS,1B,1B,1B
Otis Nixon Sr.,107,187.0,Scrub Magooch,729,295.0,FO,108.0,B5,2,5,6,6,-0.1106,0.1106,0,0,1286,110,8,DET,CWS,FO,FO,1B
Roland Kholin,583,874.0,Mackin Tosh,93,404.0,LGO,470.0,T6,0,0,6,6,-0.061,0.061,0,0,1287,110,8,CWS,DET,LGO,LGO,LGO
Cam Singleton,266,250.0,Mackin Tosh,93,844.0,RGO,406.0,T6,1,0,6,6,-0.0586,0.0586,0,0,1287,110,8,CWS,DET,RGO,RGO,RGO
Blackbean Burrito,516,222.0,Mackin Tosh,93,605.0,RGO,383.0,T6,2,0,6,6,-4.84%,4.84%,0,0,1287,110,8,CWS,DET,RGO,RGO,PO
Sevag Vapor,106,720.0,Charles Magnus,220,800.0,1B,80.0,B6,0,0,6,6,0.0596,-0.0596,0,0,1288,110,8,DET,CWS,1B,1B,1B
Francois Onime,485,473.0,Charles Magnus,220,850.0,PO,377.0,B6,0,1,6,6,-0.0624,0.0624,0,0,1288,110,8,DET,CWS,PO,PO,K
Merodach Baladan,100,150.0,Charles Magnus,220,199.0,1B,49.0,B6,1,1,6,6,0.0855,-0.0855,0,0,1288,110,8,DET,CWS,1B,1B,2B
Morris Deratt,104,466.0,Charles Magnus,220,566.0,1B,100.0,B6,1,4,6,6,0.173,-0.173,0,0,1288,110,8,DET,CWS,1B,1B,1B
Doc JaAm,102,273.0,Charles Magnus,220,766.0,DP,493.0,B6,1,7,6,6,-0.4237,0.4237,0,0,1288,110,8,DET,CWS,LGO,DP,DP
Hunter Tuzero,346,99.0,Mackin Tosh,93,933.0,FO,166.0,T7,0,2,6,6,-0.0985,0.0985,0,0,1289,110,8,CWS,DET,FO,FO,BB
Kyle Bellinger,730,210.0,Mackin Tosh,93,253.0,3B,43.0,T7,1,2,6,6,0.3082,-0.3082,1,1,1289,110,8,CWS,DET,3B,3B,2B
Slacker JonnyHustle,513,888.0,Mackin Tosh,93,120.0,Sac,232.0,T7,1,3,6,7,1.43%,-1.43%,1,0,1289,110,8,CWS,DET,FO,Sac,Sac
Jack Meloy,145,724.0,Mackin Tosh,93,255.0,LGO,469.0,T7,2,0,6,8,-0.85%,0.85%,0,0,1289,110,8,CWS,DET,LGO,LGO,LGO
Edward Freeman,700,455.0,Charles Magnus,220,320.0,1B,135.0,B7,0,2,6,8,0.1184,-0.1184,0,0,1290,110,8,DET,CWS,1B,1B,1B
Tyler Phoenix,99,455.0,Charles Magnus,220,1.0,DP,454.0,B7,0,5,6,8,-0.3014,0.3014,0,0,1290,110,8,DET,CWS,RGO,DP,DP
Finn Twatenson,657,454.0,Charles Magnus,220,715.0,K,261.0,B7,2,0,7,8,-0.0662,0.0662,0,0,1290,110,8,DET,CWS,K,K,FO
Dookie Stane,541,973.0,Maxelia Gray,391,536.0,LGO,437.0,T1,0,0,0,0,-0.0252,0.0252,0,0,1291,111,8,CLE,MTL,LGO,RGO,RGO
Richard Cheese Jr.,699,846.0,Maxelia Gray,391,78.0,K,232.0,T1,1,0,0,0,-0.0252,0.0252,0,0,1291,111,8,CLE,MTL,K,K,FO
Pickle Rick Vaughan,150,333.0,Maxelia Gray,391,643.0,RGO,310.0,T1,2,0,0,0,-0.0174,0.0174,0,0,1291,111,8,CLE,MTL,RGO,RGO,K
S-E V-E Newman-Costanza,291,413.0,Lawless Gomez,524,105.0,K,308.0,B1,0,0,0,0,-0.0273,0.0273,0,0,1292,111,8,MTL,CLE,K,K,K
Shirley Sir,698,500.0,Lawless Gomez,524,212.0,K,288.0,B1,1,0,0,0,-0.0227,0.0227,0,0,1292,111,8,MTL,CLE,K,K,K
Alaric Davis,697,,Lawless Gomez,524,,Auto K,,B1,2,0,0,0,-0.0179,0.0179,0,0,1292,111,8,MTL,CLE,Auto K,Auto K,Auto K
Oswald Thatendswald,631,449.0,Maxelia Gray,391,245.0,FO,204.0,T2,0,0,0,0,-0.0286,0.0286,0,0,1293,111,8,CLE,MTL,FO,FO,FO
Randy Townsend,648,757.0,Maxelia Gray,391,346.0,LGO,411.0,T2,1,0,0,0,-0.029,0.029,0,0,1293,111,8,CLE,MTL,LGO,LGO,RGO
Bingo Hammersmith,639,673.0,Maxelia Gray,391,845.0,FO,172.0,T2,2,0,0,0,-0.0153,0.0153,0,0,1293,111,8,CLE,MTL,FO,BB,BB
Abelardo Montoya,711,219.0,Lawless Gomez,524,305.0,1B,86.0,B2,0,0,0,0,0.0393,-0.0393,0,0,1294,111,8,MTL,CLE,1B,1B,1B
Donked McToad,330,50.0,Lawless Gomez,524,813.0,K,237.0,B2,0,1,0,0,-0.0301,0.0301,0,0,1294,111,8,MTL,CLE,K,K,FO
Rhys Wilson,644,284.0,Lawless Gomez,524,641.0,PO,357.0,B2,1,1,0,0,-4.30%,4.30%,0,0,1294,111,8,MTL,CLE,PO,PO,K
Bob Robb,90,2.0,Lawless Gomez,524,64.0,1B,62.0,B2,2,1,0,0,3.20%,-3.20%,0,0,1294,111,8,MTL,CLE,1B,2B,2B
Dirk Thrustmore,726,681.0,Lawless Gomez,524,501.0,FO,180.0,B2,2,5,0,0,-0.0713,0.0713,0,0,1294,111,8,MTL,CLE,FO,FO,FO
Biff Studd,254,893.0,Maxelia Gray,391,646.0,K,247.0,T3,0,0,0,0,-0.0325,0.0325,0,0,1295,111,8,CLE,MTL,K,K,FO
Hefe Rojo,472,947.0,Maxelia Gray,391,1.0,1B,54.0,T3,1,0,0,0,0.0377,-0.0377,0,1,1295,111,8,CLE,MTL,1B,1B,2B
Hefe Rojo,472,179.0,Maxelia Gray,391,243.0,SB,64.0,T3,1,1,0,0,0.0236,-0.0236,0,0,1295,111,8,CLE,MTL,Steal 2B,SB,SB
Hingle McCringleberry,257,666.0,Maxelia Gray,391,677.0,HR,11.0,T3,1,2,0,0,19.86%,-19.86%,2,1,1295,111,8,CLE,MTL,HR,HR,HR
Dookie Stane,541,920.0,Maxelia Gray,391,835.0,1B,85.0,T3,1,0,0,2,2.71%,-2.71%,0,1,1295,111,8,CLE,MTL,1B,1B,1B
Richard Cheese Jr.,699,243.0,Maxelia Gray,391,242.0,HR,1.0,T3,1,1,0,2,12.83%,-12.83%,2,1,1295,111,8,CLE,MTL,HR,HR,HR
Pickle Rick Vaughan,150,99.0,Maxelia Gray,391,39.0,HR,60.0,T3,1,0,0,4,4.29%,-4.29%,1,1,1295,111,8,CLE,MTL,HR,2B,2B
Oswald Thatendswald,631,99.0,Maxelia Gray,391,800.0,K,299.0,T3,1,0,0,5,-0.43%,0.43%,0,0,1295,111,8,CLE,MTL,K,K,K
Randy Townsend,648,420.0,Maxelia Gray,391,444.0,HR,24.0,T3,2,0,0,5,3.13%,-3.13%,1,1,1295,111,8,CLE,MTL,HR,HR,HR
Bingo Hammersmith,639,33.0,Maxelia Gray,391,763.0,K,270.0,T3,2,0,0,6,-0.0046,0.0046,0,0,1295,111,8,CLE,MTL,K,FO,FO
Catfish O'Acid,406,298.0,Lawless Gomez,524,310.0,2B,12.0,B3,0,0,0,6,0.0254,-0.0254,0,1,1296,111,8,MTL,CLE,2B,3B,HR
S-E V-E Newman-Costanza,291,,Lawless Gomez,524,,Auto K,,B3,0,2,0,6,-0.0202,0.0202,0,0,1296,111,8,MTL,CLE,Auto K,Auto K,Auto K
Shirley Sir,698,767.0,Lawless Gomez,524,809.0,2B,42.0,B3,1,2,0,6,0.0376,-0.0376,1,0,1296,111,8,MTL,CLE,2B,2B,2B
Alaric Davis,697,825.0,Lawless Gomez,524,489.0,K,336.0,B3,1,2,1,6,-0.0245,0.0245,0,0,1296,111,8,MTL,CLE,K,K,K
Abelardo Montoya,711,487.0,Lawless Gomez,524,905.0,LGO,418.0,B3,2,2,1,6,-0.0231,0.0231,0,0,1296,111,8,MTL,CLE,LGO,LGO,RGO
Biff Studd,254,312.0,Maxelia Gray,391,346.0,HR,34.0,T4,0,0,1,6,0.019,-0.019,1,1,1297,111,8,CLE,MTL,HR,2B,2B
Hefe Rojo,472,,Maxelia Gray,391,,Auto BB,,T4,0,0,1,7,0.0057,-0.0057,0,0,1297,111,8,CLE,MTL,Auto BB,Auto BB,Auto BB
Tara Dactyl,252,81.0,Callie Braden,604,161.0,1B,80.0,T4,0,1,1,7,0.0043,-0.0043,0,0,1297,111,8,CLE,MTL,1B,1B,1B
Dookie Stane,541,800.0,Callie Braden,604,111.0,K,311.0,T4,0,4,1,7,-0.0074,0.0074,0,0,1297,111,8,CLE,MTL,K,K,K
Richard Cheese Jr.,699,420.0,Callie Braden,604,655.0,K,235.0,T4,1,4,1,7,-0.0024,0.0024,0,0,1297,111,8,CLE,MTL,K,K,FO
Pickle Rick Vaughan,150,725.0,Callie Braden,604,222.0,LGO,497.0,T4,2,4,1,7,-0.0041,0.0041,0,0,1297,111,8,CLE,MTL,LGO,LGO,LGO
Donked McToad,330,130.0,Lawless Gomez,524,222.0,1B,92.0,B4,0,0,1,7,0.0191,-0.0191,0,0,1298,111,8,MTL,CLE,1B,1B,1B
Rhys Wilson,644,826.0,Lawless Gomez,524,28.0,FO,202.0,B4,0,1,1,7,-0.0154,0.0154,0,0,1298,111,8,MTL,CLE,FO,FO,FO
Bob Robb,90,735.0,Lawless Gomez,524,583.0,FO,152.0,B4,1,1,1,7,-0.0154,0.0154,0,0,1298,111,8,MTL,CLE,FO,BB,BB
Dirk Thrustmore,726,578.0,Lawless Gomez,524,305.0,K,273.0,B4,2,1,1,7,-0.0062,0.0062,0,0,1298,111,8,MTL,CLE,K,K,FO
Oswald Thatendswald,631,747.0,Callie Braden,604,69.0,K,322.0,T5,0,0,1,7,0.0007,-0.0007,0,0,1299,111,8,CLE,MTL,K,K,K
Randy Townsend,648,690.0,Callie Braden,604,867.0,FO,177.0,T5,1,0,1,7,-0.0033,0.0033,0,0,1299,111,8,CLE,MTL,FO,FO,BB
Bingo Hammersmith,639,227.0,Callie Braden,604,450.0,FO,223.0,T5,2,0,1,7,-0.0009,0.0009,0,0,1299,111,8,CLE,MTL,FO,FO,FO
Catfish O'Acid,406,777.0,Lawless Gomez,524,273.0,LGO,496.0,B5,0,0,1,7,-0.0077,0.0077,0,0,1300,111,8,MTL,CLE,LGO,LGO,LGO
S-E V-E Newman-Costanza,291,657.0,Lawless Gomez,524,132.0,LGO,475.0,B5,1,0,1,7,-0.0044,0.0044,0,0,1300,111,8,MTL,CLE,LGO,LGO,LGO
Shirley Sir,698,42.0,Lawless Gomez,524,493.0,LGO,451.0,B5,2,0,1,7,-0.0015,0.0015,0,0,1300,111,8,MTL,CLE,LGO,LGO,LGO
Biff Studd,254,711.0,Callie Braden,604,60.0,K,349.0,T6,0,0,1,7,-0.0001,0.0001,0,0,1301,111,8,CLE,MTL,K,K,K
Hefe Rojo,472,4.0,Callie Braden,604,101.0,1B,97.0,T6,1,0,1,7,0.0006,-0.0006,0,0,1301,111,8,CLE,MTL,1B,1B,1B
Ichabod Crane Weiner III,587,679.0,Callie Braden,604,55.0,PO,376.0,T6,1,1,1,7,-0.0014,0.0014,0,0,1301,111,8,CLE,MTL,PO,K,K
Dookie Stane,541,345.0,Callie Braden,604,82.0,K,263.0,T6,2,1,1,7,-0.0006,0.0006,0,0,1301,111,8,CLE,MTL,K,FO,FO
Alaric Davis,697,10.0,Lawless Gomez,524,360.0,K,350.0,B6,0,0,1,7,-0.0038,0.0038,0,0,1302,111,8,MTL,CLE,K,K,K
Abelardo Montoya,711,276.0,Lawless Gomez,524,859.0,LGO,417.0,B6,1,0,1,7,-0.0018,0.0018,0,0,1302,111,8,MTL,CLE,LGO,LGO,RGO
Donked McToad,330,360.0,Lawless Gomez,524,562.0,K,202.0,B6,2,0,1,7,-0.0003,0.0003,0,0,1302,111,8,MTL,CLE,K,K,FO
Max Wasson,273,287.0,Derek Bongiovanni,109,985.0,K,302.0,T1,0,0,0,0,-0.0252,0.0252,0,0,1303,112,8,OAK,HOU,K,K,K
Shygen Tinybeard,712,612.0,Derek Bongiovanni,109,630.0,HR,18.0,T1,1,0,0,0,0.1053,-0.1053,1,1,1303,112,8,OAK,HOU,HR,HR,HR
Red Arrow,547,420.0,Derek Bongiovanni,109,630.0,FO,210.0,T1,1,0,0,1,-0.0189,0.0189,0,0,1303,112,8,OAK,HOU,FO,FO,FO
Antonin Periwinkle,185,311.0,Derek Bongiovanni,109,392.0,2B,81.0,T1,2,0,0,1,0.0286,-0.0286,0,0,1303,112,8,OAK,HOU,2B,2B,1B
Sandy Zipp,701,75.0,Derek Bongiovanni,109,227.0,FO,152.0,T1,2,2,0,1,-0.0451,0.0451,0,0,1303,112,8,OAK,HOU,FO,FO,BB
Luap Renraw,118,,Jeff Steelflex,268,,Auto K,,B1,0,0,0,1,-0.0315,0.0315,0,0,1304,112,8,HOU,OAK,Auto K,Auto K,Auto K
Sam Wood,108,367.0,Jeff Steelflex,268,852.0,LGO,485.0,B1,1,0,0,1,-0.0267,0.0267,0,0,1304,112,8,HOU,OAK,LGO,LGO,LGO
Fuzzy Spit,501,346.0,Jeff Steelflex,268,214.0,BB,132.0,B1,2,0,0,1,0.0217,-0.0217,0,1,1304,112,8,HOU,OAK,BB,BB,1B
Iama Human,520,315.0,Jeff Steelflex,268,343.0,HR,28.0,B1,2,1,0,1,0.2144,-0.2144,2,1,1304,112,8,HOU,OAK,HR,HR,3B
Riles McGiles,122,350.0,Jeff Steelflex,268,100.0,K,250.0,B1,2,0,2,1,-0.0156,0.0156,0,0,1304,112,8,HOU,OAK,K,K,FO
Cal Otter,546,989.0,Derek Bongiovanni,109,923.0,1B,66.0,T2,0,0,2,1,0.0445,-0.0445,0,1,1305,112,8,OAK,HOU,1B,2B,1B
Becky McBadbat,277,45.0,Derek Bongiovanni,109,148.0,1B,103.0,T2,0,1,2,1,0.0834,-0.0834,0,0,1305,112,8,OAK,HOU,1B,1B,1B
Rich Poorman,274,494.0,Derek Bongiovanni,109,45.0,DP,449.0,T2,0,4,2,1,-0.151,0.151,0,0,1305,112,8,OAK,HOU,LGO,DP,DP
A.Z. Chapman,14,655.0,Derek Bongiovanni,109,610.0,2B,45.0,T2,2,3,2,1,0.1214,-0.1214,1,0,1305,112,8,OAK,HOU,2B,2B,2B
Max Wasson,273,336.0,Derek Bongiovanni,109,792.0,LGO,456.0,T2,2,2,2,2,-0.0535,0.0535,0,0,1305,112,8,OAK,HOU,LGO,LGO,LGO
Ola Gjeilo,119,400.0,Jeff Steelflex,268,793.0,K,393.0,B2,0,0,2,2,-0.0275,0.0275,0,0,1306,112,8,HOU,OAK,K,K,PO
Rex Kidobi,126,627.0,Jeff Steelflex,268,937.0,K,310.0,B2,1,0,2,2,-0.0268,0.0268,0,0,1306,112,8,HOU,OAK,K,K,K
Ayden Davis,696,730.0,Jeff Steelflex,268,13.0,K,283.0,B2,2,0,2,2,-0.0188,0.0188,0,0,1306,112,8,HOU,OAK,K,K,FO
Shygen Tinybeard,712,355.0,Derek Bongiovanni,109,371.0,HR,16.0,T3,0,0,2,2,0.1366,-0.1366,1,1,1307,112,8,OAK,HOU,HR,HR,HR
Red Arrow,547,342.0,Derek Bongiovanni,109,567.0,FO,225.0,T3,0,0,2,3,-0.0277,0.0277,0,0,1307,112,8,OAK,HOU,FO,FO,FO
Antonin Periwinkle,185,813.0,Derek Bongiovanni,109,330.0,LGO,483.0,T3,1,0,2,3,-0.0257,0.0257,0,0,1307,112,8,OAK,HOU,LGO,LGO,LGO
Sandy Zipp,701,914.0,Derek Bongiovanni,109,45.0,BB,131.0,T3,2,0,2,3,0.0203,-0.0203,0,0,1307,112,8,OAK,HOU,BB,BB,1B
Cal Otter,546,876.0,Derek Bongiovanni,109,529.0,K,347.0,T3,2,1,2,3,-0.0359,0.0359,0,0,1307,112,8,OAK,HOU,K,K,K
Chaz McDunnough,121,432.0,Jeff Steelflex,268,876.0,PO,444.0,B3,0,0,2,3,-0.04,0.04,0,0,1308,112,8,HOU,OAK,PO,PO,RGO
Harry Peritestes,117,380.0,Jeff Steelflex,268,491.0,1B,111.0,B3,1,0,2,3,0.0531,-0.0531,0,1,1308,112,8,HOU,OAK,1B,BB,1B
Sam Wood,108,181.0,Jeff Steelflex,268,195.0,HR,14.0,B3,1,1,2,3,0.2555,-0.2555,2,1,1308,112,8,HOU,OAK,HR,HR,HR
Fuzzy Spit,501,62.0,Jeff Steelflex,268,746.0,K,316.0,B3,1,0,4,3,-0.0224,0.0224,0,0,1308,112,8,HOU,OAK,K,K,K
Iama Human,520,250.0,Jeff Steelflex,268,594.0,RGO,344.0,B3,2,0,4,3,-0.0144,0.0144,0,0,1308,112,8,HOU,OAK,RGO,RGO,K
Becky McBadbat,277,590.0,Derek Bongiovanni,109,852.0,FO,262.0,T4,0,0,4,3,-0.0406,0.0406,0,0,1309,112,8,OAK,HOU,FO,FO,FO
Rich Poorman,274,984.0,Derek Bongiovanni,109,496.0,LGO,488.0,T4,1,0,4,3,-0.0383,0.0383,0,0,1309,112,8,OAK,HOU,LGO,LGO,LGO
A.Z. Chapman,14,263.0,Derek Bongiovanni,109,710.0,RGO,447.0,T4,2,0,4,3,-0.0257,0.0257,0,0,1309,112,8,OAK,HOU,RGO,RGO,RGO
Riles McGiles,122,185.0,Jeff Steelflex,268,487.0,K,302.0,B4,0,0,4,3,-0.0224,0.0224,0,0,1310,112,8,HOU,OAK,K,K,K
Ola Gjeilo,119,226.0,Jeff Steelflex,268,539.0,K,313.0,B4,1,0,4,3,-0.0193,0.0193,0,0,1310,112,8,HOU,OAK,K,K,K
Rex Kidobi,126,105.0,Jeff Steelflex,268,899.0,FO,206.0,B4,2,0,4,3,-0.0156,0.0156,0,0,1310,112,8,HOU,OAK,FO,FO,FO
Max Wasson,273,298.0,Derek Bongiovanni,109,175.0,FO,123.0,T5,0,0,4,3,-0.0529,0.0529,0,0,1311,112,8,OAK,HOU,FO,FO,1B
Shygen Tinybeard,712,967.0,Derek Bongiovanni,109,385.0,PO,418.0,T5,1,0,4,3,-0.0521,0.0521,0,0,1311,112,8,OAK,HOU,PO,PO,RGO
Red Arrow,547,852.0,Derek Bongiovanni,109,832.0,HR,20.0,T5,2,0,4,3,0.2253,-0.2253,1,1,1311,112,8,OAK,HOU,HR,HR,HR
Antonin Periwinkle,185,832.0,Derek Bongiovanni,109,123.0,K,291.0,T5,2,0,4,4,-0.0326,0.0326,0,0,1311,112,8,OAK,HOU,K,K,K
Ayden Davis,696,204.0,Jeff Steelflex,268,247.0,3B,43.0,B5,0,0,4,4,0.2072,-0.2072,0,1,1312,112,8,HOU,OAK,3B,3B,2B
Chaz McDunnough,121,212.0,Rub A. Chikin,2,724.0,LGO,488.0,B5,0,3,4,4,-0.0576,0.0576,0,0,1312,112,8,HOU,OAK,LGO,LGO,LGO
Harry Peritestes,117,320.0,Rub A. Chikin,2,450.0,1B,130.0,B5,1,3,4,4,7.45%,-7.45%,1,0,1312,112,8,HOU,OAK,1B,1B,1B
Harry Peritestes,117,640.0,Rub A. Chikin,2,820.0,SB,180.0,B5,1,1,5,4,1.47%,-1.47%,0,0,1312,112,8,HOU,OAK,Steal 2B,SB,SB
Sam Wood,108,900.0,Rub A. Chikin,2,530.0,K,370.0,B5,1,2,5,4,-1.94%,1.94%,0,0,1312,112,8,HOU,OAK,K,PO,K
Fuzzy Spit,501,939.0,Rub A. Chikin,2,360.0,RGO,421.0,B5,2,2,5,4,-3.92%,3.92%,0,0,1312,112,8,HOU,OAK,RGO,RGO,RGO
Sandy Zipp,701,814.0,Derek Bongiovanni,109,299.0,LGO,485.0,T6,0,0,5,4,-0.0781,0.0781,0,0,1313,112,8,OAK,HOU,LGO,LGO,LGO
Cal Otter,546,420.0,Derek Bongiovanni,109,424.0,HR,4.0,T6,1,0,5,4,0.3193,-0.3193,1,1,1313,112,8,OAK,HOU,HR,HR,HR
Becky McBadbat,277,183.0,Willoughby Hoose,112,275.0,BB,92.0,T6,1,0,5,5,0.0677,-0.0677,0,0,1313,112,8,OAK,HOU,BB,BB,1B
Rich Poorman,274,635.0,Willoughby Hoose,112,213.0,DP,422.0,T6,1,1,5,5,-0.1747,0.1747,0,0,1313,112,8,OAK,HOU,RGO,DP,DP
Iama Human,520,311.0,Rub A. Chikin,2,480.0,FO,169.0,B6,0,0,5,5,-0.0612,0.0612,0,0,1314,112,8,HOU,OAK,FO,FO,BB
Riles McGiles,122,169.0,Rub A. Chikin,2,101.0,2B,68.0,B6,1,0,5,5,0.1151,-0.1151,0,0,1314,112,8,HOU,OAK,2B,2B,1B
Ola Gjeilo,119,879.0,Rub A. Chikin,2,480.0,RGO,399.0,B6,1,2,5,5,-0.086,0.086,0,0,1314,112,8,HOU,OAK,RGO,RGO,PO
Rex Kidobi,126,851.0,Rub A. Chikin,2,610.0,FO,241.0,B6,2,3,5,5,-0.1359,0.1359,0,0,1314,112,8,HOU,OAK,FO,FO,FO
A.Z. Chapman,14,834.0,Willoughby Hoose,112,560.0,K,274.0,T7,0,2,5,5,-0.0985,0.0985,0,0,1315,112,8,OAK,HOU,K,K,FO
Max Wasson,273,9.0,Willoughby Hoose,112,712.0,K,297.0,T7,1,2,5,5,-0.1004,0.1004,0,0,1315,112,8,OAK,HOU,K,K,K
Shygen Tinybeard,712,213.0,Willoughby Hoose,112,599.0,K,386.0,T7,2,2,5,5,-0.1306,0.1306,0,0,1315,112,8,OAK,HOU,K,K,PO
Ayden Davis,696,835.0,Rub A. Chikin,2,940.0,1B,105.0,B7,0,2,5,5,0.1448,-0.1448,0,0,1316,112,8,HOU,OAK,1B,1B,1B
Crawdaddy,124,69.0,Rub A. Chikin,2,555.0,LGO,486.0,B7,0,5,5,5,-0.0656,0.0656,0,0,1316,112,8,HOU,OAK,LGO,DP,DP
Harry Peritestes,117,,Rub A. Chikin,2,,IBB,,B7,1,6,5,5,0.0139,-0.0139,0,0,1316,112,8,HOU,OAK,IBB,IBB,IBB
Sam Wood,108,352.0,Rub A. Chikin,2,200.0,BB,152.0,B7,1,7,5,5,0.0741,-0.0741,1,0,1316,112,8,HOU,OAK,BB,BB,BB
Todd Bonzalez II,169,725.0,Tommy Foxconn,253,89.0,K,364.0,T1,0,0,0,0,-0.0252,0.0252,0,0,1317,113,8,SEA,MIL,K,K,K
Barry McKockiner,612,445.0,Tommy Foxconn,253,234.0,FO,211.0,T1,1,0,0,0,-0.0252,0.0252,0,0,1317,113,8,SEA,MIL,FO,FO,FO
Paddy O'Connor,549,592.0,Tommy Foxconn,253,500.0,1B,92.0,T1,2,0,0,0,0.0177,-0.0177,0,0,1317,113,8,SEA,MIL,1B,1B,1B
Josh Gordon,409,829.0,Tommy Foxconn,253,225.0,PO,396.0,T1,2,1,0,0,-0.0351,0.0351,0,0,1317,113,8,SEA,MIL,PO,PO,PO
Gil Metz,206,716.0,Cal Lidous,227,318.0,PO,398.0,B1,0,0,0,0,-0.0273,0.0273,0,0,1318,113,8,MIL,SEA,PO,PO,PO
J.J. Guemes,207,318.0,Cal Lidous,227,319.0,HR,1.0,B1,1,0,0,0,0.1104,-0.1104,1,1,1318,113,8,MIL,SEA,HR,HR,HR
Ashton Westenburg,316,820.0,Cal Lidous,227,462.0,PO,358.0,B1,1,0,1,0,-0.0177,0.0177,0,0,1318,113,8,MIL,SEA,PO,PO,K
S. Jay Cutler,255,336.0,Cal Lidous,227,108.0,FO,228.0,B1,2,0,1,0,-0.0156,0.0156,0,0,1318,113,8,MIL,SEA,FO,FO,FO
Napoleon Shortsleeve,560,872.0,Tommy Foxconn,253,500.0,PO,372.0,T2,0,0,1,0,-0.0254,0.0254,0,0,1319,113,8,SEA,MIL,PO,PO,K
Thelonius Junk,623,123.0,Tommy Foxconn,253,106.0,3B,17.0,T2,1,0,1,0,0.064,-0.064,0,1,1319,113,8,SEA,MIL,3B,3B,HR
D'Lo Brown,617,12.0,Tommy Foxconn,253,1.0,HR,11.0,T2,1,3,1,0,0.1716,-0.1716,2,1,1319,113,8,SEA,MIL,HR,HR,HR
Oil Can Titcomb,482,897.0,Tommy Foxconn,253,1.0,1B,104.0,T2,1,0,1,2,3.05%,-3.05%,0,0,1319,113,8,SEA,MIL,1B,1B,1B
Kris Kringle,683,666.0,Tommy Foxconn,253,225.0,DP,441.0,T2,1,1,1,2,-0.0695,0.0695,0,0,1319,113,8,SEA,MIL,LGO,DP,DP
Homer Pimpson,144,820.0,Cal Lidous,227,142.0,K,322.0,B2,0,0,1,2,-0.034,0.034,0,0,1320,113,8,MIL,SEA,K,K,K
Mike Hawk,212,468.0,Cal Lidous,227,643.0,FO,175.0,B2,1,0,1,2,-0.0275,0.0275,0,0,1320,113,8,MIL,SEA,FO,FO,BB
Caelan Rooney,244,876.0,Cal Lidous,227,556.0,K,320.0,B2,2,0,1,2,-0.0218,0.0218,0,0,1320,113,8,MIL,SEA,K,K,K
Todd Bonzalez II,169,800.0,Tommy Foxconn,253,651.0,BB,149.0,T3,0,0,1,2,0.0334,-0.0334,0,0,1321,113,8,SEA,MIL,BB,BB,BB
Barry McKockiner,612,689.0,Tommy Foxconn,253,147.0,DP,458.0,T3,0,1,1,2,-0.0868,0.0868,0,0,1321,113,8,SEA,MIL,LGO,DP,DP
Paddy O'Connor,549,176.0,Tommy Foxconn,253,458.0,FO,282.0,T3,2,0,1,2,-0.0156,0.0156,0,0,1321,113,8,SEA,MIL,FO,FO,FO
Blose Blerblanblez,483,1.0,Cal Lidous,227,58.0,1B,57.0,B3,0,0,1,2,0.0556,-0.0556,0,0,1322,113,8,MIL,SEA,1B,1B,2B
Red Lobsterologist,514,101.0,Cal Lidous,227,666.0,DP,435.0,B3,0,1,1,2,-0.1286,0.1286,0,0,1322,113,8,MIL,SEA,RGO,DP,DP
Gil Metz,206,750.0,Cal Lidous,227,783.0,3B,33.0,B3,2,0,1,2,0.0313,-0.0313,0,0,1322,113,8,MIL,SEA,3B,3B,2B
J.J. Guemes,207,558.0,Cal Lidous,227,863.0,K,305.0,B3,2,3,1,2,-0.0541,0.0541,0,0,1322,113,8,MIL,SEA,K,K,K
Josh Gordon,409,322.0,Tommy Foxconn,253,400.0,2B,78.0,T4,0,0,1,2,0.0707,-0.0707,0,0,1323,113,8,SEA,MIL,2B,2B,1B
Napoleon Shortsleeve,560,812.0,Tommy Foxconn,253,420.0,PO,392.0,T4,0,2,1,2,-0.04,0.04,0,0,1323,113,8,SEA,MIL,PO,PO,PO
Thelonius Junk,623,500.0,Tommy Foxconn,253,855.0,K,355.0,T4,1,2,1,2,-0.0499,0.0499,0,0,1323,113,8,SEA,MIL,K,K,K
D'Lo Brown,617,222.0,Tommy Foxconn,253,420.0,FO,198.0,T4,2,2,1,2,-0.0524,0.0524,0,0,1323,113,8,SEA,MIL,FO,FO,FO
Ashton Westenburg,316,713.0,Cal Lidous,227,976.0,FO,263.0,B4,0,0,1,2,-0.048,0.048,0,0,1324,113,8,MIL,SEA,FO,FO,FO
S. Jay Cutler,255,107.0,Cal Lidous,227,268.0,FO,161.0,B4,1,0,1,2,-0.0417,0.0417,0,0,1324,113,8,MIL,SEA,FO,FO,BB
