ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
607,4040,4.0,S4,5,VFQ,VFQ,LMN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,1.0188249324605247,0.10936657166714848,0.1957,Away
607,4060,4.0,S4,8,VFQ,VFQ,EEE,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,0,1,0.5957935287088448,0.06706343129198049,0.0969,Home
607,4077,4.0,S4,10,MBX,MBX,CCS,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,3,2,2,1.8165207038895348,0.1928781880205975,0.0481,Home
607,5015,5.0,S5,2,WWC,WWC,TSA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0.4177694787817319,0.05007973642138319,0.023899999999999998,Home
607,5065,5.0,S5,6,WWC,WWC,GBC,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,-0.6374915578947583,-0.05129497297466083,-0.0435,Away
607,5075,5.0,S5,7,WWC,WWC,CHI,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0.9673742322800948,0.10504021177121949,0.13679999999999998,Home
607,5088,5.0,S5,8,WWC,WWC,SPR,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0,0,-0.41120025618766093,-0.02866584280395109,-0.026400000000000003,Away
607,5147,5.0,S5,13,WWC,WWC,TSA,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,3,1,0,-0.5643493461485929,-0.04398075180004428,-0.0341,Away
607,5159,5.0,S5,14,WWC,WWC,YUM,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,-0.26989939864396206,-0.014535757049581204,-0.004499999999999996,Home
607,6019,6.0,S6,2,WWC,WWC,SAS,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0.19472881303451203,0.02788352663936,0.023200000000000005,Away
607,6048,6.0,S6,4,WWC,WWC,PUK,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,1,0,0.02520429484655018,0.015136397488518208,0.04989999999999999,Home
607,6076,6.0,S6,6,WWC,WWC,CWJ,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,-0.5620573343114101,-0.047795088095232224,-0.0443,Home
607,6106,6.0,S6,8,WWC,WWC,PHB,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,-1.2459878890587341,-0.11618814356996462,-0.2026,Away
607,6159,6.0,S6,12,WWC,WWC,AAL,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.018705377118963362,0.00654010762401246,-0.012700000000000003,Home
607,6188,6.0,S6,14,WWC,WWC,LMN,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,-0.623946037099494,-0.05398395837404061,-0.04820000000000001,Home
607,7006,7.0,S7,1,BAC,BAC,RRR,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,-0.38664877007046594,-0.030312357057523363,-0.0726,Home
607,7020,7.0,S7,3,BAC,BAC,TBL,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,-0.5642243081662288,-0.04389365089233804,-0.0775,Home
607,7040,7.0,S7,5,BAC,BAC,SCG,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,3,0,1,1.1447682651726048,0.1270056064415453,0.15230000000000002,Home
607,7065,7.0,S7,9,BAC,BAC,PBA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,-0.40234683812166966,-0.03188216386264374,-0.022,Home
607,7095,7.0,S7,12,BAC,BAC,RRR,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,-0.9582719557285465,-0.08747467562333142,-0.0626,Away
607,7106,7.0,S7,14,BAC,BAC,TBL,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,2,4,1,0,-0.034884300329062035,0.013216609866140257,-0.069,Away
