G,IP,BF,H,R,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,Season,Pitcher ID,Team,is_sub_row,FIP,nIP,ERA+,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
6.0,17.666666666666668,73.0,14.0,5.0,9.0,0.0,0.0,9.0,1.0,7.0,10.0,18.0,13.0,0.0,0.0,1.6981132075471697,1.3018867924528301,4.754716981132075,0.33962264150943394,3.0566037735849054,3.0566037735849054,1.0,0.2222222222222222,0.3150684931506849,0.36507936507936506,0.68014785823005,0.24074074074074073,0.0136986301369863,0.1232876712328767,0.1232876712328767,0.6976744186046512,0.3023255813953488,2.3076923076923075,274.2133333333333,-5.155740190841078,0.5488,63.0,1.0,0.0,6.0,0.0,30.0,13.0,S9,1828,TBR,True,2.6210482955226544,20.0,93,4.0,2.0,0.0,0.0,2,0,0,1,1.0,0.7854624169569263
8.0,25.666666666666668,109.0,22.0,15.0,15.0,0.0,0.0,11.0,6.0,9.0,17.0,11.0,26.0,7.0,0.0,3.5064935064935066,1.4415584415584415,5.142857142857142,1.4025974025974026,3.5064935064935066,2.571428571428571,0.7333333333333333,0.23404255319148937,0.3394495412844037,0.5,0.8394495412844036,0.2077922077922078,0.05504587155963303,0.10091743119266056,0.13761467889908258,0.49230769230769234,0.5076923076923077,0.9696969696969697,245.12280701754386,-4.66976002237531,-1.0987999999999998,94.0,0.0,0.0,7.0,0.0,32.0,33.0,S9,1834,BAL,False,5.310830211719665,29.333333333333332,133,5.0,2.0,0.0,0.0,2,0,0,0,1.0,0.869960048376397
4.0,20.0,87.0,18.0,11.0,11.0,0.0,0.0,20.0,2.0,11.0,10.0,13.0,11.0,4.0,0.0,3.3,1.45,5.4,0.6000000000000001,3.3000000000000003,6.0,1.8181818181818181,0.23684210526315788,0.3333333333333333,0.39473684210526316,0.7280701754385965,0.2962962962962963,0.022988505747126436,0.22988505747126436,0.12643678160919541,0.625,0.375,1.6666666666666667,254.9,-2.753998359714477,0.4097,76.0,0.0,0.0,4.0,1.0,25.0,15.0,S9,1843,PIT,False,2.32576527665473,21.0,479,4.0,2.0,2.0,0.0,3,0,0,0,1.0,0.5970476526143959
6.0,11.333333333333334,63.0,20.0,14.0,11.0,0.0,0.0,18.0,6.0,10.0,7.0,4.0,3.0,0.0,0.0,7.411764705882352,2.735294117647059,10.588235294117647,3.1764705882352944,5.823529411764706,9.529411764705882,1.6363636363636365,0.38461538461538464,0.49206349206349204,0.8076923076923077,1.2997557997557998,0.5,0.09523809523809523,0.2857142857142857,0.1746031746031746,0.8125,0.1875,4.333333333333333,212.34375,5.358954851283458,-0.37949999999999995,52.0,0.0,0.0,4.0,0.0,13.0,3.0,S9,1942,NYM,False,7.99341233547826,13.666666666666666,56,3.0,2.0,0.0,0.0,0,1,0,0,0.0,-0.30297810066276265
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.398305460716154,-0.0291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,S9,1961,LAD,False,,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,-0.03613344473089186
7.0,19.666666666666668,93.0,24.0,15.0,13.0,0.0,0.0,15.0,5.0,11.0,9.0,15.0,11.0,6.0,0.0,4.576271186440677,1.8813559322033897,7.322033898305084,1.5254237288135593,3.9661016949152543,4.576271186440678,1.1538461538461537,0.3037974683544304,0.3978494623655914,0.620253164556962,1.0181026269225533,0.31666666666666665,0.053763440860215055,0.16129032258064516,0.13978494623655913,0.6136363636363636,0.38636363636363635,1.588235294117647,242.7127659574468,0.15963384727964958,-0.3504000000000001,79.0,1.0,0.0,6.0,2.0,27.0,17.0,S9,1963,ARI,False,5.138477141061509,20.333333333333332,71,5.0,1.0,0.0,0.0,1,2,0,0,0.3333333333333333,0.3278670399593244
5.0,24.0,102.0,29.0,17.0,5.0,0.0,0.0,12.0,6.0,10.0,12.0,14.0,17.0,12.0,1.0,4.25,1.4166666666666667,7.25,1.5,1.25,3.0,2.4,0.3020833333333333,0.3333333333333333,0.6666666666666666,1.0,0.2911392405063291,0.058823529411764705,0.11764705882352941,0.049019607843137254,0.5,0.5,1.0,257.08653846153845,1.4602906320555156,-0.4126000000000001,96.0,1.0,0.0,9.0,4.0,29.0,29.0,S9,1977,COL,False,4.250765276654731,24.0,64,5.0,2.0,2.0,0.0,3,2,0,0,0.6,0.2310752735482497
4.0,10.0,40.0,10.0,3.0,1.0,0.0,0.0,12.0,2.0,4.0,6.0,6.0,2.0,3.0,0.0,1.8,1.1,6.0,1.2000000000000002,0.6000000000000001,7.199999999999999,12.0,0.2631578947368421,0.275,0.5526315789473685,0.8276315789473685,0.32,0.05,0.3,0.025,0.7058823529411765,0.29411764705882354,2.4,265.8780487804878,-5.864262255733346,-0.11489999999999996,38.0,1.0,0.0,3.0,1.0,12.0,5.0,S9,2206,ATL,False,1.8757652766547301,11.0,100,0.0,4.0,0.0,0.0,1,0,0,0,1.0,0.7343102792022762
5.0,15.333333333333334,68.0,16.0,9.0,9.0,0.0,1.0,12.0,5.0,8.0,8.0,9.0,7.0,7.0,0.0,3.5217391304347823,1.6304347826086956,6.260869565217391,1.9565217391304348,3.5217391304347823,4.695652173913043,1.3333333333333333,0.27586206896551724,0.36764705882352944,0.5862068965517241,0.9538539553752535,0.2619047619047619,0.07352941176470588,0.17647058823529413,0.1323529411764706,0.5757575757575758,0.42424242424242425,1.3571428571428572,265.13235294117646,-1.4494223768407186,-0.07189999999999992,58.0,1.0,0.0,3.0,0.0,19.0,14.0,S9,2207,NYY,False,5.810547885350383,16.0,78,4.0,1.0,1.0,0.0,1,0,0,0,1.0,0.39634512885327267
7.0,27.333333333333332,114.0,27.0,17.0,8.0,0.0,0.0,14.0,7.0,9.0,9.0,10.0,20.0,26.0,0.0,3.731707317073171,1.2804878048780488,5.926829268292683,1.5365853658536586,1.75609756097561,3.073170731707317,1.75,0.25471698113207547,0.30701754385964913,0.5849056603773585,0.8919232042370075,0.23529411764705882,0.06140350877192982,0.12280701754385964,0.07017543859649122,0.31343283582089554,0.6865671641791045,0.45652173913043476,248.2844827586207,-1.4887235290380387,0.06090000000000001,106.0,0.0,0.0,8.0,3.0,21.0,46.0,S9,2220,KCR,False,4.558692105923023,27.666666666666668,94,6.0,1.0,1.0,0.0,4,1,0,1,0.8,0.5703419057462875
5.0,14.666666666666666,62.0,14.0,8.0,8.0,0.0,0.0,18.0,4.0,6.0,5.0,5.0,9.0,3.0,0.0,3.272727272727273,1.5,5.7272727272727275,1.6363636363636367,3.2727272727272734,7.363636363636363,2.25,0.25925925925925924,0.3548387096774194,0.5925925925925926,0.9474313022700119,0.3125,0.06451612903225806,0.2903225806451613,0.12903225806451613,0.5,0.5,1.0,244.44776119402985,-0.02708859489413018,-0.5519999999999999,54.0,0.0,0.0,2.0,2.0,12.0,12.0,S9,2222,BOS,False,4.103038003927457,16.0,66,4.0,1.0,1.0,1.0,1,1,0,0,0.5,0.2319291426142726
1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,344.0,-1.436818473380372,0.3086,7.0,0.0,0.0,0.0,0.0,2.0,4.0,S9,2242,DET,False,1.3757652766547301,2.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1.0,0.16956155672310197
8.0,26.666666666666668,115.0,31.0,18.0,9.0,0.0,0.0,15.0,4.0,18.0,10.0,5.0,19.0,26.0,0.0,4.05,1.5,6.975,0.8999999999999999,2.025,3.375,1.6666666666666667,0.29245283018867924,0.34782608695652173,0.5283018867924528,0.8761279737489746,0.3103448275862069,0.034782608695652174,0.13043478260869565,0.0782608695652174,0.2857142857142857,0.7142857142857143,0.4,236.76923076923077,0.3848794690411588,-0.7046999999999999,106.0,0.0,0.0,5.0,4.0,18.0,45.0,S9,2248,BAL,False,3.21326527665473,28.0,102,4.0,4.0,0.0,0.0,4,2,0,0,0.6666666666666666,0.3866787072790914
1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,280.75,-0.718409236690186,0.1543,4.0,0.0,0.0,0.0,0.0,1.0,2.0,S9,2256,KCR,False,1.3757652766547301,1.0,0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.08662932903191276
1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263.0,-1.119298245614035,0.123,2.0,0.0,0.0,0.0,0.0,0.0,2.0,S9,2275,NYM,False,1.3757652766547301,1.0,0,,,,,0,0,0,0,0.0,0.11932402724285059
4.0,12.666666666666666,57.0,17.0,9.0,3.0,0.0,0.0,9.0,4.0,7.0,7.0,12.0,6.0,3.0,0.0,4.2631578947368425,1.5789473684210527,8.052631578947368,1.8947368421052633,1.4210526315789473,4.2631578947368425,3.0,0.3148148148148148,0.3508771929824561,0.6481481481481481,0.9990253411306043,0.3170731707317073,0.07017543859649122,0.15789473684210525,0.05263157894736842,0.6896551724137931,0.3103448275862069,2.2222222222222223,247.7017543859649,0.27345303529748055,-0.2966,54.0,0.0,0.0,6.0,0.0,20.0,9.0,S9,2327,PHI,False,4.770502118759993,13.0,77,3.0,1.0,1.0,0.0,1,1,0,1,0.5,0.18338947289149382
10.0,27.666666666666668,119.0,27.0,19.0,12.0,0.0,0.0,21.0,4.0,10.0,11.0,10.0,22.0,15.0,0.0,4.120481927710843,1.4096385542168675,5.855421686746988,0.8674698795180722,2.602409638554217,4.554216867469879,1.75,0.25471698113207547,0.3277310924369748,0.49056603773584906,0.8182971301728239,0.2804878048780488,0.03361344537815126,0.17647058823529413,0.10084033613445378,0.39344262295081966,0.6065573770491803,0.6486486486486487,247.0731707317073,-2.475729828219273,0.6397000000000002,106.0,1.0,0.0,13.0,0.0,24.0,37.0,S9,2329,CLE,False,3.0384158790643685,30.333333333333332,107,5.0,2.0,0.0,0.0,4,1,0,2,0.8,0.6875280423680288
10.0,11.666666666666666,48.0,9.0,4.0,7.0,0.0,0.0,5.0,2.0,2.0,7.0,5.0,10.0,5.0,0.0,2.0571428571428574,1.3714285714285714,4.628571428571429,1.0285714285714285,3.5999999999999996,2.5714285714285716,0.7142857142857143,0.21951219512195122,0.3333333333333333,0.5121951219512195,0.8455284552845528,0.20588235294117646,0.041666666666666664,0.10416666666666667,0.14583333333333334,0.5,0.5,1.0,259.42857142857144,-6.069618418559614,0.43479999999999996,41.0,0.0,0.0,4.0,1.0,15.0,15.0,S9,2350,TEX,False,4.547193848083301,13.0,104,0.0,8.0,0.0,0.0,0,0,6,0,0.0,0.7844227062106913
10.0,26.666666666666668,109.0,29.0,16.0,7.0,0.0,0.0,14.0,9.0,13.0,15.0,18.0,19.0,7.0,0.0,3.5999999999999996,1.3499999999999999,6.5249999999999995,2.025,1.5750000000000002,3.1500000000000004,2.0,0.2871287128712871,0.3302752293577982,0.6534653465346535,0.9837405758924517,0.25316455696202533,0.08256880733944955,0.12844036697247707,0.06422018348623854,0.6,0.4,1.5,253.00900900900902,-4.515797829160035,0.08130000000000001,101.0,1.0,0.0,4.0,3.0,39.0,26.0,S9,2390,HOU,False,5.500765276654731,27.333333333333332,65,3.0,8.0,2.0,1.0,2,1,0,0,0.6666666666666666,0.8545638290548695
6.0,18.666666666666668,83.0,23.0,11.0,7.0,0.0,0.0,15.0,4.0,14.0,8.0,13.0,15.0,2.0,0.0,3.5357142857142856,1.607142857142857,7.392857142857142,1.2857142857142856,2.25,4.821428571428571,2.142857142857143,0.3026315789473684,0.3614457831325301,0.5263157894736842,0.8877615726062142,0.3333333333333333,0.04819277108433735,0.18072289156626506,0.08433734939759036,0.575,0.425,1.3529411764705883,242.83529411764707,-1.7100581750275063,-0.08270000000000005,76.0,0.0,0.0,5.0,0.0,23.0,17.0,S9,2457,SFG,False,3.6793367052261585,19.333333333333332,98,4.0,2.0,1.0,1.0,1,1,0,1,0.5,0.4778652287828046
5.0,16.0,73.0,21.0,13.0,6.0,0.0,0.0,15.0,6.0,11.0,4.0,7.0,19.0,1.0,0.0,4.875,1.6875,7.875,2.25,2.25,5.625,2.5,0.3181818181818182,0.3698630136986301,0.6515151515151515,1.0213781652137817,0.32608695652173914,0.0821917808219178,0.2054794520547945,0.0821917808219178,0.3939393939393939,0.6060606060606061,0.65,222.1216216216216,1.4090318701702682,-0.6874,66.0,1.0,0.0,4.0,0.0,13.0,20.0,S9,2461,PIT,False,5.500765276654731,17.0,78,4.0,1.0,0.0,0.0,1,1,0,0,0.5,0.12898521085579173
3.0,7.333333333333333,33.0,8.0,5.0,5.0,0.0,0.0,7.0,1.0,4.0,3.0,3.0,7.0,0.0,0.0,4.090909090909091,1.7727272727272727,6.545454545454547,0.8181818181818183,4.090909090909092,5.7272727272727275,1.4,0.2857142857142857,0.3939393939393939,0.5357142857142857,0.9296536796536796,0.35,0.030303030303030304,0.21212121212121213,0.15151515151515152,0.5333333333333333,0.4666666666666667,1.1428571428571428,219.08333333333334,-1.7792304803782288,0.09210000000000007,28.0,0.0,0.0,2.0,1.0,8.0,7.0,S9,2474,OAK,False,3.2848561857456393,8.666666666666666,123,0.0,3.0,0.0,0.0,1,2,0,0,0.3333333333333333,0.29992739228169973
2.0,6.0,25.0,8.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,7.0,0.0,0.0,3.0,1.5,8.0,2.0,1.0,2.0,2.0,0.34782608695652173,0.36,0.6956521739130435,1.0556521739130433,0.3,0.08,0.08,0.04,0.5333333333333333,0.4666666666666667,1.1428571428571428,228.59259259259258,-1.1252767208974925,-0.022699999999999994,23.0,1.0,0.0,2.0,0.0,8.0,7.0,S9,2499,TOR,False,5.542431943321397,6.666666666666667,68,0.0,2.0,0.0,0.0,0,0,0,0,0.0,0.20495520560783778
1.0,4.666666666666667,22.0,8.0,2.0,1.0,0.0,0.0,8.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,2.571428571428571,1.9285714285714284,10.285714285714285,2.571428571428571,1.2857142857142856,10.285714285714285,8.0,0.38095238095238093,0.4090909090909091,0.8571428571428571,1.2662337662337662,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.045454545454545456,0.2,0.8,0.25,206.65217391304347,-1.3786369467607438,-0.13319999999999993,21.0,0.0,0.0,4.0,0.0,1.0,4.0,S9,2504,CWS,False,4.161479562369015,5.0,57,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.21919992417199227
1.0,0.3333333333333333,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,36.0,0.0,0.0,18.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666665,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,143.0,0.5217391304347826,0.005299999999999999,3.0,0.0,0.0,1.0,0.0,0.0,0.0,S9,2507,DET,False,-4.624234723345269,1.0,46,0.0,1.0,0.0,0.0,0,0,0,0,0.0,-0.041082609021307635
9.0,34.0,130.0,23.0,13.0,9.0,0.0,0.0,58.0,8.0,11.0,4.0,14.0,14.0,8.0,0.0,2.2941176470588234,0.9411764705882353,4.0588235294117645,1.4117647058823528,1.5882352941176472,10.235294117647058,6.444444444444445,0.19166666666666668,0.24615384615384617,0.425,0.6711538461538462,0.2727272727272727,0.06153846153846154,0.4461538461538462,0.06923076923076923,0.47619047619047616,0.5238095238095238,0.9090909090909091,268.8712121212121,-9.974156824000247,1.1135000000000002,120.0,1.0,0.0,4.0,0.0,20.0,22.0,S9,2523,MTL,False,1.8169417472429654,35.0,159,6.0,6.0,3.0,1.0,6,1,0,0,0.8571428571428571,1.478038856694085
4.0,9.333333333333334,46.0,16.0,10.0,3.0,0.0,0.0,8.0,5.0,9.0,4.0,2.0,9.0,4.0,0.0,6.428571428571428,2.0357142857142856,10.285714285714285,3.2142857142857144,1.9285714285714284,5.142857142857142,2.6666666666666665,0.37209302325581395,0.41304347826086957,0.7906976744186046,1.2037411526794741,0.36666666666666664,0.10869565217391304,0.17391304347826086,0.06521739130434782,0.3157894736842105,0.6842105263157895,0.46153846153846156,230.74468085106383,4.772146565221086,-0.6481000000000001,43.0,0.0,0.0,1.0,1.0,6.0,13.0,S9,2540,KCR,False,7.590050990940444,9.666666666666666,51,4.0,0.0,0.0,0.0,1,2,0,0,0.3333333333333333,-0.3071479948488257
11.0,39.333333333333336,168.0,46.0,33.0,13.0,1.0,0.0,22.0,8.0,18.0,24.0,31.0,21.0,9.0,0.0,5.033898305084746,1.5,7.016949152542373,1.2203389830508473,1.9830508474576272,3.3559322033898304,1.6923076923076923,0.2987012987012987,0.35119047619047616,0.6103896103896104,0.9615800865800865,0.304,0.047619047619047616,0.13095238095238096,0.07738095238095238,0.6774193548387096,0.3225806451612903,2.1,241.0233918128655,3.726085288235559,-0.5429000000000002,154.0,1.0,0.0,16.0,4.0,63.0,30.0,S9,2544,OAK,False,3.892714429197103,40.333333333333336,63,8.0,4.0,3.0,0.0,4,3,0,0,0.5714285714285714,0.24850449641799907
9.0,47.333333333333336,184.0,40.0,15.0,12.0,2.0,0.0,23.0,5.0,20.0,17.0,16.0,28.0,47.0,1.0,1.9014084507042253,1.0985915492957745,5.070422535211268,0.6338028169014085,1.5211267605633803,2.9154929577464785,1.9166666666666667,0.23391812865497075,0.2826086956521739,0.42105263157894735,0.7036613272311212,0.24305555555555555,0.02717391304347826,0.125,0.06521739130434782,0.34782608695652173,0.6521739130434783,0.5333333333333333,270.0268817204301,-16.898041808718407,1.7426,171.0,1.0,0.0,13.0,2.0,40.0,75.0,S9,2555,BOS,False,2.5377371076406456,47.333333333333336,155,7.0,6.0,4.0,2.0,6,2,0,0,0.75,2.3700708275649722
6.0,14.0,63.0,17.0,14.0,5.0,0.0,0.0,17.0,3.0,6.0,3.0,3.0,13.0,5.0,0.0,6.0,1.5714285714285714,7.285714285714285,1.2857142857142856,2.142857142857143,7.285714285714285,3.4,0.2982456140350877,0.3492063492063492,0.631578947368421,0.9807852965747702,0.3684210526315789,0.047619047619047616,0.2698412698412698,0.07936507936507936,0.25,0.75,0.3333333333333333,228.4848484848485,4.6624713981595285,-0.5385,57.0,1.0,0.0,6.0,2.0,6.0,18.0,S9,2557,SEA,False,2.8043367052261585,14.666666666666666,65,5.0,0.0,0.0,0.0,0,1,0,0,0.0,-0.23332975535036976
7.0,20.333333333333332,97.0,29.0,16.0,10.0,0.0,0.0,21.0,4.0,11.0,5.0,4.0,20.0,8.0,0.0,4.721311475409836,1.918032786885246,8.557377049180328,1.1803278688524592,2.9508196721311477,6.19672131147541,2.1,0.3411764705882353,0.4020618556701031,0.6823529411764706,1.0844147968465738,0.4032258064516129,0.041237113402061855,0.21649484536082475,0.10309278350515463,0.3,0.7,0.42857142857142855,217.21428571428572,4.901891337068884,-0.5893,85.0,2.0,0.0,11.0,3.0,12.0,28.0,S9,2585,MIL,False,3.3429783914088285,21.333333333333332,56,4.0,2.0,0.0,0.0,1,3,1,0,0.25,-0.13157030365670486
5.0,7.333333333333333,25.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0,8.0,6.0,0.0,0.0,0.0,0.8181818181818182,2.4545454545454546,0.0,2.4545454545454546,1.6363636363636367,0.6666666666666666,0.13636363636363635,0.24,0.18181818181818182,0.4218181818181818,0.15,0.0,0.08,0.12,0.7,0.3,2.3333333333333335,293.625,-6.248607282221176,0.8527,22.0,0.0,0.0,1.0,0.0,14.0,6.0,S9,2588,CHC,False,2.0575834584729122,8.0,0,0.0,3.0,0.0,0.0,1,0,1,0,1.0,0.7172882617402061
6.0,13.0,58.0,21.0,10.0,3.0,0.0,0.0,10.0,4.0,10.0,4.0,3.0,14.0,3.0,0.0,4.615384615384615,1.8461538461538463,9.692307692307693,1.8461538461538463,1.3846153846153846,4.615384615384616,3.3333333333333335,0.38181818181818183,0.41379310344827586,0.7272727272727273,1.141065830721003,0.4146341463414634,0.06896551724137931,0.1724137931034483,0.05172413793103448,0.37037037037037035,0.6296296296296297,0.5882352941176471,213.85,1.9339057880237664,-0.5006999999999999,55.0,0.0,0.0,7.0,0.0,10.0,17.0,S9,2601,CIN,False,4.529611430500884,12.666666666666666,50,3.0,3.0,0.0,0.0,2,1,0,0,0.6666666666666666,0.021041298959588773
5.0,15.666666666666666,64.0,16.0,11.0,5.0,0.0,0.0,7.0,3.0,5.0,10.0,9.0,16.0,1.0,0.0,4.212765957446809,1.3404255319148937,6.127659574468086,1.148936170212766,1.9148936170212767,2.6808510638297873,1.4,0.27586206896551724,0.328125,0.6379310344827587,0.9660560344827587,0.2653061224489796,0.046875,0.109375,0.078125,0.5405405405405406,0.4594594594594595,1.1764705882352942,251.60294117647058,2.380723590435843,-0.07379999999999999,58.0,1.0,0.0,4.0,4.0,20.0,17.0,S9,2606,TEX,False,3.9289567660164324,16.0,52,4.0,1.0,0.0,0.0,2,1,0,0,0.6666666666666666,-0.0014578732372776404
3.0,8.0,38.0,10.0,9.0,5.0,0.0,0.0,5.0,4.0,5.0,6.0,4.0,7.0,1.0,0.0,6.75,1.875,7.5,3.0,3.75,3.75,1.0,0.30303030303030304,0.39473684210526316,0.696969696969697,1.09170653907496,0.25,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.5555555555555556,0.4444444444444444,1.25,235.4878048780488,2.4400620846044907,0.07620000000000013,33.0,0.0,0.0,1.0,0.0,10.0,8.0,S9,2611,MIL,False,8.50076527665473,9.666666666666666,98,0.0,2.0,0.0,0.0,1,1,0,0,0.5,-0.10351635751295449
5.0,9.0,41.0,9.0,9.0,6.0,0.0,2.0,6.0,2.0,3.0,6.0,5.0,6.0,3.0,0.0,6.0,1.6666666666666667,6.0,1.3333333333333333,4.0,4.0,1.0,0.2571428571428571,0.36585365853658536,0.5428571428571428,0.9087108013937282,0.25925925925925924,0.04878048780487805,0.14634146341463414,0.14634146341463414,0.5714285714285714,0.42857142857142855,1.3333333333333333,247.33333333333334,1.9640461080292129,-0.2589,35.0,0.0,0.0,4.0,0.0,12.0,9.0,S9,2621,NYY,False,4.931320832210286,10.666666666666666,103,0.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666,-0.04482345583325609
1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,261.0,-0.8148148148148148,0.0049,1.0,0.0,0.0,0.0,0.0,0.0,1.0,S9,2625,LAD,False,1.3757652766547301,1.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.08517858282220502
1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,126.0,-0.8812260536398467,-0.3694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,S9,2627,TEX,False,inf,1.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.09551680804543175
4.0,11.333333333333334,54.0,18.0,16.0,5.0,0.0,1.0,10.0,5.0,11.0,10.0,7.0,2.0,2.0,0.0,8.470588235294118,2.0294117647058822,9.529411764705882,2.6470588235294117,2.6470588235294117,5.294117647058823,2.0,0.3673469387755102,0.42592592592592593,0.7142857142857143,1.1402116402116402,0.38235294117647056,0.09259259259259259,0.18518518518518517,0.09259259259259259,0.8333333333333334,0.16666666666666666,5.0,255.57894736842104,7.063344319204396,-0.3944000000000001,49.0,0.0,0.0,2.0,0.0,20.0,4.0,S9,2629,PIT,False,6.669882923713553,12.333333333333334,66,2.0,2.0,0.0,0.0,1,2,0,0,0.3333333333333333,-0.5066909595213683
9.0,33.333333333333336,143.0,27.0,20.0,19.0,0.0,0.0,47.0,5.0,12.0,7.0,10.0,25.0,6.0,2.0,3.5999999999999996,1.38,4.859999999999999,0.8999999999999999,3.42,8.459999999999999,2.473684210526316,0.21951219512195122,0.32167832167832167,0.43089430894308944,0.7525726306214111,0.3055555555555556,0.03496503496503497,0.32867132867132864,0.13286713286713286,0.39215686274509803,0.6078431372549019,0.6451612903225806,237.6344827586207,-4.881305248035546,0.41919999999999996,123.0,1.0,0.0,9.0,1.0,20.0,31.0,S9,2659,NYM,False,2.21576527665473,34.333333333333336,155,6.0,4.0,1.0,1.0,4,3,0,0,0.5714285714285714,1.016816016527021
5.0,15.0,60.0,17.0,10.0,0.0,0.0,0.0,6.0,3.0,5.0,2.0,10.0,18.0,7.0,0.0,4.0,1.1333333333333333,6.8,1.2000000000000002,0.0,2.4000000000000004,0.0,0.288135593220339,0.2833333333333333,0.6779661016949152,0.9612994350282486,0.27450980392156865,0.05,0.1,0.0,0.32432432432432434,0.6756756756756757,0.48,246.85714285714286,1.3551304234628503,-0.43329999999999996,59.0,1.0,0.0,4.0,5.0,12.0,25.0,S9,2663,3TM,False,3.1757652766547304,15.0,43,3.0,2.0,1.0,0.0,1,1,0,0,0.5,0.08631303809712747
1.0,3.6666666666666665,14.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0,4.909090909090909,0.8181818181818182,4.909090909090909,3.2727272727272734,0.0,3.2727272727272734,0.0,0.21428571428571427,0.21428571428571427,0.7857142857142857,1.0,0.1,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.7777777777777778,0.2857142857142857,241.92857142857142,0.34083070479300037,-0.2485,14.0,0.0,0.0,0.0,1.0,2.0,7.0,S9,2663,ARI,True,7.375765276654731,15.0,43,3.0,2.0,1.0,0.0,1,1,0,0,0.5,0.017676348290829546
2.0,2.3333333333333335,12.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,5.142857142857142,2.142857142857143,12.857142857142858,2.571428571428571,0.0,5.142857142857142,0.0,0.45454545454545453,0.4166666666666667,1.0,1.4166666666666667,0.4444444444444444,0.08333333333333333,0.16666666666666666,0.0,0.4,0.6,0.6666666666666666,218.83333333333334,1.4781830950290114,-0.1452,11.0,1.0,0.0,1.0,1.0,2.0,3.0,S9,2663,DET,True,5.2329081337975865,15.0,43,3.0,2.0,1.0,0.0,1,1,0,0,0.5,-0.10345309341421864
