Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Teams
5002,5,S5,1,3,0,3,4,8,0,2,17,1,2,4,4,2,1,2,10,22,47,9,9,1.8045112781954886,0.35648692042606517,-0.060400000000000065,TEX @ OAK
5003,5,S5,1,4,3,5,7,6,0,8,4,0,7,2,10,2,0,0,19,42,56,19,19,11.80451127819549,1.3776112155388471,0.35440000000000016,MIN @ NYY
5004,5,S5,1,1,1,5,9,7,1,9,8,0,4,12,1,2,1,0,16,26,57,11,11,3.150375939849624,0.5192391134085212,0.27599999999999997,SDP @ ARI
5005,5,S5,2,0,0,1,5,4,0,10,3,0,5,10,6,1,2,1,6,7,44,1,1,-6.849624060150376,-0.5194887609649124,-0.8116000000000001,SDP @ PIT
5006,5,S5,2,4,0,4,0,4,0,11,12,0,2,5,3,0,0,0,8,24,45,6,6,-1.1954887218045114,0.038883341165413525,-0.08399999999999999,COL @ MTL
5007,5,S5,2,2,1,6,3,4,0,8,12,0,2,5,7,2,0,0,12,26,50,3,3,-4.849624060150376,-0.30892661340852134,-0.3625999999999999,OAK @ HOU
5008,5,S5,2,1,2,4,2,7,0,6,9,0,5,4,8,1,1,0,9,20,48,3,3,-4.195488721804511,-0.24703379542606524,-0.4568000000000001,NYY @ KCR
5009,5,S5,3,4,1,5,6,4,0,6,7,0,5,10,8,0,0,0,16,35,56,13,13,5.150375939849624,0.7121976817042607,0.3306,OAK @ KCR
5010,5,S5,3,2,1,7,9,3,0,15,4,0,1,11,2,3,2,0,19,34,55,10,10,2.1503759398496234,0.41571839755639095,0.0664,SDP @ MTL
5011,5,S5,4,2,3,3,8,5,0,9,11,0,1,1,9,2,1,3,16,31,52,6,6,-1.8496240601503766,0.012197681704260693,-0.10680000000000003,SDP @ OAK
6001,6,S6,1,2,4,3,3,7,0,8,5,0,3,11,6,3,0,0,12,29,52,8,8,0.4999999999999998,0.22176575114075114,0.2703999999999998,SDP @ LAD
6002,6,S6,1,3,1,3,6,10,0,6,6,0,7,5,6,4,0,0,13,27,53,7,7,1.0,0.27506893866268867,0.6287999999999998,ATL @ STL
6003,6,S6,1,3,2,3,13,4,0,10,9,0,7,5,3,1,1,1,21,37,59,11,11,3.5000000000000004,0.5514944388381889,0.9098000000000003,MIN @ OAK
6004,6,S6,1,1,1,2,2,2,0,10,12,0,5,3,6,0,0,0,6,13,44,5,5,-2.5,-0.10465974903474906,0.2015999999999999,CWS @ SEA
6005,6,S6,2,2,1,3,5,6,1,9,9,0,6,4,5,2,0,1,11,22,50,8,8,0.5000000000000004,0.2184625636188136,0.13799999999999996,SDP @ PHI
6006,6,S6,2,2,0,3,7,9,1,8,11,0,8,8,8,5,0,0,12,21,64,8,8,-4.857142857142857,-0.2743102843102843,-1.3794000000000004,STL @ COL
6007,6,S6,2,0,2,3,11,3,0,13,3,0,12,2,4,1,2,1,16,23,53,7,7,-0.5000000000000004,0.13497850122850122,0.29939999999999994,CWS @ BAL
6008,6,S6,2,3,0,3,9,3,1,3,6,0,9,5,7,4,1,1,15,27,48,7,7,-0.39772727272727293,0.12538664882414885,0.4626,MIN @ DET
6009,6,S6,3,5,1,6,9,4,0,7,6,1,3,9,7,1,1,0,21,44,57,11,11,4.125,0.6040848762723763,0.6881999999999999,SDP @ STL
6010,6,S6,3,4,0,1,5,6,0,5,13,0,3,8,6,0,1,1,10,23,51,5,5,-2.5,-0.0749310613373113,0.39920000000000005,CWS @ DET
6011,6,S6,4,6,1,1,5,4,0,9,8,1,5,4,6,1,1,0,13,34,49,11,11,4.125,0.5776593760968761,0.8276,CWS @ STL
