G,IP,BF,H,R,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA+,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
6.0,16.0,74.0,24.0,13.0,7.0,0.0,0.0,15.0,4.0,13.0,7.0,7.0,11.0,3.0,0.0,4.875,1.9375,9.0,1.5,2.625,5.625,2.142857142857143,0.36363636363636365,0.4189189189189189,0.6666666666666666,1.0855855855855856,0.4166666666666667,0.05405405405405406,0.20270270270270271,0.0945945945945946,0.5483870967741935,0.45161290322580644,1.2142857142857142,232.02564102564102,4.6761762494033965,-0.19370000000000004,66.0,1.0,0.0,6.0,1.0,17.0,14.0,2.0,2.0,0.5,S10,2817,MTL,False,MTL,3.9271265560165975,17.0,51.0,14.046014011668191,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,-0.17467993948039898
9.0,26.333333333333332,119.0,32.0,23.0,12.0,0.0,1.0,18.0,5.0,13.0,11.0,9.0,20.0,17.0,0.0,5.2405063291139244,1.6708860759493671,7.291139240506329,1.139240506329114,2.7341772151898738,4.10126582278481,1.5,0.3076923076923077,0.3697478991596639,0.6346153846153846,1.0043632837750485,0.32142857142857145,0.04201680672268908,0.15126050420168066,0.10084033613445378,0.38333333333333336,0.6166666666666667,0.6216216216216216,245.64462809917356,6.4546724526430355,-0.3547,104.0,3.0,0.0,9.0,5.0,23.0,37.0,2.0,1.0,0.6666666666666666,S10,2820,NYY,False,NYY,3.7079809863963447,29.0,86.0,14.284022427220581,5.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.6666666666666666,-0.1743917781057503
10.0,20.666666666666668,73.0,10.0,5.0,6.0,0.0,0.0,10.0,3.0,5.0,16.0,6.0,18.0,7.0,0.0,1.4516129032258063,0.7741935483870968,2.9032258064516125,0.8709677419354838,1.7419354838709675,2.9032258064516125,1.6666666666666667,0.14925373134328357,0.2191780821917808,0.31343283582089554,0.5326109180126763,0.12962962962962962,0.0410958904109589,0.136986301369863,0.0821917808219178,0.5192307692307693,0.4807692307692308,1.08,268.8904109589041,-15.350460230920008,0.9248000000000001,67.0,0.0,0.0,2.0,0.0,27.0,25.0,0.0,0.0,0.0,S10,2829,STL,False,STL,3.0299491366617586,21.666666666666668,88.0,10.426109878505372,1.0,9.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.8240250911808613
4.0,7.333333333333333,41.0,14.0,11.0,6.0,0.0,0.0,10.0,3.0,10.0,2.0,1.0,6.0,2.0,0.0,9.0,2.7272727272727275,11.454545454545455,2.4545454545454546,4.909090909090909,8.181818181818183,1.6666666666666667,0.4,0.4878048780487805,0.6857142857142857,1.1735191637630662,0.5,0.07317073170731707,0.24390243902439024,0.14634146341463414,0.2727272727272727,0.7272727272727273,0.375,215.11904761904762,7.61623510265216,-0.6371000000000001,35.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,1.0,0.0,S10,2839,OAK,False,OAK,6.285081101471143,7.666666666666667,38.0,8.634660868080795,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.5993201980509245
7.0,28.333333333333332,115.0,24.0,13.0,12.0,0.0,0.0,25.0,7.0,11.0,17.0,17.0,15.0,5.0,0.0,2.7529411764705882,1.2705882352941178,5.08235294117647,1.4823529411764707,2.541176470588235,5.294117647058824,2.0833333333333335,0.23300970873786409,0.3130434782608696,0.5048543689320388,0.8178978471929084,0.23943661971830985,0.06086956521739131,0.21739130434782608,0.10434782608695652,0.6610169491525424,0.3389830508474576,1.95,265.35042735042737,-6.656946882039317,-0.33319999999999994,103.0,0.0,0.0,5.0,1.0,39.0,20.0,1.0,1.0,0.5,S10,2855,ATL,False,ATL,3.957273614840127,28.666666666666668,80.0,15.214141414141414,6.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.6,1.1209356858781638
9.0,34.333333333333336,140.0,31.0,13.0,13.0,3.0,0.0,16.0,2.0,14.0,21.0,17.0,23.0,19.0,0.0,2.2718446601941746,1.2815533980582523,5.417475728155339,0.3495145631067961,2.2718446601941746,2.7961165048543686,1.2307692307692308,0.248,0.3142857142857143,0.448,0.7622857142857142,0.26605504587155965,0.014285714285714285,0.11428571428571428,0.09285714285714286,0.5,0.5,1.0,268.1468531468532,-9.448842351339927,1.5011,125.0,2.0,0.0,11.0,4.0,42.0,42.0,3.0,3.0,0.5,S10,2867,BOS,False,BOS,2.200791604560287,35.333333333333336,138.0,10.916229225864006,5.0,7.0,3.0,1.0,3.0,3.0,0.0,0.0,0.5,1.4990906670852318
10.0,22.0,85.0,20.0,4.0,8.0,1.0,0.0,5.0,1.0,12.0,16.0,12.0,19.0,5.0,0.0,1.0909090909090908,1.2727272727272727,5.454545454545454,0.2727272727272727,2.1818181818181817,1.3636363636363635,0.625,0.2631578947368421,0.32941176470588235,0.40789473684210525,0.7373065015479876,0.2676056338028169,0.011764705882352941,0.058823529411764705,0.09411764705882353,0.5932203389830508,0.4067796610169492,1.4583333333333333,261.6235294117647,-12.373326594905858,1.2847999999999997,76.0,1.0,0.0,6.0,1.0,35.0,24.0,0.0,2.0,0.0,S10,2877,SFG,False,SFG,2.466899283289325,25.0,152.0,6.984365764001773,1.0,9.0,1.0,0.0,4.0,1.0,1.0,1.0,0.8,1.5738151360324095
10.0,30.0,127.0,31.0,8.0,17.0,0.0,0.0,18.0,2.0,19.0,14.0,14.0,23.0,9.0,1.0,1.6,1.6,6.200000000000001,0.4,3.4,3.5999999999999996,1.0588235294117647,0.28440366972477066,0.3779527559055118,0.45871559633027525,0.8366683522357871,0.32222222222222224,0.015748031496062992,0.14173228346456693,0.13385826771653545,0.5362318840579711,0.463768115942029,1.15625,247.48507462686567,-11.173792218337411,0.6343000000000004,109.0,1.0,0.0,7.0,3.0,37.0,32.0,5.0,2.0,0.7142857142857143,S10,2887,CLE,False,CLE,2.6062932226832642,32.666666666666664,111.0,12.557637610461459,5.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.3333333333333333,1.6201236279609366
5.0,17.333333333333332,89.0,31.0,22.0,7.0,0.0,0.0,10.0,4.0,22.0,5.0,10.0,10.0,16.0,0.0,7.615384615384616,2.1923076923076925,10.730769230769232,1.3846153846153846,2.4230769230769234,3.4615384615384617,1.4285714285714286,0.38271604938271603,0.42696629213483145,0.5925925925925926,1.019558884727424,0.39705882352941174,0.0449438202247191,0.11235955056179775,0.07865168539325842,0.38095238095238093,0.6190476190476191,0.6153846153846154,229.96808510638297,11.415990405970765,-1.1185999999999998,81.0,1.0,0.0,5.0,0.0,16.0,26.0,5.0,0.0,1.0,S10,2888,MIA,False,MIA,4.297318863708906,17.666666666666668,70.0,10.732725825002213,5.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.7892820945709317
8.0,35.666666666666664,148.0,38.0,17.0,10.0,0.0,0.0,28.0,6.0,19.0,16.0,20.0,27.0,9.0,0.0,2.8598130841121496,1.3457943925233646,6.392523364485982,1.0093457943925235,1.6822429906542058,4.710280373831776,2.8,0.27941176470588236,0.32432432432432434,0.5147058823529411,0.8390302066772655,0.3076923076923077,0.04054054054054054,0.1891891891891892,0.06756756756756757,0.5384615384615384,0.46153846153846156,1.1666666666666667,252.42,-6.293197732705316,-0.6534,136.0,2.0,0.0,12.0,1.0,42.0,36.0,1.0,1.0,0.5,S10,2890,CHC,False,CHC,2.6975704812502426,36.666666666666664,139.0,11.214141414141414,6.0,7.0,5.0,1.0,3.0,3.0,0.0,0.0,0.5,1.215195144190413
8.0,25.0,99.0,19.0,13.0,6.0,0.0,0.0,13.0,5.0,11.0,14.0,14.0,27.0,6.0,0.0,3.12,1.0,4.5600000000000005,1.2000000000000002,1.44,3.12,2.1666666666666665,0.2087912087912088,0.25252525252525254,0.4175824175824176,0.6701076701076701,0.18666666666666668,0.050505050505050504,0.13131313131313133,0.06060606060606061,0.46774193548387094,0.532258064516129,0.8787878787878788,258.80392156862746,-5.479193623260506,0.05940000000000009,91.0,2.0,0.0,2.0,1.0,29.0,33.0,3.0,0.0,1.0,S10,2915,MTL,False,MTL,3.5196265560165974,27.0,166.0,6.925837840507767,4.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,0.5,0.9398224820629982
7.0,17.333333333333332,74.0,15.0,11.0,9.0,0.0,0.0,26.0,4.0,8.0,7.0,4.0,8.0,5.0,0.0,3.807692307692308,1.3846153846153848,5.1923076923076925,1.3846153846153846,3.115384615384616,9.0,2.888888888888889,0.234375,0.32432432432432434,0.46875,0.7930743243243243,0.3142857142857143,0.05405405405405406,0.35135135135135137,0.12162162162162163,0.48,0.52,0.9230769230769231,251.53947368421052,-0.7265483501181651,-0.023299999999999918,64.0,1.0,0.0,3.0,0.0,12.0,13.0,1.0,1.0,0.5,S10,2944,SEA,False,SEA,2.797318863708905,18.333333333333332,121.0,6.4235641891891895,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.36559252047175717
6.0,29.333333333333332,127.0,28.0,15.0,13.0,0.0,0.0,28.0,2.0,14.0,15.0,12.0,24.0,6.0,1.0,3.0681818181818183,1.3977272727272727,5.7272727272727275,0.40909090909090917,2.659090909090909,5.7272727272727275,2.1538461538461537,0.24778761061946902,0.3228346456692913,0.40707964601769914,0.7299142916869905,0.30952380952380953,0.015748031496062992,0.2204724409448819,0.10236220472440945,0.4915254237288136,0.5084745762711864,0.9666666666666667,254.8854961832061,-4.140478936587999,0.9059,113.0,1.0,0.0,12.0,0.0,29.0,30.0,5.0,0.0,1.0,S10,2945,MIN,False,MIN,1.5464447378347794,30.0,149.0,8.542682926829269,6.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,0.6666666666666666,0.9167922997859954
3.0,1.6666666666666667,12.0,6.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,18.0,4.2,21.599999999999998,0.0,3.5999999999999996,7.199999999999999,2.0,0.6,0.5833333333333334,1.1,1.6833333333333336,0.6666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0,1.0,0.0,154.3846153846154,2.2898881666295003,-0.7179,10.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,S10,2947,NYY,False,NYY,0.6396265560165976,3.0,26.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.18148540820998668
3.0,10.333333333333334,52.0,20.0,14.0,2.0,0.0,0.0,4.0,3.0,7.0,7.0,5.0,7.0,7.0,0.0,8.129032258064516,2.129032258064516,11.61290322580645,1.7419354838709675,1.161290322580645,2.32258064516129,2.0,0.4166666666666667,0.4230769230769231,0.9166666666666666,1.3397435897435896,0.3953488372093023,0.057692307692307696,0.07692307692307693,0.038461538461538464,0.46153846153846156,0.5384615384615384,0.8571428571428571,231.29090909090908,7.106547951947256,-0.909,48.0,2.0,0.0,5.0,5.0,12.0,14.0,2.0,1.0,0.6666666666666666,S10,2949,SEA,False,SEA,4.82027171730692,10.333333333333334,37.0,11.730458221024259,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.504806691898551
7.0,26.0,112.0,28.0,19.0,11.0,0.0,0.0,27.0,7.0,11.0,8.0,13.0,17.0,8.0,0.0,4.384615384615385,1.5,6.461538461538462,1.6153846153846154,2.5384615384615383,6.230769230769232,2.4545454545454546,0.27722772277227725,0.3482142857142857,0.6039603960396039,0.9521746817538896,0.31343283582089554,0.0625,0.24107142857142858,0.09821428571428571,0.5,0.5,1.0,247.0695652173913,0.036847944008831846,-0.2713000000000001,101.0,0.0,0.0,8.0,2.0,25.0,25.0,2.0,1.0,0.6666666666666666,S10,2954,KCR,False,KCR,3.93193424832429,27.333333333333332,78.0,14.973477513726476,5.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,0.2,0.43968035116010806
3.0,2.3333333333333335,11.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,2.571428571428571,2.142857142857143,10.285714285714285,0.0,2.571428571428571,0.0,0.0,0.4,0.45454545454545453,0.5,0.9545454545454546,0.4,0.0,0.0,0.09090909090909091,0.7142857142857143,0.2857142857142857,2.5,224.36363636363637,-0.4079585767460171,0.211,10.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,S10,2960,DET,False,DET,2.525340841730883,3.3333333333333335,58.0,2.424814673674955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08434064875648478
10.0,31.666666666666668,140.0,31.0,22.0,18.0,0.0,0.0,12.0,10.0,12.0,10.0,10.0,32.0,26.0,1.0,4.168421052631579,1.5473684210526315,5.873684210526315,1.894736842105263,3.4105263157894736,2.2736842105263158,0.6666666666666666,0.256198347107438,0.35,0.5950413223140496,0.9450413223140496,0.21,0.07142857142857142,0.08571428571428572,0.12857142857142856,0.275,0.725,0.3793103448275862,238.85416666666666,1.6504707562743954,-0.966,121.0,1.0,0.0,7.0,2.0,22.0,58.0,2.0,2.0,0.5,S10,2989,LAD,False,LAD,6.292258134963966,34.666666666666664,112.0,13.135260615555541,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.3891593563237996
5.0,24.333333333333332,101.0,21.0,18.0,8.0,0.0,0.0,15.0,4.0,4.0,7.0,9.0,33.0,8.0,0.0,4.438356164383562,1.1917808219178083,5.178082191780822,0.9863013698630139,1.9726027397260277,3.6986301369863015,1.875,0.22580645161290322,0.2871287128712871,0.5053763440860215,0.7925050569573087,0.22972972972972974,0.039603960396039604,0.1485148514851485,0.07920792079207921,0.29310344827586204,0.7068965517241379,0.4146341463414634,237.72549019607843,1.9060363893707815,-0.5539999999999999,93.0,0.0,0.0,12.0,1.0,17.0,41.0,2.0,0.0,1.0,S10,2991,NYM,False,NYM,3.130037514920707,25.0,118.0,8.987920624832753,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.20921671554203006
9.0,27.666666666666668,123.0,33.0,16.0,13.0,3.0,0.0,22.0,6.0,15.0,11.0,9.0,16.0,19.0,0.0,3.4698795180722892,1.6626506024096386,7.156626506024097,1.3012048192771084,2.8192771084337345,4.771084337349397,1.6923076923076923,0.3,0.37398373983739835,0.5727272727272728,0.9467110125646712,0.32926829268292684,0.04878048780487805,0.17886178861788618,0.10569105691056911,0.39655172413793105,0.603448275862069,0.6571428571428571,255.49193548387098,-2.836567099976745,-0.24319999999999997,110.0,0.0,0.0,12.0,0.0,23.0,35.0,1.0,3.0,0.25,S10,2994,ANA,False,ANA,3.8781807728840674,29.666666666666668,87.0,14.530406463764017,4.0,5.0,1.0,0.0,2.0,3.0,0.0,0.0,0.4,0.770566646640549
7.0,20.333333333333332,92.0,27.0,18.0,8.0,0.0,0.0,9.0,4.0,13.0,4.0,11.0,11.0,22.0,0.0,5.311475409836066,1.7213114754098362,7.967213114754099,1.1803278688524592,2.3606557377049184,2.655737704918033,1.125,0.32926829268292684,0.3804347826086957,0.6097560975609756,0.9901908801696713,0.323943661971831,0.043478260869565216,0.09782608695652174,0.08695652173913043,0.34,0.66,0.5151515151515151,233.95876288659792,4.783018073023719,-0.5396000000000001,82.0,2.0,0.0,9.0,1.0,17.0,33.0,3.0,2.0,0.6,S10,2997,CWS,False,CWS,4.09208557241004,20.666666666666668,70.0,12.510499996043709,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,-0.11410900916298616
6.0,29.0,113.0,21.0,6.0,6.0,0.0,0.0,9.0,2.0,10.0,10.0,12.0,22.0,33.0,0.0,1.2413793103448276,0.9310344827586207,4.344827586206897,0.41379310344827586,1.2413793103448276,1.8620689655172415,1.5,0.19626168224299065,0.23893805309734514,0.34579439252336447,0.5847324456207096,0.19791666666666666,0.017699115044247787,0.07964601769911504,0.05309734513274336,0.2857142857142857,0.7142857142857143,0.4,271.81739130434784,-12.44874814655364,1.2055,107.0,0.0,0.0,8.0,1.0,22.0,55.0,1.0,1.0,0.5,S10,2998,CWS,False,CWS,2.1361782801545286,29.0,259.0,4.768374463519313,6.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.6666666666666666,1.6921985775874355
5.0,21.666666666666668,85.0,14.0,9.0,8.0,0.0,0.0,19.0,3.0,7.0,8.0,8.0,19.0,9.0,0.0,2.4923076923076923,1.0153846153846153,3.8769230769230765,0.8307692307692307,2.215384615384615,5.2615384615384615,2.375,0.18181818181818182,0.25882352941176473,0.36363636363636365,0.6224598930481284,0.2,0.03529411764705882,0.2235294117647059,0.09411764705882353,0.37777777777777777,0.6222222222222222,0.6071428571428571,272.4767441860465,-5.211672132374254,0.44769999999999993,77.0,0.0,0.0,3.0,1.0,17.0,28.0,0.0,1.0,0.0,S10,3004,MIL,False,MIL,2.3934727098627513,21.333333333333332,182.0,4.973477513726476,4.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,0.75,0.8576496897792492
9.0,35.333333333333336,137.0,29.0,12.0,11.0,0.0,0.0,24.0,3.0,15.0,15.0,11.0,25.0,20.0,0.0,2.0377358490566038,1.1320754716981132,4.924528301886792,0.5094339622641509,1.8679245283018866,4.0754716981132075,2.1818181818181817,0.232,0.291970802919708,0.416,0.707970802919708,0.26262626262626265,0.021897810218978103,0.17518248175182483,0.08029197080291971,0.4230769230769231,0.5769230769230769,0.7333333333333333,267.84722222222223,-13.479759584551969,0.9462999999999999,125.0,1.0,0.0,8.0,3.0,33.0,45.0,4.0,3.0,0.5714285714285714,S10,3016,TBR,False,TBR,1.9188718390354653,36.666666666666664,99.0,15.68045530099919,5.0,4.0,3.0,1.0,4.0,1.0,0.0,1.0,0.8,1.8903065382931952
11.0,20.0,80.0,14.0,1.0,7.0,2.0,0.0,7.0,0.0,7.0,6.0,13.0,7.0,25.0,0.0,0.3,1.05,4.199999999999999,0.0,2.0999999999999996,2.0999999999999996,1.0,0.19444444444444445,0.2625,0.3194444444444444,0.5819444444444444,0.21212121212121213,0.0,0.0875,0.0875,0.38461538461538464,0.6153846153846154,0.625,285.320987654321,-14.760988462561265,1.5128,72.0,1.0,0.0,5.0,2.0,20.0,32.0,3.0,0.0,1.0,S10,3028,CWS,False,CWS,1.5896265560165976,21.0,223.0,4.0,0.0,11.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.7927882359425489
7.0,27.333333333333332,125.0,33.0,24.0,13.0,0.0,0.0,27.0,12.0,16.0,7.0,18.0,14.0,13.0,0.0,5.2682926829268295,1.6829268292682928,7.2439024390243905,2.6341463414634148,2.853658536585366,5.926829268292683,2.076923076923077,0.2972972972972973,0.368,0.6666666666666666,1.0346666666666666,0.2876712328767123,0.096,0.216,0.104,0.49056603773584906,0.5094339622641509,0.9629629629629629,241.50757575757575,4.917792248030512,-1.0926,111.0,1.0,0.0,5.0,0.0,26.0,27.0,5.0,2.0,0.7142857142857143,S10,3029,STL,False,STL,6.398163141382452,28.0,69.0,17.254666759254746,6.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0030479465819837513
8.0,28.333333333333332,129.0,35.0,20.0,15.0,0.0,0.0,18.0,9.0,20.0,16.0,16.0,17.0,11.0,1.0,4.235294117647059,1.7647058823529413,7.411764705882353,1.9058823529411768,3.1764705882352944,3.8117647058823536,1.2,0.30701754385964913,0.3875968992248062,0.5964912280701754,0.9840881272949816,0.2988505747126437,0.06976744186046512,0.13953488372093023,0.11627906976744186,0.5555555555555556,0.4444444444444444,1.25,247.86666666666667,3.966132785231223,-0.9732999999999998,114.0,0.0,0.0,6.0,0.0,35.0,28.0,3.0,3.0,0.5,S10,3039,SEA,False,SEA,5.6866853795460095,29.666666666666668,91.0,13.854669478757316,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.11404836234623375
5.0,22.0,101.0,28.0,16.0,13.0,0.0,0.0,21.0,4.0,12.0,12.0,9.0,13.0,5.0,0.0,4.363636363636363,1.8636363636363635,7.636363636363637,1.0909090909090908,3.545454545454546,5.7272727272727275,1.6153846153846154,0.32941176470588235,0.40594059405940597,0.6470588235294118,1.0529994175888178,0.38095238095238093,0.039603960396039604,0.2079207920792079,0.12871287128712872,0.6,0.4,1.5,227.0,0.7158856302474563,-0.7029000000000002,85.0,3.0,0.0,9.0,3.0,27.0,18.0,2.0,0.0,1.0,S10,3041,ARI,False,ARI,3.4668992832893246,22.333333333333332,74.0,12.778497849784978,4.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,0.4,0.32823179145436254
7.0,22.0,88.0,22.0,12.0,3.0,0.0,0.0,6.0,6.0,6.0,7.0,10.0,12.0,27.0,1.0,3.272727272727273,1.1363636363636365,6.0,1.6363636363636362,0.8181818181818181,1.6363636363636362,2.0,0.25882352941176473,0.2840909090909091,0.6,0.884090909090909,0.2191780821917808,0.06818181818181818,0.06818181818181818,0.03409090909090909,0.3275862068965517,0.6724137931034483,0.48717948717948717,273.27777777777777,-2.502023031382554,0.133,85.0,0.0,0.0,9.0,1.0,19.0,39.0,1.0,1.0,0.5,S10,3044,2TM,False,MTL,4.648717465107507,22.333333333333332,64.0,14.829007246731129,5.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.3333333333333333,0.5985606317933201
3.0,10.666666666666666,41.0,9.0,5.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,5.0,10.0,12.0,1.0,2.8125,0.9375,5.0625,1.6875,0.5625,1.6875,3.0,0.225,0.24390243902439024,0.55,0.7939024390243903,0.17647058823529413,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.21428571428571427,0.7857142857142857,0.2727272727272727,260.0487804878049,-2.968147428207425,0.23609999999999998,40.0,0.0,0.0,4.0,0.0,6.0,22.0,0.0,0.0,0.0,S10,3044,DET,True,DET,4.6146265560165975,10.666666666666666,58.0,7.851847017472018,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.459118055035034
4.0,11.333333333333334,47.0,13.0,7.0,2.0,0.0,0.0,3.0,3.0,4.0,7.0,5.0,2.0,15.0,0.0,3.705882352941176,1.3235294117647058,6.88235294117647,1.5882352941176472,1.0588235294117645,1.5882352941176472,1.5,0.28888888888888886,0.3191489361702128,0.6444444444444445,0.9635933806146573,0.2564102564102564,0.06382978723404255,0.06382978723404255,0.0425531914893617,0.43333333333333335,0.5666666666666667,0.7647058823529411,284.3469387755102,0.4661243968248705,-0.10309999999999997,45.0,0.0,0.0,5.0,1.0,13.0,17.0,1.0,1.0,0.5,S10,3044,MTL,True,MTL,4.680803026604833,11.666666666666666,71.0,6.977160229259111,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.13944257675828609
6.0,27.0,107.0,23.0,8.0,10.0,0.0,0.0,23.0,5.0,13.0,12.0,9.0,28.0,2.0,0.0,1.7777777777777777,1.2222222222222223,5.111111111111111,1.1111111111111112,2.2222222222222223,5.111111111111111,2.3,0.23711340206185566,0.308411214953271,0.4536082474226804,0.7620194623759514,0.2608695652173913,0.04672897196261682,0.21495327102803738,0.09345794392523364,0.45454545454545453,0.5454545454545454,0.8333333333333334,252.74107142857142,-8.9274530976074,1.2886000000000002,97.0,0.0,0.0,4.0,1.0,25.0,30.0,2.0,3.0,0.4,S10,3047,MIL,False,MIL,3.0544413708314124,27.666666666666668,124.0,9.49755501222494,4.0,6.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,1.3163173684663299
7.0,36.666666666666664,158.0,40.0,24.0,16.0,0.0,0.0,23.0,8.0,21.0,14.0,21.0,16.0,28.0,0.0,3.9272727272727277,1.5272727272727273,6.545454545454547,1.309090909090909,2.618181818181818,3.7636363636363637,1.4375,0.28368794326241137,0.35443037974683544,0.5531914893617021,0.9076218691085376,0.2882882882882883,0.05063291139240506,0.14556962025316456,0.10126582278481013,0.4883720930232558,0.5116279069767442,0.9545454545454546,249.10493827160494,2.957486674450597,-0.8190999999999999,141.0,1.0,0.0,8.0,3.0,42.0,44.0,3.0,1.0,0.75,S10,3057,STL,False,STL,4.130535646925688,37.333333333333336,115.0,13.81957637717936,6.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,0.3297128771856245
4.0,16.333333333333332,77.0,24.0,15.0,7.0,0.0,0.0,22.0,6.0,9.0,6.0,4.0,8.0,6.0,0.0,5.510204081632653,1.8979591836734695,8.816326530612246,2.2040816326530615,2.5714285714285716,8.081632653061225,3.142857142857143,0.34285714285714286,0.4025974025974026,0.7571428571428571,1.1597402597402597,0.42857142857142855,0.07792207792207792,0.2857142857142857,0.09090909090909091,0.46153846153846156,0.5384615384615384,0.8571428571428571,228.62820512820514,5.773137044089052,-0.8321,70.0,0.0,0.0,7.0,2.0,12.0,14.0,1.0,1.0,0.5,S10,3059,SDP,False,SDP,4.606973494792108,16.333333333333332,60.0,11.66906572177829,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,-0.27250016683572365
