Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Teams
12006,12,S12,2,3,2,13,10,7,0,0,10,17,12,4,7,3,1,1,28,87,19.33333333333333,18,6.869982327695027,-0.3208257862458363,-0.1579999999999999,28,16,LSU @ WKU
12007,12,S12,3,4,2,3,6,7,0,1,7,12,2,8,2,1,0,1,15,53,11.0,12,5.296137339055794,-0.3074416877002088,-0.6749999999999999,20,9,SYR @ FUR
12008,12,S12,3,0,0,3,3,3,0,0,7,7,5,6,7,1,0,0,6,41,11.0,2,-4.703862660944206,0.6390724493244242,0.4568,20,11,OWL @ LSU
12009,12,S12,3,1,0,2,7,3,0,0,13,9,10,6,4,0,0,0,10,55,14.0,5,-3.532188841201717,0.5795052274774936,0.5207999999999998,20,11,WKU @ UOM
12010,12,S12,4,4,3,3,4,5,0,0,9,7,6,12,4,1,0,0,14,58,13.666666666666666,10,1.801144492131617,0.0585147856000141,-0.4372,25,15,FUR @ OWL
12011,12,S12,4,2,1,2,6,5,0,0,6,6,13,3,6,2,0,0,11,50,12.0,5,-2.313304721030043,0.4370453297005696,0.1147999999999999,23,10,LSU @ UOM
12012,12,S12,4,3,0,2,8,1,0,0,10,8,2,2,9,1,0,1,13,45,11.0,7,0.2961373390557942,0.1596439350841807,-0.4034000000000001,17,10,WKU @ SYR
12013,12,S12,5,0,1,4,4,7,0,0,4,9,8,8,4,2,3,1,9,49,12.0,3,-4.313304721030042,0.6493882211564236,0.6564,27,14,UOM @ OWL
12014,12,S12,5,0,1,2,6,4,0,0,9,5,9,5,5,0,0,0,9,46,11.0,5,-1.7038626609442058,0.3596439350841807,0.0295999999999999,18,8,WKU @ FUR
12015,12,S12,5,3,4,3,5,5,0,0,8,5,7,8,6,2,0,0,15,54,12.0,12,4.686695278969958,-0.2464974816916251,-0.6046000000000002,19,13,LSU @ SYR
