Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
OWL,WKU,12003,12,S12,1,0,2,1,1,2,0,5,1,0,7,3,2,0,0,0,4,9,24,2,2,-1.6566523605150212,-0.0771779237237034,-0.0155999999999999,Away
PAN,MCH,8008,8,S8,2,0,0,0,2,6,0,4,4,0,4,3,1,2,3,0,2,2,24,1,1,-2.8730158730158726,-0.1837431025490892,-0.3853,Home
PAN,MSU,8003,8,S8,1,3,2,1,3,6,0,4,5,0,1,2,3,1,1,0,9,23,30,8,8,4.126984126984127,0.5315988951920215,0.3569000000000001,Away
PAN,PUR,8013,8,S8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,-0.4058332240150422,-0.0329123235309488,-0.0469,Away
PAN,PUR,8013,8,S8,4,3,1,6,5,4,0,4,5,0,1,0,3,1,2,2,15,32,32,10,10,6.532817350999169,0.7913597147699142,0.4903999999999999,Away
PAN,TEN,8012,8,S8,3,2,1,1,4,2,0,2,7,0,1,3,3,1,3,1,8,17,26,3,3,-0.8730158730158728,0.0277633957567437,0.0919,Away
PUR,HRW,8002,8,S8,1,2,1,1,1,6,0,1,5,0,6,2,3,1,0,0,5,14,28,8,8,4.126984126984127,0.5200923968861885,0.3169,Away
PUR,ORD,8006,8,S8,2,2,1,3,3,1,0,3,2,0,3,4,1,1,0,1,9,20,23,7,7,3.772486772486773,0.4693006636953422,0.5826,Home
PUR,PAN,8013,8,S8,4,2,0,1,2,1,0,5,6,0,3,3,1,0,0,0,5,12,24,2,2,-1.8730158730158728,-0.0952496008549223,-0.0565,Home
PUR,UCL,8009,8,S8,3,1,1,0,2,2,0,4,5,0,4,2,1,0,0,2,4,9,22,1,1,-2.8730158730158726,-0.1952496008549223,-0.4235,Away
RIC,CSUF,3010,3,S3,2,0,0,0,0,0,0,1,6,3,0,0,2,0,0,0,0,0,9,0,0,-1.9830508474576272,-0.1261314519778568,-0.3909999999999999,Away
RIC,NEB,3003,3,S3,1,1,0,1,1,1,0,2,4,2,0,3,0,0,0,0,3,7,13,2,2,0.0169491525423726,0.1059457181412123,0.0374,Away
RU,LBS,7003,7,S7,1,0,1,1,1,0,0,4,1,0,0,1,6,0,0,0,3,6,15,0,0,-1.9104477611940296,-0.1143121123603396,-0.4718,Away
RU,LBS,7010,7,S7,4,2,0,0,0,0,0,2,2,0,0,5,0,0,0,0,2,8,11,2,2,0.5671641791044779,0.1129870380004275,0.1055,Home
RU,MICH,7007,7,S7,3,0,0,1,4,2,0,3,1,0,3,1,3,1,0,0,5,6,18,2,2,0.0895522388059703,0.101034420391473,-0.0354,Away
RU,MICH,7013,7,S7,5,1,1,0,0,0,0,4,4,0,3,2,2,0,0,0,2,7,17,1,1,-1.388059701492537,-0.0518422845556485,-0.9466,Home
RU,USF,7005,7,S7,2,0,1,1,3,1,0,1,2,0,1,1,3,1,0,0,5,8,14,2,2,0.5671641791044777,0.1283335707522402,0.1114,Home
SBU,CLM,4008,4,S4,2,0,1,1,1,1,0,4,5,1,2,0,1,0,0,0,3,6,16,1,1,-1.0408163265306123,-0.0160579103436246,-0.3671,Away
SBU,WSU,4004,4,S4,1,0,0,0,2,0,0,2,4,0,4,0,1,0,1,1,2,2,13,1,1,-1.0408163265306123,-0.0215593929879644,-0.1500999999999999,Away
