G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,Season,Hitter ID,is_sub_row,Team,Last Team,WAR
3,9,9,3,1.0,3,0,0,0,3,0.0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,,0.0,0.3333333333333333,0.0,1.0,0.0,,281.44444444444446,0.3333333333333333,0.3333333333333333,-0.990462810456481,0.0,3,0,XB,S3,240.0,False,CCF,CCF,-0.06368693812983701
4,10,9,3,3.0,0,1,0,2,10,5.0,1,0,2,0,0,0,0,0,1,2,1,0,0,0,0.3333333333333333,0.4,1.1111111111111112,1.511111111111111,0.7777777777777779,0.2,,0.2,0.2,0.1,1.0,0.0,,264.9,0.4,1.1111111111111112,0.4173937236858193,0.0,4,0,BP,S3,241.0,False,2TM,SCB,0.08102753116392758
1,2,2,1,1.0,0,0,0,1,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,2.0,2.5,1.5,0.0,,0.5,0.0,0.0,1.0,0.0,,248.5,0.5,2.0,0.5872734169669711,0.0,1,0,BP,S3,241.0,True,BER,BER,0.06658497345576624
3,8,7,2,2.0,0,1,0,1,6,4.0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0.2857142857142857,0.375,0.8571428571428571,1.2321428571428572,0.5714285714285714,0.25,,0.125,0.25,0.125,1.0,0.0,,269.0,0.375,0.8571428571428571,-0.1698796932811517,0.0,3,0,BP,S3,241.0,True,SCB,SCB,0.014442557708161347
3,4,3,1,0.0,0,1,0,0,2,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666665,0.3333333333333333,0.5,,0.0,0.25,0.25,1.0,0.0,,253.75,0.5,0.6666666666666666,0.42848788638262314,0.0,1,0,BP,S3,242.0,False,2TM,SCB,0.05856405215640057
2,2,2,1,0.0,0,1,0,0,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,1.0,0.0,,247.5,0.5,1.0,1.1327963121376294,0.0,1,0,BP,S3,242.0,True,CCF,CCF,0.12113726297283207
1,2,1,0,0.0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,,,0.0,0.5,0.5,,,,260.0,0.5,0.0,-0.7043084257550063,0.0,0,0,BP,S3,242.0,True,SCB,SCB,-0.0625732108164315
5,11,10,2,2.0,0,1,0,1,6,2.0,1,0,4,1,0,0,0,0,0,0,2,1,1,0,0.2,0.2727272727272727,0.6,0.8727272727272727,0.39999999999999997,0.2,,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.5,0.5,1.0,276.8,0.2727272727272727,0.6,-1.580849846463996,0.0,2,2,EN,S3,243.0,False,2TM,SCB,-0.11486800997151939
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,267.0,0.0,0.0,-0.4127265830330289,0.0,0,1,EN,S3,243.0,True,BER,BER,-0.03734384242376833
4,10,9,2,2.0,0,1,0,1,6,2.0,1,0,4,1,0,0,0,0,0,0,2,0,1,0,0.2222222222222222,0.3,0.6666666666666666,0.9666666666666666,0.4444444444444444,0.25,,0.1,0.4,0.1,0.6666666666666666,0.3333333333333333,2.0,277.8888888888889,0.3,0.6666666666666666,-1.1681232634309673,0.0,2,1,EN,S3,243.0,True,SCB,SCB,-0.07752416754775109
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,386.0,0.0,0.0,-0.30752622293741194,0.0,0,1,BN,S3,245.0,False,FTP,FTP,-0.02682380641420663
2,5,4,2,1.0,2,0,0,0,2,1.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.6,0.5,1.1,0.0,0.5,,0.0,0.0,0.2,1.0,0.0,,301.5,0.6,0.5,-0.2917273381091712,0.0,2,0,BP,S3,246.0,False,SCB,SCB,-0.009528654413244294
2,3,3,0,0.0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0,1.0,0.0,,361.0,0.0,0.0,-1.29236493077194,0.0,1,0,XB,S3,247.0,False,SCB,SCB,-0.1174500454385903
2,5,4,0,0.0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0.0,0.2,0.0,0.2,0.0,0.0,,0.0,0.2,0.2,0.6666666666666666,0.3333333333333333,2.0,325.4,0.2,0.0,-1.4852437697625531,0.0,2,1,BP,S3,248.0,False,SCB,SCB,-0.1288802975785825
1,4,3,0,0.0,0,0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.25,0.0,0.25,0.0,0.0,,0.0,0.25,0.25,1.0,0.0,,366.5,0.25,0.0,-2.0459093239581048,0.0,2,0,WC,S3,249.0,False,CIN,CIN,-0.1888756688776722
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,232.0,0.0,0.0,-1.1695138543222168,0.0,0,1,BC,S3,251.0,False,CIN,CIN,-0.10909375367315255
2,4,4,1,0.0,0,1,0,0,2,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.25,0.25,0.5,0.75,0.25,0.3333333333333333,,0.0,0.25,0.0,0.5,0.5,1.0,265.0,0.25,0.5,-0.1045313819307625,0.0,1,1,TT,S3,252.0,False,2TM,CIN,0.005262125325062009
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,,407.5,0.0,0.0,-1.2566656161361487,0.0,1,0,TT,S3,252.0,True,BAY,BAY,-0.11780892985454575
1,2,2,1,0.0,0,1,0,0,2,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,122.5,0.5,1.0,1.1521342342053862,0.0,0,1,TT,S3,252.0,True,CIN,CIN,0.12307105517960774
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,450.0,0.0,0.0,-0.8214285714285714,0.0,1,0,SM,S3,253.0,False,CIN,CIN,-0.07821404126332257
5,11,10,1,0.0,1,0,0,0,1,1.0,1,0,4,0,0,0,0,0,0,1,1,3,0,0,0.1,0.18181818181818182,0.1,0.28181818181818186,0.0,0.16666666666666666,,0.0,0.36363636363636365,0.09090909090909091,0.4,0.6,0.6666666666666666,298.0,0.18181818181818182,0.1,-1.9103042178917429,0.0,2,3,TT,S3,254.0,False,CIN,CIN,-0.14781344711429406
3,9,9,3,2.0,2,0,0,1,6,4.0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.4,,0.1111111111111111,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.0,278.1111111111111,0.3333333333333333,0.6666666666666666,2.0793824902301186,0.0,2,1,BP,S3,255.0,False,CIN,CIN,0.24329759193882294
3,9,8,3,3.0,1,0,0,2,9,5.0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0.375,0.4444444444444444,1.125,1.5694444444444444,0.75,0.25,,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.3333333333333333,2.0,266.44444444444446,0.4444444444444444,1.125,1.7282106280553649,0.0,2,1,1B,S3,256.0,False,CIN,CIN,0.20818040572134758
3,10,10,6,2.0,3,3,0,0,9,2.0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0.6,0.6,0.9,1.5,0.30000000000000004,0.6666666666666666,,0.0,0.1,0.0,0.6666666666666666,0.3333333333333333,2.0,223.11111111111111,0.6,0.9,1.6513380485391331,0.0,2,1,EN,S3,257.0,False,CIN,CIN,0.20442196364925896
4,12,12,2,2.0,1,0,0,1,5,1.0,0,0,3,0,0,0,0,0,0,3,1,2,1,0,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.25,0.125,,0.08333333333333333,0.25,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,331.75,0.16666666666666666,0.4166666666666667,-3.2661576921473956,0.0,4,3,BP,S3,258.0,False,2TM,CIN,-0.2794699786603248
4,11,11,2,2.0,1,0,0,1,5,1.0,0,0,3,0,0,0,0,0,0,3,0,2,1,0,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.6363636363636364,0.2727272727272727,0.14285714285714285,,0.09090909090909091,0.2727272727272727,0.0,0.5,0.5,1.0,317.6363636363636,0.18181818181818182,0.45454545454545453,-2.853431109114367,0.0,3,3,BP,S3,258.0,True,CIN,CIN,-0.2421261362365565
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,487.0,0.0,0.0,-0.4127265830330289,0.0,1,0,BP,S3,258.0,True,TZS,TZS,-0.03734384242376833
1,3,3,2,2.0,0,0,0,2,8,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,2.6666666666666665,3.333333333333333,2.0,,,0.6666666666666666,0.3333333333333333,0.0,,,,108.66666666666667,0.6666666666666666,2.6666666666666665,2.1137724550898205,0.0,0,0,XB,S3,259.0,False,CIN,CIN,0.22316369314758572
3,9,7,6,3.0,4,2,0,0,8,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.8888888888888888,1.1428571428571428,2.0317460317460316,0.2857142857142857,1.0,,0.0,0.1111111111111111,0.2222222222222222,,,,116.57142857142857,0.8888888888888888,1.1428571428571428,1.9643291055844956,0.0,0,0,1B,S3,261.0,False,CIN,CIN,0.23179225347426063
3,7,7,2,2.0,0,2,0,0,4,0.0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.3333333333333333,,0.0,0.14285714285714285,0.0,0.5,0.5,1.0,294.2857142857143,0.2857142857142857,0.5714285714285714,-0.9208823170547193,0.0,2,2,BN,S3,262.0,False,CIN,CIN,-0.06458652054872997
2,6,5,3,3.0,0,1,0,2,10,3.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6,0.6666666666666666,2.0,2.6666666666666665,1.4,0.3333333333333333,,0.3333333333333333,0.0,0.16666666666666666,0.5,0.5,1.0,185.5,0.6666666666666666,2.0,1.962691766659236,0.0,1,1,TT,S3,263.0,False,CIN,CIN,0.21984207194313102
2,5,3,2,3.0,0,0,2,0,6,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,0.8,2.0,2.8,1.3333333333333335,0.6666666666666666,,0.0,0.0,0.4,1.0,0.0,,160.6,0.8,2.0,2.085024611498927,0.0,1,0,EN,S3,264.0,False,CIN,CIN,0.2281465405475655
6,16,14,5,5.0,2,1,1,1,11,5.0,2,0,3,0,3,0,0,0,0,2,0,3,1,0,0.35714285714285715,0.4375,0.7857142857142857,1.2232142857142856,0.42857142857142855,0.4,1.0,0.0625,0.1875,0.125,0.3333333333333333,0.6666666666666666,0.5,211.26315789473685,0.4375,0.7857142857142857,2.2115773133759413,0.0,2,4,EN,S3,265.0,False,CIN,CIN,0.28401878541014713
4,12,8,5,2.0,3,1,0,1,9,2.0,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0.625,0.75,1.125,1.875,0.5,0.5714285714285714,,0.08333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,203.36363636363637,0.75,1.125,3.6256537381504352,0.0,1,2,1B,S3,266.0,False,CIN,CIN,0.4097111643694583
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,,455.0,0.0,0.0,-0.55486920895052,0.0,1,0,1B,S3,269.0,False,TZS,TZS,-0.047629289135982876
12,34,31,16,11.0,8,3,3,2,31,8.0,3,0,0,0,0,0,0,0,1,1,3,6,4,0,0.5161290322580645,0.5588235294117647,1.0,1.5588235294117647,0.4838709677419355,0.4827586206896552,,0.058823529411764705,0.0,0.08823529411764706,0.3333333333333333,0.6666666666666666,0.5,215.02941176470588,0.5588235294117647,1.0,6.0234412361557474,0.0,5,10,WC,S3,272.0,False,TZS,TZS,0.7359238635197499
1,2,2,1,1.0,0,0,0,1,4,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,2.0,2.5,1.5,0.0,,0.5,0.0,0.0,0.0,1.0,0.0,131.0,0.5,2.0,0.9858242900580033,0.0,0,1,BP,S3,275.0,False,CIN,CIN,0.10644006076486948
3,9,8,1,1.0,1,0,0,0,1,2.0,1,0,1,0,0,0,0,0,1,1,2,1,1,0,0.125,0.2222222222222222,0.125,0.3472222222222222,0.0,0.14285714285714285,,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.3333333333333333,2.0,337.55555555555554,0.2222222222222222,0.125,-3.351858613252706,0.0,4,2,BP,S3,276.0,False,SCB,SCB,-0.2998265184094595
3,9,8,3,4.0,2,0,0,1,6,1.0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0.375,0.4444444444444444,0.75,1.1944444444444444,0.375,0.2857142857142857,,0.1111111111111111,0.0,0.1111111111111111,0.2,0.8,0.25,262.3333333333333,0.4444444444444444,0.75,-0.617945281972502,0.0,1,4,S,S3,277.0,False,TZS,TZS,-0.026435185281439115
1,4,3,0,1.0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.25,0.0,0.25,0.0,0.0,,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,2.0,317.25,0.25,0.0,-0.30490224545102595,0.0,2,1,SM,S3,278.0,False,TZS,TZS,-0.014774961026964337
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,349.0,0.0,0.0,-0.9660951347689154,0.0,0,0,S,S3,281.0,False,TZS,TZS,-0.08875188171782242
6,11,9,2,0.0,1,0,1,0,4,2.0,2,0,3,0,0,0,0,0,0,1,2,1,0,0,0.2222222222222222,0.36363636363636365,0.4444444444444444,0.8080808080808081,0.2222222222222222,0.3333333333333333,,0.0,0.2727272727272727,0.18181818181818182,0.75,0.25,3.0,288.90909090909093,0.36363636363636365,0.4444444444444444,0.06638735579339283,0.0,3,1,BN,S3,282.0,False,FTP,FTP,0.04985571025421949
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,274.0,0.0,0.0,-0.30752622293741194,0.0,0,1,SM,S3,284.0,False,FTP,FTP,-0.02682380641420663
2,4,3,1,1.0,1,0,0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.0,0.5,,0.0,0.25,0.25,1.0,0.0,,292.25,0.5,0.3333333333333333,0.09881139925837101,0.0,1,0,BN,S3,287.0,False,FTP,FTP,0.025596403443975357
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,335.0,0.0,0.0,-0.4127265830330289,0.0,0,0,TT,S3,288.0,False,FTP,FTP,-0.03734384242376833
3,5,5,3,2.0,1,0,0,2,9,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6,0.6,1.8,2.4,1.2000000000000002,0.5,,0.4,0.2,0.0,1.0,0.0,,189.6,0.6,1.8,1.7013416770486551,0.0,1,0,XB,S3,289.0,False,2TM,FTP,0.18977824710253835
2,4,4,2,1.0,1,0,0,1,5,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,1.25,1.75,0.75,0.5,,0.25,0.25,0.0,1.0,0.0,,227.75,0.5,1.25,0.7013416770486551,0.0,1,0,XB,S3,289.0,True,LAN,LAN,0.08584943122300377
1,1,1,1,1.0,0,0,0,1,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,4.0,5.0,3.0,,,1.0,0.0,0.0,,,,37.0,1.0,4.0,1.0,0.0,0,0,XB,S3,289.0,True,FTP,FTP,0.10392881587953458
3,7,5,0,1.0,0,0,0,0,0,1.0,1,0,1,0,0,0,0,1,0,3,0,1,0,0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,,0.0,0.14285714285714285,0.14285714285714285,0.6,0.4,1.5,264.42857142857144,0.14285714285714285,0.0,-1.7568004969664164,0.0,3,2,MH,S3,290.0,False,FTP,FTP,-0.14817833853989967
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,248.0,0.0,0.0,-0.8254531660660578,0.0,0,2,BC,S3,292.0,False,FTP,FTP,-0.07468768484753666
7,18,15,5,6.0,4,0,0,1,8,3.0,3,0,3,1,0,0,0,0,1,1,2,2,1,0,0.3333333333333333,0.4444444444444444,0.5333333333333333,0.9777777777777777,0.2,0.36363636363636365,,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.5714285714285714,0.42857142857142855,1.3333333333333333,262.3529411764706,0.4444444444444444,0.5333333333333333,-0.24989400381407234,0.0,4,3,SF,S3,293.0,False,FTP,FTP,0.04572928545021493
2,4,4,1,1.0,1,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.25,0.25,0.25,0.5,0.0,0.3333333333333333,,0.0,0.25,0.0,0.5,0.5,1.0,304.0,0.25,0.25,-1.3202528059704406,0.0,1,1,1B,S3,294.0,False,2TM,SCB,-0.1163100170789058
1,3,3,1,1.0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,0.5,0.5,1.0,279.3333333333333,0.3333333333333333,0.3333333333333333,-1.0127265830330288,0.0,1,1,1B,S3,294.0,True,FTP,FTP,-0.08948621066469918
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,378.0,0.0,0.0,-0.30752622293741194,0.0,0,0,1B,S3,294.0,True,SCB,SCB,-0.02682380641420663
2,6,4,1,2.0,1,0,0,0,1,0.0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0.25,0.5,0.25,0.75,0.0,0.25,,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,269.8333333333333,0.5,0.25,-1.457994070346265,0.0,1,2,BN,S3,295.0,False,FTP,FTP,-0.12222651175741912
1,3,3,1,1.0,1,0,0,0,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,,0.0,0.6666666666666666,0.0,,,,234.0,0.3333333333333333,0.3333333333333333,-0.19505244587482395,0.0,0,0,XB,S3,296.0,False,FTP,FTP,-0.0077187969488787
4,7,7,1,0.0,1,0,0,0,1,0.0,0,0,3,2,0,0,0,0,2,0,0,1,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.25,,0.0,0.42857142857142855,0.0,0.6666666666666666,0.3333333333333333,2.0,295.0,0.14285714285714285,0.14285714285714285,-3.151113904076438,0.0,2,1,BC,S3,297.0,False,SCB,SCB,-0.28760967925090186
6,16,14,8,5.0,3,3,1,1,16,3.0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0.5714285714285714,0.625,1.1428571428571428,1.7678571428571428,0.5714285714285714,0.6363636363636364,,0.0625,0.125,0.125,0.5,0.5,1.0,198.78571428571428,0.625,1.1428571428571428,3.2174246323774227,0.0,2,2,XB,S3,298.0,False,FTP,FTP,0.3846035173102953
1,1,1,1,0.0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,,,,178.0,1.0,1.0,0.24393903310311982,0.0,0,0,BN,S3,300.0,False,FTP,FTP,0.028322719189846544
3,5,4,2,0.0,2,0,0,0,2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.6,0.5,1.1,0.0,0.6666666666666666,,0.0,0.2,0.2,0.0,1.0,0.0,258.5,0.6,0.5,0.5656978386749822,0.0,0,1,1B,S3,302.0,False,FTP,FTP,0.07621386326517104
2,5,3,0,1.0,0,0,0,0,0,0.0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0.0,0.4,0.0,0.4,0.0,0.0,1.0,0.0,0.2,0.4,0.0,1.0,0.0,272.6,0.4,0.0,0.022631666904577324,0.0,0,2,SM,S3,303.0,False,BAY,BAY,0.021907246088130557
2,3,2,0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.3333333333333333,0.5,0.5,1.0,314.0,0.3333333333333333,0.0,-0.6279996403166143,0.0,1,1,1B,S3,305.0,False,BAY,BAY,-0.051013516393057734
3,5,5,1,0.0,1,0,0,0,1,0.0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,0.0,0.3333333333333333,,0.0,0.4,0.0,1.0,0.0,,316.8,0.2,0.2,-3.213147003160521,0.0,2,0,XB,S3,306.0,False,BAY,BAY,-0.30167062091837926
3,10,9,2,3.0,0,1,0,1,6,2.0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0.2222222222222222,0.3,0.6666666666666666,0.9666666666666666,0.4444444444444444,0.2,,0.1,0.3,0.1,0.25,0.75,0.3333333333333333,239.2,0.3,0.6666666666666666,-0.5015938797119126,0.0,1,3,TT,S3,307.0,False,BAY,BAY,-0.010871229175845615
2,4,4,2,2.0,2,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,1.0,0.0,0.6666666666666666,,0.0,0.25,0.0,0.0,1.0,0.0,228.0,0.5,0.5,-0.05274144664775138,0.0,0,1,BC,S3,308.0,False,BAY,BAY,0.01044111885336312
4,13,13,8,1.0,6,1,1,0,11,3.0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0.6153846153846154,0.6153846153846154,0.8461538461538461,1.4615384615384617,0.23076923076923073,0.6153846153846154,,0.0,0.0,0.0,0.6,0.4,1.5,236.76923076923077,0.6153846153846154,0.8461538461538461,3.730234547669845,0.0,3,2,BN,S3,309.0,False,BAY,BAY,0.4240980612009338
4,9,7,0,0.0,0,0,0,0,0,0.0,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,,0.0,0.1111111111111111,0.2222222222222222,0.0,1.0,0.0,257.8888888888889,0.2222222222222222,0.0,-2.1253983960925638,0.0,0,6,BC,S3,311.0,False,BAY,BAY,-0.1771804966934453
3,9,9,2,1.0,1,1,0,0,3,0.0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.25,,0.0,0.1111111111111111,0.0,0.8333333333333334,0.16666666666666666,5.0,309.8888888888889,0.2222222222222222,0.3333333333333333,-3.2515593736882193,0.0,5,1,1B,S3,312.0,False,BAY,BAY,-0.28979659445301087
3,8,4,2,2.0,1,1,0,0,3,0.0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.75,0.75,1.5,0.25,0.6666666666666666,,0.0,0.125,0.5,1.0,0.0,,218.375,0.75,0.75,1.029895950227223,0.0,1,0,1B,S3,313.0,False,BAY,BAY,0.1344201220589988
8,24,17,5,7.0,1,1,0,3,15,7.0,5,0,4,0,0,0,0,2,0,1,1,4,2,0,0.29411764705882354,0.4166666666666667,0.8823529411764706,1.2990196078431373,0.588235294117647,0.16666666666666666,,0.125,0.16666666666666666,0.20833333333333334,0.2,0.8,0.25,258.4347826086956,0.4166666666666667,0.8823529411764706,1.7406210185219728,0.0,2,8,S,S3,315.0,False,BAY,BAY,0.26835368296102685
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,263.0,0.0,0.0,-0.92383769414414,0.0,0,1,BC,S3,316.0,False,BAY,BAY,-0.08452613765534486
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,336.0,0.0,0.0,-0.5350711331170527,0.0,0,2,TT,S3,317.0,False,CCF,CCF,-0.04564948155263614
3,8,8,3,2.0,1,1,0,1,7,4.0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0.375,0.375,0.875,1.25,0.5,0.4,,0.125,0.25,0.0,1.0,0.0,,254.57142857142858,0.375,0.875,1.777741785336889,0.0,3,0,HK,S3,318.0,False,BAY,BAY,0.20920470556996543
2,6,6,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,5.0,389.1666666666667,0.0,0.0,-2.6823634379258094,0.0,5,1,MH,S3,319.0,False,FTP,FTP,-0.24466344851537353
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,389.5,0.0,0.0,-0.7202528059704408,0.0,0,0,SM,S3,320.0,False,FTP,FTP,-0.06416764883797496
1,2,2,1,1.0,0,1,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,142.0,0.5,1.0,-0.12916038210155856,0.0,0,1,SM,S3,321.0,False,FTP,FTP,-0.005058406451086727
