Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Teams
11030,11,S11,2,0,0,6,7,3,0,0,7,15,5,2,7,0,1,0,13,52,12.0,5,-2.1929480901077376,0.4413787365287904,0.0284,19,9,SEA @ TEX
11031,11,S11,3,1,0,5,7,6,0,0,7,15,2,4,3,2,1,1,13,51,12.0,6,-1.1929480901077372,0.3413787365287903,0.098,18,8,NYM @ ATL
11032,11,S11,3,1,2,6,13,9,2,0,14,14,7,8,6,3,0,2,22,80,18.0,9,-3.0267345251280733,0.6462750007482293,0.6596000000000002,26,13,NYY @ BOS
11033,11,S11,3,8,1,5,5,5,0,0,10,11,5,3,6,1,0,0,19,59,12.0,15,7.807051909892262,-0.5334796867710568,-0.1544,16,8,MIL @ CHC
11034,11,S11,3,5,2,4,6,1,0,0,7,3,7,7,6,3,1,0,17,48,11.0,11,4.406464250734574,-0.2353235486888759,-0.0233999999999999,20,11,HOU @ CLE
11035,11,S11,3,4,0,6,12,6,0,0,10,9,12,2,3,0,4,0,22,64,12.0,18,10.807051909892262,-0.7957673217208275,-1.6462,19,6,PHI @ FLA
11036,11,S11,3,1,2,2,14,5,0,0,12,5,4,3,6,2,0,1,19,54,11.0,10,3.406464250734574,-0.1101819719887232,0.2906,15,8,CWS @ KCR
11037,11,S11,3,6,1,0,5,7,0,0,5,7,5,6,10,1,1,2,12,52,12.0,11,3.807051909892263,-0.150240737904492,-0.3414,26,15,SEA @ LAD
11038,11,S11,3,6,1,8,11,7,0,0,7,10,8,3,5,2,2,1,26,66,12.0,17,9.807051909892262,-0.6915770589374688,-0.7326,24,13,CIN @ MTL
11039,11,S11,3,3,1,1,6,2,0,0,1,9,3,8,5,3,0,2,11,40,11.0,4,-2.593535749265426,0.4353446118276123,0.1023999999999999,24,12,MIN @ OAK
11040,11,S11,3,6,2,3,10,5,0,0,9,7,10,4,4,2,1,0,21,60,12.0,14,6.807051909892263,-0.4250991612043392,-0.3018,23,8,COL @ PIT
11041,11,S11,3,0,3,5,3,3,0,0,7,16,3,4,5,1,0,0,11,49,12.0,3,-4.192948090107737,0.6246176853953551,0.69,19,10,ARI @ SDP
11042,11,S11,3,3,1,4,9,7,0,0,8,7,14,3,2,0,2,2,17,58,12.0,13,5.807051909892262,-0.3209088984209804,-0.9894000000000002,19,9,STL @ SFG
11043,11,S11,3,5,2,3,3,6,1,0,7,4,9,5,4,1,0,3,13,48,11.0,12,5.406464250734574,-0.3269430231221584,-0.8644000000000001,23,9,BAL @ TBR
11044,11,S11,3,1,1,4,4,5,0,0,9,8,6,5,10,1,3,0,10,53,13.0,2,-5.7923604309500485,0.8138907589630979,0.9748,26,17,DET @ TEX
11045,11,S11,3,2,0,4,8,3,0,0,8,7,3,5,6,3,2,1,14,46,11.0,5,-1.5935357492654256,0.364676451311124,0.0713999999999999,19,11,ANA @ TOR
11046,11,S11,4,5,0,0,9,9,0,0,4,8,4,7,8,2,2,3,14,54,12.0,10,2.807051909892263,-0.0334796867710568,-0.3896,25,14,TEX @ ANA
11047,11,S11,4,3,0,1,8,2,0,0,9,9,2,5,9,2,0,0,12,48,12.0,6,-1.1929480901077372,0.3204274226119963,0.368,20,11,KCR @ CHC
11048,11,S11,4,0,0,1,8,6,0,0,9,9,2,5,5,3,0,0,9,45,11.0,1,-5.593535749265426,0.7479154001776888,0.7148,14,9,ARI @ COL
11049,11,S11,4,0,1,3,3,4,0,0,11,8,5,4,7,1,0,0,7,46,12.0,1,-6.192948090107737,0.8120468970452787,0.9658,23,11,CLE @ CWS
11050,11,S11,4,2,1,3,6,4,0,0,6,8,8,3,7,1,2,0,12,48,11.0,5,-1.5935357492654258,0.3688667140944828,0.1788,24,14,MIN @ DET
11051,11,S11,4,7,1,3,8,5,0,0,7,7,3,8,6,2,1,0,19,55,11.0,15,8.406464250734574,-0.6059917092053644,-1.4760000000000002,21,12,PIT @ LAD
11052,11,S11,4,2,0,5,4,10,0,0,7,6,7,6,4,2,1,1,11,51,11.0,7,0.4064642507345744,0.1814375024445591,-0.0092,20,10,STL @ MIL
11053,11,S11,4,2,1,2,4,6,0,0,7,12,4,5,4,1,0,1,9,48,12.0,5,-2.192948090107737,0.4246176853953551,0.415,21,9,MTL @ NYM
11054,11,S11,4,3,2,3,3,3,0,0,9,10,8,4,2,0,0,0,11,47,11.0,9,2.406464250734574,-0.0437040742555936,-0.3400000000000001,18,5,BOS @ OAK
11055,11,S11,4,3,1,5,7,2,0,0,7,6,13,5,2,0,2,0,16,51,11.0,9,2.406464250734574,-0.0185624975554408,-0.7406,23,7,ATL @ PHI
11056,11,S11,4,9,1,3,13,9,0,0,7,12,5,3,4,1,1,1,26,66,11.0,21,14.406464250734574,-1.1557085558050586,-1.5680000000000005,16,9,CIN @ SDP
11057,11,S11,4,2,0,3,7,4,0,0,6,7,4,6,8,5,2,0,12,47,12.0,5,-2.192948090107737,0.4246176853953551,0.0083999999999999,20,14,HOU @ SEA
11058,11,S11,4,4,3,3,6,8,1,0,9,12,3,6,3,1,3,0,16,57,11.333333333333334,13,6.708192594302909,-0.4194034924287625,-1.0936,18,11,FLA @ SFG
11059,11,S11,4,1,0,2,3,5,0,0,14,6,3,2,5,0,1,3,6,41,11.0,1,-5.593535749265426,0.7479154001776888,0.7385999999999999,15,8,NYY @ TBR
11060,11,S11,4,3,1,0,2,5,0,0,6,17,2,4,6,0,1,1,6,46,12.0,3,-4.192948090107737,0.6204274226119963,0.6326,22,12,BAL @ TOR
11061,11,S11,5,1,0,1,4,4,0,0,12,9,3,8,4,0,0,0,6,46,12.0,3,-4.192948090107737,0.6120468970452786,0.4365999999999999,23,12,SEA @ ANA
11062,11,S11,5,4,0,4,4,3,0,0,9,9,3,2,7,3,0,0,12,45,11.0,8,1.4064642507345742,0.0479154001776887,-0.0428,15,9,CHC @ ARI
11063,11,S11,5,2,1,4,7,4,0,2,8,10,4,5,8,1,2,0,14,53,12.0,8,0.807051909892263,0.149759262095508,-0.0826,24,11,TBR @ BOS
11064,11,S11,5,0,0,4,4,4,0,0,5,15,3,5,2,3,0,0,8,42,11.0,2,-4.593535749265426,0.6353446118276123,0.4568,17,7,MIL @ CIN
11065,11,S11,5,2,1,5,5,8,1,0,6,17,5,5,3,0,2,0,13,57,12.0,9,1.8070519098922628,0.0665203132289432,0.0012000000000001,21,9,SFG @ COL
11066,11,S11,5,0,0,3,4,5,0,0,11,11,1,7,7,3,3,1,7,49,13.666666666666666,1,-6.969237560524754,0.919007683570492,0.9747999999999996,24,9,HOU @ DET
11067,11,S11,5,2,1,2,11,3,0,0,6,6,7,5,3,2,0,1,16,46,10.0,9,3.005876591576886,-0.1036453083398248,-0.3401000000000002,18,7,ATL @ FLA
11068,11,S11,5,0,1,3,11,4,1,0,6,4,12,9,4,3,0,1,15,54,13.0,5,-1.899465079484668,0.4204109610332011,0.1939999999999998,25,12,BAL @ KCR
11069,11,S11,5,2,1,2,4,4,0,0,8,17,2,4,4,1,0,0,9,48,12.0,7,-0.1929480901077371,0.2204274226119963,0.0212,18,8,SDP @ LAD
11070,11,S11,5,0,1,3,6,4,0,0,5,5,5,6,11,4,1,0,10,46,12.0,3,-4.192948090107738,0.6162371598286375,0.5887999999999998,24,15,CWS @ MIN
11071,11,S11,5,4,3,6,8,3,0,0,9,5,2,8,10,2,0,0,21,58,12.0,16,8.807051909892262,-0.6376699495544156,-0.3972,23,15,PHI @ MTL
11072,11,S11,5,2,0,1,3,8,0,0,8,10,4,3,4,3,0,1,6,43,11.0,4,-2.593535749265426,0.4437251373943299,0.2800000000000001,16,10,TOR @ NYM
11073,11,S11,5,3,1,1,2,3,0,0,5,7,11,4,4,2,0,0,7,41,11.0,4,-2.593535749265426,0.4311543490442535,0.2652,23,9,CLE @ NYY
11074,11,S11,5,2,1,1,5,4,0,0,5,13,4,7,3,0,0,1,9,45,11.0,4,-2.593535749265426,0.4521056629610475,0.0686,21,8,PIT @ STL
11075,11,S11,5,5,1,7,6,1,0,0,6,6,4,8,8,2,0,0,19,53,12.0,12,4.807051909892262,-0.2586212634712097,-0.2672999999999999,21,14,OAK @ TEX
11076,11,S11,6,4,0,5,8,8,0,0,4,12,5,7,3,1,0,2,17,57,12.0,12,4.807051909892263,-0.2334796867710568,-0.6738000000000002,26,13,ANA @ ARI
11077,11,S11,6,4,1,4,7,4,0,0,9,6,10,9,2,0,2,0,16,56,12.0,11,3.8070519098922633,-0.1376699495544156,-0.3429999999999998,19,8,MTL @ ATL
11078,11,S11,6,1,2,5,8,8,0,0,10,6,7,3,8,1,1,1,16,58,12.0,9,1.8070519098922628,0.070710576012302,-0.335,19,9,BOS @ BAL
11079,11,S11,6,0,1,3,4,7,0,0,7,6,6,7,7,1,0,2,8,48,12.0,1,-6.192948090107737,0.8288079481787138,0.9498,26,15,OAK @ CWS
11080,11,S11,6,3,0,4,2,8,0,0,7,11,6,3,4,1,2,1,9,48,11.0,7,0.406464250734574,0.1730569768778416,0.1478,20,11,CLE @ DET
11081,11,S11,6,2,1,1,5,2,0,0,5,9,12,4,4,1,0,1,9,45,12.0,3,-4.192948090107738,0.6120468970452787,0.4664,23,9,MIL @ FLA
11082,11,S11,6,3,0,3,5,2,0,0,8,3,10,3,7,2,0,0,11,44,11.0,5,-1.5935357492654258,0.3437251373943299,0.0669999999999999,20,10,TEX @ HOU
11083,11,S11,6,1,0,3,9,4,0,0,7,5,7,6,7,1,0,0,13,49,11.0,7,0.4064642507345744,0.1646764513111239,0.0354,21,12,KCR @ MIN
11084,11,S11,6,2,0,3,8,3,0,0,5,12,4,7,4,2,2,0,13,48,12.0,5,-2.1929480901077376,0.4288079481787139,0.0609999999999999,24,8,TOR @ NYY
11085,11,S11,6,4,0,4,8,6,0,0,6,5,9,6,6,1,0,0,16,54,11.0,15,8.406464250734574,-0.6143722347720819,-0.0929999999999999,23,15,NYM @ PHI
11086,11,S11,6,5,1,6,2,10,0,0,16,22,7,4,5,0,0,0,14,78,18.0,14,3.210577864838394,0.0057827106181473,-0.2780000000000003,30,12,CIN @ PIT
11087,11,S11,6,2,0,7,7,3,0,0,1,11,5,4,6,3,0,1,16,47,11.0,7,0.4064642507345742,0.1604861885277651,-0.1762,23,10,COL @ SDP
11088,11,S11,6,1,0,2,8,3,0,0,9,8,2,4,8,2,1,3,11,45,12.0,1,-6.192948090107738,0.8246176853953551,0.8116,20,10,TBR @ SEA
11089,11,S11,6,0,2,2,7,6,0,0,7,10,7,2,3,3,1,1,11,46,11.0,4,-2.593535749265426,0.4604861885277651,0.253,20,6,LAD @ SFG
11090,11,S11,6,3,0,3,4,4,0,0,8,5,2,10,8,0,0,0,10,47,11.0,8,1.406464250734574,0.0562959257444063,-0.3261999999999998,21,12,CHC @ STL
11091,11,S11,7,5,1,4,7,11,0,0,9,18,5,3,5,1,1,1,17,68,14.0,9,0.60822722820764,0.2324956720143522,-0.4084000000000001,22,13,ATL @ ARI
11092,11,S11,7,3,0,3,6,5,0,0,6,10,4,9,5,1,2,1,12,51,12.0,9,1.8070519098922628,0.0455689993121491,0.0418,23,12,TEX @ BAL
11093,11,S11,7,3,2,9,7,5,0,0,11,13,9,11,5,4,0,1,21,75,18.0,12,-0.0267345251280733,0.3211334240480764,0.1525,31,13,CWS @ BOS
11094,11,S11,7,1,0,2,2,5,0,0,6,7,4,5,4,3,0,0,5,38,11.0,1,-5.593535749265426,0.7185835606941771,0.7385999999999998,20,8,PIT @ CHC
11095,11,S11,7,0,0,2,4,8,0,0,11,2,4,9,7,0,0,0,6,47,11.0,5,-1.593535749265426,0.3562959257444064,0.1436,21,14,MIN @ CLE
11096,11,S11,7,3,0,4,9,8,0,0,11,9,4,6,4,0,2,2,16,58,12.0,12,4.807051909892262,-0.2209088984209803,-0.6284000000000003,25,9,HOU @ COL
11097,11,S11,7,1,0,2,7,6,0,0,10,11,1,8,2,1,2,0,10,48,11.0,5,-1.5935357492654258,0.3688667140944828,0.1088,17,8,NYM @ FLA
11098,11,S11,7,3,0,5,9,6,0,0,6,7,12,7,7,3,3,0,17,62,14.0,11,2.60822722820764,0.0115443580975583,-0.5977999999999997,27,15,DET @ KCR
11099,11,S11,7,3,1,3,12,6,0,0,6,10,4,6,8,1,4,1,19,59,12.0,11,3.8070519098922633,-0.1125283728542628,-0.2808,21,12,PHI @ LAD
11100,11,S11,7,1,1,3,3,3,0,0,4,6,18,2,6,0,0,0,8,47,12.0,2,-5.192948090107738,0.7162371598286374,0.5821999999999999,26,13,SFG @ MIL
11101,11,S11,7,3,3,7,11,6,1,0,10,10,1,6,4,1,0,1,24,61,11.0,16,9.406464250734574,-0.6808501325052116,-1.0206000000000006,18,9,SDP @ MTL
11102,11,S11,7,2,0,2,4,4,0,0,7,8,5,9,2,0,1,2,8,43,11.0,4,-2.593535749265426,0.4521056629610475,0.0333999999999999,22,7,ANA @ OAK
