G,PA,AB,H,R,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,OPS,Avg Diff,nOBP,nSLG,RE24,Season,Hitter ID,WAR
10.0,26.0,25.0,8.0,5.0,2.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,0.32,0.34615384615384615,0.88,1.2261538461538461,219.5,0.4166666666666667,0.9545454545454546,-0.15797382135111473,S5,1772,0.08991596218119825
14.0,37.0,26.0,6.0,6.0,0.0,1.0,0.0,2.0,10.0,5.0,2.0,0.0,0.23076923076923078,0.43243243243243246,0.3076923076923077,0.7401247401247402,242.97368421052633,0.42857142857142855,0.2916666666666667,0.8460519420870042,S5,1773,0.23504341496652578
9.0,22.0,16.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.1875,0.22727272727272727,0.25,0.4772727272727273,246.04545454545453,0.19047619047619047,0.4375,-5.941028810517729,S5,1774,-0.5046531281687415
12.0,30.0,28.0,8.0,6.0,3.0,2.0,2.0,8.0,1.0,3.0,0.0,0.0,0.2857142857142857,0.3,0.75,1.05,230.93333333333334,0.3103448275862069,0.6666666666666666,0.07528747225453405,S5,1776,0.12950568297504156
8.0,20.0,17.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.17647058823529413,0.3,0.23529411764705882,0.5352941176470588,304.85714285714283,0.3333333333333333,0.26666666666666666,-2.538450660341093,S5,1778,-0.17252710886771722
10.0,28.0,26.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.19230769230769232,0.25,0.3076923076923077,0.5576923076923077,278.17857142857144,0.23076923076923078,0.32,-2.236526656532459,S5,1779,-0.10980752562029698
5.0,11.0,10.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.2,0.2727272727272727,0.6,0.8727272727272727,258.0,0.3,0.7,-2.066993566610397,S5,1781,-0.16197448021952404
13.0,33.0,32.0,7.0,6.0,2.0,1.0,2.0,3.0,1.0,9.0,0.0,0.0,0.21875,0.24242424242424243,0.53125,0.7736742424242424,267.8484848484849,0.25806451612903225,0.5333333333333333,-2.8363856471339615,S5,1784,-0.1494639353888492
12.0,32.0,28.0,6.0,2.0,2.0,2.0,0.0,3.0,3.0,8.0,0.0,0.0,0.21428571428571427,0.28125,0.42857142857142855,0.7098214285714286,275.03125,0.3,0.5185185185185185,-3.2558677340163578,S5,1785,-0.19547804193540844
7.0,14.0,14.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.7857142857142857,265.92857142857144,0.25,0.6666666666666666,-1.575822819794136,S5,1787,-0.10065971196293914
9.0,21.0,20.0,9.0,3.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.45,0.42857142857142855,0.6,1.0285714285714285,228.45454545454547,0.42857142857142855,0.5789473684210527,-2.432485997317074,S5,1788,-0.1578647447069957
8.0,19.0,15.0,4.0,1.0,2.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.26666666666666666,0.42105263157894735,0.6,1.0210526315789474,244.94736842105263,0.4444444444444444,0.6428571428571429,-1.0771014426267738,S5,1790,-0.03045808495460489
9.0,21.0,21.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.3333333333333333,260.3636363636364,0.23809523809523808,0.16666666666666666,-3.888687795499622,S5,1792,-0.30348492452525055
14.0,37.0,32.0,8.0,5.0,4.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,0.25,0.35135135135135137,0.59375,0.9451013513513513,250.775,0.32432432432432434,0.6285714285714286,0.8667927064818901,S5,1793,0.2371174914060144
10.0,22.0,19.0,5.0,4.0,1.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,0.2631578947368421,0.36363636363636365,0.631578947368421,0.9952153110047847,241.35,0.38095238095238093,0.6666666666666666,0.0776601328623373,S5,1794,0.09721576616926503
12.0,27.0,23.0,7.0,2.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.30434782608695654,0.4074074074074074,0.4782608695652174,0.8856682769726247,247.14814814814815,0.4074074074074074,0.42857142857142855,0.8156530845231407,S5,1797,0.1913445506269434
9.0,27.0,23.0,5.0,4.0,0.0,1.0,2.0,8.0,2.0,4.0,0.0,1.0,0.21739130434782608,0.25925925925925924,0.5652173913043478,0.824476650563607,245.28571428571428,0.28,0.6190476190476191,-4.117841251325078,S5,1798,-0.30200488295787853
12.0,29.0,26.0,5.0,2.0,3.0,1.0,1.0,5.0,3.0,7.0,0.0,0.0,0.19230769230769232,0.27586206896551724,0.5,0.7758620689655172,254.24137931034483,0.2857142857142857,0.52,-3.939915621188021,S5,1799,-0.2760805242275336
15.0,42.0,34.0,7.0,6.0,0.0,0.0,3.0,5.0,7.0,2.0,2.0,2.0,0.20588235294117646,0.3333333333333333,0.47058823529411764,0.803921568627451,260.6304347826087,0.34146341463414637,0.48484848484848486,-1.7893183533096721,S5,1800,-0.00816412528154382
14.0,38.0,34.0,14.0,6.0,2.0,0.0,5.0,12.0,4.0,6.0,1.0,0.0,0.4117647058823529,0.47368421052631576,0.9117647058823529,1.3854489164086687,225.17948717948718,0.42105263157894735,0.8333333333333334,0.6663600018803043,S5,1801,0.22114011880417542
10.0,28.0,25.0,8.0,4.0,2.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.32,0.39285714285714285,0.4,0.7928571428571429,225.37037037037038,0.38461538461538464,0.30434782608695654,1.9117853434012553,S5,1802,0.3050236743730744
2.0,6.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.1666666666666667,255.83333333333334,0.4,1.0,-1.514959385434591,S5,1803,-0.12710055139354148
15.0,45.0,45.0,16.0,8.0,6.0,1.0,5.0,10.0,0.0,10.0,1.0,1.0,0.35555555555555557,0.35555555555555557,0.8666666666666667,1.2222222222222223,230.29787234042553,0.36363636363636365,0.7906976744186046,-1.6445148658832498,S5,1808,0.018513917036057224
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,110.0,1.0,0.0,0.251779902359642,S5,1809,0.029243888094283806
13.0,34.0,31.0,7.0,5.0,1.0,1.0,1.0,2.0,3.0,7.0,0.0,0.0,0.22580645161290322,0.29411764705882354,0.41935483870967744,0.713472485768501,272.6764705882353,0.30303030303030304,0.45161290322580644,0.15170370419456503,S5,1810,0.15341089760232304
15.0,42.0,39.0,11.0,6.0,6.0,0.0,1.0,4.0,3.0,11.0,0.0,0.0,0.28205128205128205,0.3333333333333333,0.5128205128205128,0.846153846153846,259.95238095238096,0.38095238095238093,0.5263157894736842,-2.462017166776725,S5,1811,-0.07543400662824913
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,-0.4833812452645185,S5,1812,-0.04427222666813224
5.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,338.77777777777777,0.25,0.0,-1.8810877280300298,S5,1813,-0.15151569207812654
15.0,40.0,39.0,12.0,7.0,6.0,1.0,1.0,4.0,1.0,11.0,1.0,0.0,0.3076923076923077,0.325,0.5897435897435898,0.9147435897435898,238.390243902439,0.3333333333333333,0.6052631578947368,1.9811228321053882,S5,1814,0.360748197543323
9.0,21.0,20.0,6.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.3,0.3333333333333333,0.75,1.0833333333333333,246.71428571428572,0.35,0.85,2.063635296495522,S5,1815,0.29174738467426387
10.0,25.0,20.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.1,0.28,0.1,0.38,291.8333333333333,0.2916666666666667,0.19047619047619047,-6.269962360620001,S5,1816,-0.52534878960401
12.0,33.0,28.0,5.0,7.0,1.0,0.0,2.0,5.0,5.0,9.0,2.0,1.0,0.17857142857142858,0.30303030303030304,0.42857142857142855,0.7316017316017316,265.47222222222223,0.3125,0.4642857142857143,-3.742685722609673,S5,1817,-0.2400939429364203
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,-0.4477611940298507,S5,1818,-0.04071022154466546
2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,312.1666666666667,0.16666666666666666,0.16666666666666666,-1.6328107020863456,S5,1819,-0.13888568305871693
1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,204.0,0.5,0.5,1.2716237382526976,S5,1820,0.13529416954190895
2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,197.0,0.3333333333333333,0.3333333333333333,-0.5852428303543886,S5,1821,-0.04632658946048005
4.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,334.3333333333333,0.125,0.25,-3.9590959524181404,S5,1823,-0.3593165145169376
13.0,32.0,25.0,7.0,5.0,1.0,0.0,3.0,4.0,7.0,5.0,0.0,0.0,0.28,0.4375,0.68,1.1175000000000002,225.09375,0.4375,0.6666666666666666,1.9796697197160196,S5,1824,0.3280757034378293
12.0,34.0,31.0,14.0,10.0,3.0,0.0,3.0,6.0,3.0,6.0,0.0,0.0,0.45161290322580644,0.5,0.8387096774193549,1.338709677419355,208.7058823529412,0.5151515151515151,0.8571428571428571,7.845797256677564,S5,1826,0.9228202528506229
10.0,28.0,26.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.19230769230769232,0.25,0.4230769230769231,0.6730769230769231,281.962962962963,0.2222222222222222,0.4230769230769231,-3.350664356515373,S5,1829,-0.22122129561858833
12.0,30.0,27.0,13.0,11.0,0.0,1.0,7.0,12.0,3.0,3.0,1.0,1.0,0.48148148148148145,0.5333333333333333,1.3333333333333333,1.8666666666666667,195.65625,0.5333333333333333,1.4,7.572818866983039,S5,1830,0.8792588224478921
10.0,23.0,21.0,4.0,3.0,1.0,0.0,2.0,3.0,2.0,9.0,0.0,0.0,0.19047619047619047,0.2608695652173913,0.5238095238095238,0.7846790890269151,253.1304347826087,0.2727272727272727,0.5238095238095238,-2.2989138984087187,S5,1832,-0.13637573909952097
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,90.0,1.0,1.0,0.251779902359642,S5,1834,0.029243888094283806
1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,253.5,0.5,0.5,0.5027946195458778,S5,1838,0.05841125767122699
16.0,54.0,51.0,18.0,6.0,8.0,1.0,2.0,10.0,3.0,7.0,4.0,2.0,0.35294117647058826,0.3888888888888889,0.6666666666666666,1.0555555555555556,261.96666666666664,0.3888888888888889,0.6458333333333334,-1.2463806246930778,S5,1842,0.0949204218799509
11.0,30.0,29.0,9.0,2.0,3.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.3103448275862069,0.3333333333333333,0.41379310344827586,0.7471264367816092,251.16129032258064,0.36666666666666664,0.4642857142857143,-1.0727879814696304,S5,1843,0.014698137602625106
16.0,41.0,36.0,11.0,5.0,2.0,0.0,5.0,7.0,5.0,15.0,0.0,0.0,0.3055555555555556,0.3902439024390244,0.7777777777777778,1.1680216802168022,214.0,0.36585365853658536,0.7297297297297297,0.8560085130700594,S5,1844,0.2523026634981097
15.0,39.0,29.0,9.0,6.0,2.0,1.0,3.0,11.0,9.0,3.0,1.0,0.0,0.3103448275862069,0.46153846153846156,0.7586206896551724,1.2201591511936338,217.76315789473685,0.4864864864864865,0.7777777777777778,-1.46615573530995,S5,1942,0.01195444294346959
6.0,15.0,15.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.2,0.2,0.4,0.6000000000000001,290.3333333333333,0.21428571428571427,0.35714285714285715,-4.077937330264966,S5,1943,-0.3468052651517025
8.0,16.0,15.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.2,0.25,0.26666666666666666,0.5166666666666666,254.4375,0.3333333333333333,0.25,-1.3653885701563695,S5,1947,-0.07148449128252328
12.0,35.0,30.0,10.0,4.0,3.0,0.0,2.0,6.0,5.0,5.0,0.0,1.0,0.3333333333333333,0.42857142857142855,0.6333333333333333,1.061904761904762,243.83333333333334,0.3939393939393939,0.6451612903225806,-1.7679816594176798,S5,1949,-0.034491740900581824
12.0,32.0,28.0,6.0,2.0,4.0,0.0,0.0,4.0,3.0,10.0,1.0,0.0,0.21428571428571427,0.28125,0.35714285714285715,0.6383928571428572,250.3030303030303,0.3103448275862069,0.32,-6.420621440624165,S5,1951,-0.5119534125961891
10.0,23.0,23.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.13043478260869565,0.13043478260869565,0.391304347826087,0.5217391304347826,301.0,0.13636363636363635,0.4090909090909091,-5.1997855439228235,S5,1952,-0.4264629036509314
3.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,297.14285714285717,0.2857142857142857,0.16666666666666666,-3.0586613410691905,S5,1954,-0.27740484909868185
6.0,13.0,12.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.4166666666666667,0.46153846153846156,0.6666666666666666,1.1282051282051282,203.84615384615384,0.46153846153846156,0.6666666666666666,2.1381883318607895,S5,1955,0.2666755053442338
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,-0.23173758185599672,S5,1957,-0.01910786032728007
11.0,26.0,26.0,7.0,4.0,3.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.2692307692307692,0.2692307692307692,0.5,0.7692307692307692,272.4230769230769,0.2916666666666667,0.5,-2.2480228764223087,S5,1958,-0.11908894332592115
8.0,22.0,18.0,5.0,3.0,3.0,0.0,1.0,3.0,4.0,6.0,0.0,0.0,0.2777777777777778,0.4090909090909091,0.6111111111111112,1.0202020202020203,238.8421052631579,0.3181818181818182,0.5263157894736842,1.4215843385469247,S5,1959,0.23160818673772376
8.0,21.0,18.0,5.0,3.0,1.0,0.0,3.0,7.0,3.0,2.0,1.0,2.0,0.2777777777777778,0.38095238095238093,0.8333333333333334,1.2142857142857144,248.83333333333334,0.38095238095238093,0.8421052631578947,-0.00423520949766365,S5,1960,0.08496033407494533
2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,286.5,0.5,0.5,0.627878509618234,S5,1962,0.07091964667846261
12.0,30.0,27.0,7.0,4.0,3.0,2.0,1.0,6.0,3.0,5.0,0.0,1.0,0.25925925925925924,0.3333333333333333,0.6296296296296297,0.962962962962963,256.56666666666666,0.39285714285714285,0.6666666666666666,-2.1575845915603553,S5,1963,-0.09378152340644738
6.0,14.0,14.0,4.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.0,302.35714285714283,0.3076923076923077,0.8461538461538461,-0.40986195060158115,S5,1964,0.015936374956316345
2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,308.25,0.0,0.0,-1.1509751637119934,S5,2076,-0.09883392493792091
7.0,20.0,18.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.16666666666666666,0.25,0.2222222222222222,0.4722222222222222,293.2857142857143,0.2631578947368421,0.23529411764705882,-3.853833837384256,S5,2206,-0.3040654265720335
3.0,9.0,8.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.375,0.4444444444444444,1.0,1.4444444444444444,196.55555555555554,0.5,1.1428571428571428,3.1872794174210695,S5,2207,0.3553210224669834
4.0,10.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.125,0.3,0.125,0.425,251.5,0.1,0.1,-0.808215126704545,S5,2213,-0.04016253408725845
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,-1.5467558968743118,S5,2216,-0.14654379397079198
9.0,19.0,17.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,0.17647058823529413,0.2631578947368421,0.17647058823529413,0.4396284829721362,269.4,0.2631578947368421,0.17647058823529413,-1.2029467771769131,S5,2218,-0.04304261840961883
10.0,26.0,23.0,7.0,4.0,2.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.30434782608695654,0.38461538461538464,0.391304347826087,0.7759197324414716,237.96153846153845,0.36,0.2727272727272727,-1.0654721395724387,S5,2220,-0.0008338696409341484
12.0,33.0,30.0,7.0,5.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.23333333333333334,0.30303030303030304,0.4666666666666667,0.7696969696969698,268.030303030303,0.3125,0.48148148148148145,2.440906901269773,S5,2221,0.3782653194515243
8.0,18.0,15.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.26666666666666666,0.3888888888888889,0.7333333333333333,1.1222222222222222,227.10526315789474,0.3888888888888889,0.6,3.0349750342028923,S5,2222,0.3766836648700421
7.0,17.0,17.0,6.0,4.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.35294117647058826,0.35294117647058826,0.7647058823529411,1.1176470588235294,228.0,0.4117647058823529,0.7333333333333333,1.3161954472858546,S5,2224,0.20073980832001875
9.0,25.0,21.0,4.0,4.0,2.0,0.0,2.0,4.0,4.0,3.0,1.0,0.0,0.19047619047619047,0.32,0.5714285714285714,0.8914285714285715,258.9230769230769,0.32,0.5714285714285714,-1.4197674383561771,S5,2225,-0.0403292973776276
10.0,25.0,21.0,8.0,8.0,3.0,0.0,4.0,7.0,4.0,5.0,0.0,0.0,0.38095238095238093,0.48,1.0952380952380953,1.5752380952380953,216.08,0.5,1.1,4.948491472925253,S5,2229,0.5964965937505154
12.0,29.0,26.0,7.0,6.0,2.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,0.2692307692307692,0.3448275862068966,0.6538461538461539,0.9986737400530504,231.0344827586207,0.37037037037037035,0.75,2.505538005510021,S5,2230,0.3684648384422706
3.0,6.0,6.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.5,200.16666666666666,0.5,1.1666666666666667,1.7846592151612244,S5,2234,0.20286130866604007
8.0,21.0,19.0,8.0,5.0,3.0,0.0,2.0,5.0,1.0,4.0,1.0,1.0,0.42105263157894735,0.42857142857142855,0.8947368421052632,1.3233082706766917,212.34782608695653,0.45,1.0,2.621976354962242,S5,2236,0.3475814905209359
7.0,14.0,12.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.4166666666666667,0.7023809523809523,218.45454545454547,0.2857142857142857,0.4166666666666667,1.3712094802797783,S5,2239,0.19404351804445227
10.0,26.0,24.0,9.0,9.0,3.0,2.0,2.0,5.0,2.0,6.0,0.0,0.0,0.375,0.4230769230769231,0.9166666666666666,1.3397435897435896,214.56,0.38461538461538464,0.875,7.484617934206583,S5,2240,0.854175137736968
5.0,14.0,12.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.6190476190476191,263.92857142857144,0.3076923076923077,0.6363636363636364,-1.843556344985192,S5,2241,-0.12743306448204472
7.0,19.0,16.0,2.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.125,0.21052631578947367,0.3125,0.5230263157894737,252.89473684210526,0.2222222222222222,0.21428571428571427,-2.536557494300425,S5,2242,-0.17640369012197005
4.0,10.0,9.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.3,0.7777777777777778,1.0777777777777777,272.7,0.3333333333333333,1.0,-1.2819458342937806,S5,2243,-0.08753560484618202
7.0,14.0,12.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,6.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.4166666666666667,0.7023809523809523,273.9166666666667,0.3076923076923077,0.4,-1.346575752595404,S5,2244,-0.07773500524306595
6.0,15.0,15.0,3.0,2.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.2,0.2,0.6666666666666666,0.8666666666666667,266.6,0.2,0.6666666666666666,-2.0613237481544195,S5,2246,-0.14514390694064788
7.0,12.0,8.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.375,0.5833333333333334,0.875,1.4583333333333335,194.83333333333334,0.7272727272727273,0.8571428571428571,1.795550310191089,S5,2251,0.22834580531894416
3.0,8.0,8.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.375,0.375,0.75,266.0,0.375,0.375,0.3132716434043824,S5,2252,0.06385434720699508
5.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.08333333333333333,0.15384615384615385,0.08333333333333333,0.23717948717948717,329.5,0.15384615384615385,0.08333333333333333,-4.099513581695538,S5,2253,-0.35709468601139893
2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.4,0.0,0.4,273.75,0.4,0.5,-0.5092037558073429,S5,2254,-0.030590886289136265
1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,240.66666666666666,0.3333333333333333,0.3333333333333333,0.7883047386476486,S5,2255,0.09102816743972367
5.0,16.0,16.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.25,0.25,0.375,0.625,260.75,0.26666666666666666,0.4,-2.429636298779581,S5,2256,-0.17790926414484443
4.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.125,0.1111111111111111,0.25,0.3611111111111111,284.44444444444446,0.125,0.2857142857142857,-3.9486185771455564,S5,2260,-0.3582687769896792
4.0,8.0,7.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.42857142857142855,0.375,0.8571428571428571,1.2321428571428572,223.77777777777777,0.6666666666666666,1.5,-0.8920943639106246,S5,2261,-0.05668225352450562
3.0,7.0,7.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,1.1428571428571428,223.57142857142858,0.42857142857142855,0.7142857142857143,0.60046916894333,S5,2262,0.08850820190257022
1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666665,215.0,0.3333333333333333,1.3333333333333333,0.4080235547973391,S5,2266,0.05300004905469272
3.0,7.0,7.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,1.1428571428571428,179.16666666666666,0.42857142857142855,0.8571428571428571,1.9471882655143038,S5,2274,0.2231801115596676
4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,342.7,0.0,0.0,-3.3744179723518117,S5,2275,-0.2967828186519851
2.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.47619047619047616,289.42857142857144,0.16666666666666666,0.4,-1.9062461660523908,S5,2276,-0.16216333159700186
2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,265.6,0.2,0.2,-1.5674575118843874,S5,2277,-0.1364162618968407
