G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,Season,Hitter ID,is_sub_row,Team,Last Team,Last Session,WAR
7,20,19,7,3,4,0,0,3,16,5,1,0,3,0,0,0,0,0,0,0,2,7,0,0,0.3684210526315789,0.4,0.8421052631578947,1.2421052631578946,0.47368421052631576,0.3076923076923077,,0.15,0.15,0.05,0.2222222222222222,0.7777777777777778,0.2857142857142857,213.0,0.4,0.8421052631578947,2.4341348960384885,-0.03870000000000002,2,7,BN,S1,2066.0,False,BAL,BAL,7,0.3151634896038488
7,22,18,8,3,5,2,0,1,13,8,4,0,1,0,1,0,0,0,1,0,4,4,1,0,0.4444444444444444,0.5454545454545454,0.7222222222222222,1.2676767676767677,0.2777777777777778,0.4375,1.0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.5,0.5,1.0,194.7391304347826,0.5454545454545454,0.7222222222222222,4.817011027803008,0.5172,5,5,BN,S1,2070.0,False,PIT,PIT,7,0.5606261027803008
5,13,12,3,2,2,1,0,0,4,2,1,0,2,1,0,0,0,0,2,0,4,2,1,0,0.25,0.3076923076923077,0.3333333333333333,0.641025641025641,0.08333333333333331,0.3,,0.0,0.15384615384615385,0.07692307692307693,0.6666666666666666,0.3333333333333333,2.0,294.1818181818182,0.3076923076923077,0.3333333333333333,-0.9887113728216257,0.08969999999999999,6,3,BC,S1,2073.0,False,PIT,PIT,7,-0.05223363728216257
4,10,10,2,2,0,0,0,2,8,2,0,0,6,0,0,0,0,0,1,0,1,1,0,0,0.2,0.2,0.8,1.0,0.6000000000000001,0.0,,0.2,0.6,0.0,0.6666666666666666,0.3333333333333333,2.0,276.5,0.2,0.8,-0.2135563727238341,-0.15980000000000003,2,1,BP,S1,2078.0,False,ARI,ARI,6,0.014519362727616586
4,9,9,1,1,0,1,0,0,2,0,0,0,3,0,0,0,0,0,1,0,1,4,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.16666666666666666,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.5,246.77777777777777,0.1111111111111111,0.2222222222222222,-0.9508114580650681,-0.17489999999999997,2,4,BP,S1,2088.0,False,2TM,DET,6,-0.06279364580650681
2,4,4,1,1,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0.75,0.25,1.0,,0.0,0.75,0.0,,,,256.75,0.25,0.5,0.3328373190501338,-0.007499999999999979,0,0,BP,S1,2088.0,True,PHI,PHI,3,0.047633731905013375
2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,238.8,0.0,0.0,-1.2836487771152019,-0.1674,2,4,BP,S1,2088.0,True,DET,DET,6,-0.11042737771152018
4,12,10,2,1,1,0,1,0,4,1,1,0,2,1,0,0,0,1,1,0,2,3,2,0,0.2,0.25,0.4,0.65,0.2,0.2222222222222222,,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.5,280.3636363636364,0.25,0.4,-3.018477249971308,-0.5275,3,6,BP,S1,2089.0,False,DET,DET,5,-0.25879772499713083
3,8,7,3,0,2,1,0,0,4,2,0,0,2,0,0,0,0,1,0,0,0,2,1,0,0.42857142857142855,0.375,0.5714285714285714,0.9464285714285714,0.14285714285714285,0.5,,0.0,0.25,0.0,0.0,1.0,0.0,224.5,0.375,0.5714285714285714,1.5976697979568253,-0.004799999999999978,0,4,BN,S1,2091.0,False,DET,DET,3,0.18846697979568253
7,16,15,3,1,2,1,0,0,4,1,1,0,2,0,0,0,0,0,2,0,5,4,1,0,0.2,0.25,0.26666666666666666,0.5166666666666666,0.06666666666666665,0.23076923076923078,,0.0,0.125,0.0625,0.5833333333333334,0.4166666666666667,1.4,283.375,0.25,0.26666666666666666,-2.3592118585026096,-0.21989999999999996,7,5,BN,S1,2095.0,False,OAK,OAK,7,-0.17852118585026097
7,19,19,4,2,3,0,1,0,6,2,0,0,3,1,0,0,0,0,1,0,7,4,1,0,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.5263157894736842,0.10526315789473684,0.25,,0.0,0.15789473684210525,0.0,0.6153846153846154,0.38461538461538464,1.6,289.27777777777777,0.21052631578947367,0.3157894736842105,-0.7501103656568626,-0.18920000000000006,8,5,BC,S1,2096.0,False,OAK,OAK,7,-0.006848536565686269
6,18,17,2,0,2,0,0,0,2,0,1,0,10,1,0,0,0,0,0,0,0,4,1,0,0.11764705882352941,0.16666666666666666,0.11764705882352941,0.28431372549019607,0.0,0.2857142857142857,,0.0,0.5555555555555556,0.05555555555555555,0.0,1.0,0.0,276.3529411764706,0.16666666666666666,0.11764705882352941,-3.0580946567143967,-0.37220000000000003,0,5,BP,S1,2101.0,False,2TM,ARI,7,-0.24123446567143966
5,16,15,1,0,1,0,0,0,1,0,1,0,9,1,0,0,0,0,0,0,0,4,1,0,0.06666666666666667,0.125,0.06666666666666667,0.19166666666666665,0.0,0.16666666666666666,,0.0,0.5625,0.0625,0.0,1.0,0.0,282.73333333333335,0.125,0.06666666666666667,-3.58079633845498,-0.4576,0,5,BP,S1,2101.0,True,TOR,TOR,6,-0.300679633845498
1,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0.0,1.0,,0.0,0.5,0.0,,,,228.5,0.5,0.5,0.5227016817405833,0.0854,0,0,BP,S1,2101.0,True,ARI,ARI,7,0.05944516817405833
7,19,17,9,6,4,3,0,2,18,3,2,0,2,0,0,0,0,0,2,0,2,4,0,0,0.5294117647058824,0.5789473684210527,1.0588235294117647,1.6377708978328174,0.5294117647058824,0.5384615384615384,,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.5,0.5,1.0,171.26315789473685,0.5789473684210527,1.0588235294117647,2.3736272767167748,0.3325,4,4,BP,S1,2103.0,False,OAK,OAK,7,0.30552522767167745
7,22,22,5,2,4,0,0,1,8,2,0,0,2,0,0,0,0,0,1,0,9,4,2,0,0.22727272727272727,0.22727272727272727,0.36363636363636365,0.5909090909090909,0.13636363636363638,0.21052631578947367,,0.045454545454545456,0.09090909090909091,0.0,0.625,0.375,1.6666666666666667,308.27272727272725,0.22727272727272727,0.36363636363636365,-3.384665537510462,-0.44759999999999994,10,6,BC,S1,2107.0,False,NYM,NYM,7,-0.2595415537510462
4,12,10,4,3,3,0,0,1,7,5,2,0,2,0,0,0,0,0,0,0,1,3,0,0,0.4,0.5,0.7,1.2,0.29999999999999993,0.42857142857142855,,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.75,0.3333333333333333,203.33333333333334,0.5,0.7,-0.37444365890704795,0.0905,1,3,BN,S1,2108.0,False,HOU,HOU,7,0.005605634109295205
7,12,10,4,3,1,0,0,3,13,6,2,0,2,0,0,0,0,0,0,0,1,2,1,0,0.4,0.5,1.3,1.8,0.9,0.2,,0.25,0.16666666666666666,0.16666666666666666,0.25,0.75,0.3333333333333333,201.5,0.5,1.3,3.6705419188018946,0.2913,1,3,BP,S1,2111.0,False,PHI,PHI,7,0.41010419188018943
7,18,16,5,0,5,0,0,0,5,4,2,0,7,0,0,0,0,0,0,0,0,3,1,0,0.3125,0.3888888888888889,0.3125,0.7013888888888888,0.0,0.5555555555555556,,0.0,0.3888888888888889,0.1111111111111111,0.0,1.0,0.0,248.88888888888889,0.3888888888888889,0.3125,2.909204664257412,-0.07249999999999998,0,4,BN,S1,2114.0,False,2TM,MIN,7,0.3554954664257412
6,17,15,5,0,5,0,0,0,5,4,2,0,6,0,0,0,0,0,0,0,0,3,1,0,0.3333333333333333,0.4117647058823529,0.3333333333333333,0.7450980392156863,0.0,0.5555555555555556,,0.0,0.35294117647058826,0.11764705882352941,0.0,1.0,0.0,239.1764705882353,0.4117647058823529,0.3333333333333333,3.3734903785431265,-0.04159999999999999,0,4,BN,S1,2114.0,True,TOR,TOR,6,0.39833653785431267
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,414.0,0.0,0.0,-0.4642857142857143,-0.030899999999999997,0,0,BN,S1,2114.0,True,MIN,MIN,7,-0.04284107142857143
5,11,10,5,3,2,2,0,1,10,4,0,0,2,0,0,1,0,1,1,0,3,1,0,0,0.5,0.45454545454545453,1.0,1.4545454545454546,0.5,0.5,0.0,0.09090909090909091,0.18181818181818182,0.0,0.6666666666666666,0.3333333333333333,2.0,255.58333333333334,0.45454545454545453,1.0,2.3361033291995557,0.2607999999999999,4,2,BN,S1,2124.0,False,MIN,MIN,7,0.27307283291995554
3,7,7,3,1,1,1,0,1,7,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0.42857142857142855,0.42857142857142855,1.0,1.4285714285714286,0.5714285714285714,0.4,,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,0.6666666666666666,0.5,191.85714285714286,0.42857142857142855,1.0,0.20437096108371744,0.02030000000000004,1,2,BN,S1,2125.0,False,MIN,MIN,7,0.04554959610837174
5,13,13,6,1,5,1,0,0,7,1,0,0,1,0,0,0,0,0,2,0,4,2,0,0,0.46153846153846156,0.46153846153846156,0.5384615384615384,1.0,0.07692307692307687,0.5,,0.0,0.07692307692307693,0.0,0.75,0.25,3.0,238.6153846153846,0.46153846153846156,0.5384615384615384,0.20929154020766128,-0.09119999999999999,6,2,BC,S1,2126.0,False,MIN,MIN,7,0.06756665402076613
7,17,16,4,0,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,4,6,0,0,0.25,0.29411764705882354,0.25,0.5441176470588236,0.0,0.2857142857142857,,0.0,0.11764705882352941,0.058823529411764705,0.4,0.6,0.6666666666666666,272.47058823529414,0.29411764705882354,0.25,-0.6348080315748434,-0.3432,4,6,BC,S1,2127.0,False,MIN,MIN,7,-0.00249330315748435
7,20,18,6,1,4,1,0,1,10,2,2,0,6,0,0,1,0,0,0,0,2,4,0,0,0.3333333333333333,0.4,0.5555555555555556,0.9555555555555556,0.22222222222222227,0.45454545454545453,0.0,0.05,0.3,0.1,0.3333333333333333,0.6666666666666666,0.5,231.23809523809524,0.4,0.5555555555555556,0.24594671363552045,0.2501,2,4,BN,S1,2128.0,False,MIN,MIN,7,0.09634467136355204
5,9,7,1,1,0,1,0,0,2,0,2,0,4,1,0,0,0,0,0,0,2,0,0,0,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.14285714285714285,0.3333333333333333,,0.0,0.4444444444444444,0.2222222222222222,1.0,0.0,,260.375,0.3333333333333333,0.2857142857142857,-0.06106217468602415,-0.12220000000000002,2,0,BP,S1,2132.0,False,ARI,ARI,7,0.026181282531397582
5,11,11,5,2,3,1,0,1,9,2,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0.45454545454545453,0.45454545454545453,0.8181818181818182,1.2727272727272727,0.3636363636363637,0.5,,0.09090909090909091,0.18181818181818182,0.0,0.75,0.25,3.0,220.8181818181818,0.45454545454545453,0.8181818181818182,0.9946719269373729,-0.017699999999999994,3,1,BC,S1,2136.0,False,ARI,ARI,6,0.13892969269373728
7,19,17,4,4,1,2,0,1,9,4,2,0,5,0,0,0,0,0,1,0,5,3,0,0,0.23529411764705882,0.3157894736842105,0.5294117647058824,0.8452012383900929,0.29411764705882354,0.2727272727272727,,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.6666666666666666,0.3333333333333333,2.0,270.4736842105263,0.3157894736842105,0.5294117647058824,1.0380888771657553,-0.09809999999999998,6,3,BP,S1,2139.0,False,OAK,OAK,7,0.17197138771657552
4,11,11,2,2,0,0,0,2,8,2,0,0,6,0,0,0,0,0,1,0,2,1,0,0,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.9090909090909092,0.5454545454545454,0.0,,0.18181818181818182,0.5454545454545454,0.0,0.75,0.25,3.0,304.6363636363636,0.18181818181818182,0.7272727272727273,-2.0936513806237476,-0.2476,3,1,BP,S1,2143.0,False,WAS,WAS,7,-0.16990263806237477
5,11,10,3,1,2,0,0,1,6,3,1,1,2,0,0,0,0,0,1,0,2,2,1,0,0.3,0.36363636363636365,0.6,0.9636363636363636,0.3,0.2857142857142857,,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.5,0.5,1.0,259.3,0.36363636363636365,0.6,1.527445591147887,0.04669999999999999,3,3,BN,S1,2147.0,False,OAK,OAK,5,0.1922070591147887
1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,293.5,0.0,0.0,-0.8706521739130435,-0.0201,0,1,BP,S1,2151.0,False,WAS,WAS,1,-0.07989021739130435
6,18,16,2,3,0,1,0,1,6,3,2,0,5,1,0,0,0,0,1,0,4,5,0,0,0.125,0.2222222222222222,0.375,0.5972222222222222,0.25,0.1,,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.5,0.5,1.0,277.2352941176471,0.2222222222222222,0.375,-0.38076094900867474,-0.7634999999999998,5,5,BN,S1,2166.0,False,HOU,HOU,7,0.026498905099132518
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-1.1666666666666667,-0.0048,0,0,,S1,2184.0,False,ARI,ARI,2,-0.11307916666666666
3,8,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0.125,0.125,0.125,0.25,0.0,0.125,,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,3.5,334.25,0.125,0.125,-2.7633417434332768,-0.30160000000000003,7,2,BC,S1,2186.0,False,PHI,PHI,6,-0.24763417434332768
3,9,8,2,2,0,0,2,0,6,3,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0.25,0.3333333333333333,0.75,1.0833333333333333,0.5,0.4,,0.0,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.3333333333333333,2.0,252.11111111111111,0.3333333333333333,0.75,1.859290308874363,0.14039999999999997,2,1,BN,S1,2201.0,False,WAS,WAS,6,0.21821653088743628
4,12,12,3,0,2,1,0,0,4,0,0,0,7,2,0,0,0,0,0,0,2,0,0,0,0.25,0.25,0.3333333333333333,0.5833333333333333,0.08333333333333331,0.6,,0.0,0.5833333333333334,0.0,1.0,0.0,,275.8,0.25,0.3333333333333333,-2.370349941177016,-0.1976,2,0,BN,S1,2202.0,False,HOU,HOU,6,-0.1939849941177016
4,12,11,4,3,2,2,0,0,6,0,1,0,5,0,1,0,0,0,0,0,1,1,0,0,0.36363636363636365,0.4166666666666667,0.5454545454545454,0.9621212121212122,0.18181818181818177,0.6666666666666666,1.0,0.0,0.4166666666666667,0.08333333333333333,0.5,0.5,1.0,228.53846153846155,0.4166666666666667,0.5454545454545454,-1.4500403087888891,-0.0003999999999999993,1,1,BN,S1,2203.0,False,WAS,WAS,6,-0.10195403087888892
4,12,8,5,4,1,1,1,2,14,4,3,0,2,0,1,1,0,1,0,0,1,1,0,0,0.625,0.6666666666666666,1.75,2.4166666666666665,1.125,0.6,0.5,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.5,173.14285714285714,0.6666666666666666,1.75,3.0714242605668884,0.1826,1,2,BN,S1,2271.0,False,PIT,PIT,7,0.3501924260566888
2,7,6,2,2,1,0,0,1,5,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0.3333333333333333,0.42857142857142855,0.8333333333333334,1.2619047619047619,0.5,0.2,,0.14285714285714285,0.0,0.14285714285714285,0.0,1.0,0.0,239.33333333333334,0.42857142857142855,0.8333333333333334,0.9791440512954754,0.2116,0,4,BN,S1,2345.0,False,WAS,WAS,5,0.12302690512954755
1,3,3,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,1.0,0.0,,301.6666666666667,0.3333333333333333,0.6666666666666666,-0.08603175518467854,-0.021699999999999994,3,0,BN,S1,3275.0,False,TOR,TOR,1,0.002159324481532146
3,6,5,1,1,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0.2,0.3333333333333333,0.2,0.5333333333333333,0.0,0.5,,0.0,0.5,0.16666666666666666,0.0,1.0,0.0,256.1666666666667,0.3333333333333333,0.2,-0.9432044044770518,-0.043199999999999975,0,1,BN,S1,3276.0,False,ATL,ATL,3,-0.07279544044770518
2,4,4,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0.25,0.25,0.5,0.75,0.25,0.3333333333333333,,0.0,0.25,0.0,1.0,0.0,,349.0,0.25,0.5,-0.6210041499396821,-0.109,3,0,BP,S1,3277.0,False,MIN,MIN,2,-0.04775041499396822
6,13,11,5,4,3,1,1,0,8,2,1,0,1,0,0,0,0,1,0,0,4,2,0,0,0.45454545454545453,0.46153846153846156,0.7272727272727273,1.1888111888111887,0.27272727272727276,0.45454545454545453,,0.0,0.07692307692307693,0.07692307692307693,0.5714285714285714,0.42857142857142855,1.3333333333333333,228.69230769230768,0.46153846153846156,0.7272727272727273,2.37694046082713,-0.012499999999999997,4,3,BC,S1,3278.0,False,2TM,ATL,7,0.284331546082713
5,12,10,4,3,2,1,1,0,7,2,1,0,1,0,0,0,0,1,0,0,4,2,0,0,0.4,0.4166666666666667,0.7,1.1166666666666667,0.29999999999999993,0.4,,0.0,0.08333333333333333,0.08333333333333333,0.5714285714285714,0.42857142857142855,1.3333333333333333,239.08333333333334,0.4166666666666667,0.7,2.2206314189917724,-0.0624,4,3,BC,S1,3278.0,True,PHI,PHI,6,0.26511314189917723
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,,,,104.0,1.0,1.0,0.15630904183535765,0.0499,0,0,BC,S1,3278.0,True,ATL,ATL,7,0.019218404183535764
1,2,2,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,1.0,0.0,,228.5,0.5,1.0,0.3173452956061653,0.159,1,0,BC,S1,3279.0,False,PHI,PHI,1,0.03890952956061653
4,14,13,3,2,1,2,0,0,5,0,1,0,1,0,0,0,0,0,1,0,6,2,1,0,0.23076923076923078,0.2857142857142857,0.38461538461538464,0.6703296703296704,0.15384615384615385,0.25,,0.0,0.07142857142857142,0.07142857142857142,0.7,0.3,2.3333333333333335,309.64285714285717,0.2857142857142857,0.38461538461538464,-1.0225874878417256,-0.2121,7,3,BN,S1,3280.0,False,HOU,HOU,4,-0.052033748784172565
4,7,7,3,0,2,1,0,0,4,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,0.14285714285714285,0.75,,0.0,0.42857142857142855,0.0,1.0,0.0,,185.0,0.42857142857142855,0.5714285714285714,-0.4074073885822268,0.05330000000000001,1,0,BN,S1,3281.0,False,ARI,ARI,5,-0.015628238858222683
2,7,7,4,2,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.5714285714285714,0.5714285714285714,0.7142857142857143,1.2857142857142856,0.1428571428571429,0.5714285714285714,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,163.0,0.5714285714285714,0.7142857142857143,0.2801818464898461,0.0023,1,2,BC,S1,3282.0,False,PIT,PIT,2,0.05313068464898461
5,14,14,6,2,3,2,1,0,10,2,0,0,1,0,1,0,0,0,0,0,3,3,1,0,0.42857142857142855,0.42857142857142855,0.7142857142857143,1.1428571428571428,0.28571428571428575,0.46153846153846156,1.0,0.0,0.07142857142857142,0.0,0.42857142857142855,0.5714285714285714,0.75,219.0,0.42857142857142855,0.7142857142857143,0.4751079696225657,0.23779999999999998,3,4,BC,S1,3283.0,False,OAK,OAK,5,0.09773579696225657
1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,326.5,0.0,0.0,-0.2653970211787047,-0.0311,0,1,,S1,3284.0,False,NYM,NYM,1,-0.019364702117870468
2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,1.0,0.0,,434.5,0.0,0.0,-1.129744651483782,-0.1426,2,0,BN,S1,3285.0,False,BAL,BAL,4,-0.10221196514837819
2,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,1.0,0.0,,463.3333333333333,0.0,0.0,-2.5923532211667806,-0.7258,4,0,BP,S1,3286.0,False,NYM,NYM,3,-0.24488532211667807
6,16,14,4,2,4,0,0,0,4,1,1,0,1,0,0,0,0,1,1,0,7,2,1,0,0.2857142857142857,0.3125,0.2857142857142857,0.5982142857142857,0.0,0.2857142857142857,,0.0,0.0625,0.0625,0.6666666666666666,0.3333333333333333,2.0,281.5625,0.3125,0.2857142857142857,-3.01852143380787,-0.3267,8,4,BC,S1,3287.0,False,NYM,NYM,7,-0.244452143380787
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,348.0,0.0,0.0,-0.38276836158192107,-0.09849999999999999,0,0,,S1,3288.0,False,NYM,NYM,2,-0.034689336158192106
4,9,7,1,1,0,1,0,0,2,0,2,1,3,3,0,0,0,0,1,0,2,1,0,0,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.14285714285714285,0.25,,0.0,0.3333333333333333,0.2222222222222222,0.75,0.25,3.0,264.2,0.3333333333333333,0.2857142857142857,-0.4226604525583907,-0.13870000000000005,3,1,,S1,3289.0,False,HOU,HOU,7,-0.009978545255839072
4,7,7,1,1,0,0,0,1,4,4,0,0,3,2,0,0,0,0,1,0,2,1,0,0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.7142857142857142,0.42857142857142855,0.0,,0.14285714285714285,0.42857142857142855,0.0,0.75,0.25,3.0,293.4,0.14285714285714285,0.5714285714285714,-0.9740908341335044,0.2253,3,1,BC,S1,3290.0,False,BAL,BAL,5,-0.07229658341335043
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-0.23916256157635463,-0.046799999999999994,0,0,BN,S1,3291.0,False,OAK,OAK,4,-0.020328756157635464
2,4,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.0,0.0,1.0,0.0,276.5,0.0,0.0,-0.7002900600072758,-0.0891,0,1,,S1,3292.0,False,HOU,HOU,7,-0.05567900600072758
