G,IP,BF,H,R,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA+,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
2.0,7.0,26.0,4.0,2.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,3.0,8.0,3.0,0.0,1.7142857142857142,0.7142857142857143,3.4285714285714284,0.8571428571428571,0.8571428571428571,5.142857142857142,6.0,0.16666666666666666,0.19230769230769232,0.375,0.5673076923076923,0.16666666666666666,0.038461538461538464,0.23076923076923078,0.038461538461538464,0.26666666666666666,0.7333333333333333,0.36363636363636365,248.33333333333334,-3.749995028267471,0.4753,24.0,1.0,0.0,0.0,1.0,4.0,11.0,1.0,0.0,1.0,S11,2817,ATL,True,ATL,1.8346419782022731,7.0,152,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.4733563391234976
7.0,25.333333333333332,111.0,25.0,13.0,15.0,0.0,0.0,21.0,2.0,14.0,11.0,8.0,21.0,10.0,0.0,3.0789473684210527,1.5789473684210527,5.921052631578948,0.4736842105263158,3.552631578947369,4.973684210526316,1.4,0.26595744680851063,0.36036036036036034,0.44680851063829785,0.8071688709986582,0.3150684931506849,0.018018018018018018,0.1891891891891892,0.13513513513513514,0.41509433962264153,0.5849056603773585,0.7096774193548387,244.64655172413794,-2.2952100522348675,0.36959999999999993,94.0,2.0,0.0,7.0,2.0,22.0,31.0,3.0,2.0,0.6,S11,2820,NYY,False,NYY,2.407950248878965,26.0,115,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.6494290371057676
2.0,0.3333333333333333,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,318.0,-0.5158067769713917,0.0499,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,S11,2849,COL,False,COL,10.263213406773701,1.6666666666666667,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05914658818150459
3.0,3.6666666666666665,15.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,4.909090909090909,1.090909090909091,4.909090909090909,0.0,1.6363636363636367,4.909090909090909,3.0,0.21428571428571427,0.26666666666666666,0.35714285714285715,0.6238095238095238,0.2727272727272727,0.0,0.2,0.06666666666666667,0.25,0.75,0.3333333333333333,238.13333333333333,-0.017339629642382892,-0.03699999999999999,14.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,S11,2853,ARI,False,ARI,0.4450315885918835,5.666666666666667,55,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05847829159697895
7.0,14.666666666666666,77.0,21.0,13.0,15.0,0.0,1.0,11.0,1.0,12.0,9.0,7.0,13.0,1.0,0.0,5.318181818181818,2.4545454545454546,8.590909090909092,0.40909090909090917,6.136363636363637,4.5,0.7333333333333333,0.3442622950819672,0.4675324675324675,0.5245901639344263,0.9921226314668938,0.4,0.012987012987012988,0.14285714285714285,0.19480519480519481,0.5625,0.4375,1.2857142857142858,216.48192771084337,2.407386388569213,-0.7631,61.0,1.0,0.0,8.0,0.0,18.0,14.0,6.0,1.0,0.8571428571428571,S11,2855,2TM,False,KCR,3.7177588613191563,17.333333333333332,94,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.050548914791147405
4.0,7.0,43.0,14.0,10.0,8.0,0.0,1.0,6.0,1.0,7.0,5.0,3.0,6.0,1.0,0.0,8.571428571428571,3.142857142857143,12.0,0.8571428571428571,6.857142857142857,5.142857142857142,0.75,0.4,0.5116279069767442,0.6571428571428571,1.1687707641196012,0.4642857142857143,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.5333333333333333,0.4666666666666667,1.1428571428571428,203.82978723404256,5.7478947681095764,-0.3098,35.0,0.0,0.0,6.0,0.0,8.0,7.0,5.0,0.0,1.0,S11,2855,ATL,True,ATL,4.834641978202273,8.333333333333334,90,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4121224013971011
3.0,7.666666666666667,34.0,7.0,3.0,7.0,0.0,0.0,5.0,0.0,5.0,4.0,4.0,7.0,0.0,0.0,2.3478260869565215,1.826086956521739,5.478260869565217,0.0,5.478260869565217,3.9130434782608696,0.7142857142857143,0.2692307692307692,0.4117647058823529,0.34615384615384615,0.7579185520361991,0.3181818181818182,0.0,0.14705882352941177,0.20588235294117646,0.5882352941176471,0.4117647058823529,1.4285714285714286,233.0,-3.3405083795403634,-0.4533,26.0,1.0,0.0,2.0,0.0,10.0,7.0,1.0,1.0,0.5,S11,2855,KCR,True,KCR,2.6979960154693536,9.0,98,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.46267131618824847
7.0,25.666666666666668,114.0,28.0,22.0,12.0,1.0,1.0,15.0,7.0,10.0,18.0,6.0,24.0,11.0,0.0,5.142857142857142,1.5584415584415583,6.545454545454545,1.6363636363636362,2.8051948051948052,3.5064935064935066,1.25,0.27722772277227725,0.3508771929824561,0.6138613861386139,0.96473857912107,0.2625,0.06140350877192982,0.13157894736842105,0.10526315789473684,0.4166666666666667,0.5833333333333334,0.7142857142857143,233.87826086956522,5.229504749328163,-0.9552999999999998,101.0,1.0,0.0,9.0,2.0,25.0,35.0,1.0,2.0,0.3333333333333333,S11,2867,BOS,False,BOS,5.04243418599448,26.666666666666668,52,5.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.5,-0.09169357732398727
7.0,25.666666666666668,103.0,25.0,13.0,7.0,0.0,0.0,10.0,4.0,10.0,10.0,13.0,21.0,17.0,0.0,3.038961038961039,1.2467532467532467,5.8441558441558445,0.935064935064935,1.6363636363636362,2.3376623376623376,1.4285714285714286,0.2604166666666667,0.3106796116504854,0.5208333333333334,0.8315129449838188,0.25609756097560976,0.038834951456310676,0.0970873786407767,0.06796116504854369,0.42424242424242425,0.5757575757575758,0.7368421052631579,251.60576923076923,-2.8506567558369134,0.025500000000000078,96.0,0.0,0.0,9.0,2.0,28.0,38.0,0.0,1.0,0.0,S11,2873,OAK,False,OAK,3.3281484717087664,25.666666666666668,108,5.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.5,0.6747100655285105
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.0,0.27774161012538257,-0.024700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S11,2875,SDP,False,SDP,inf,0.6666666666666666,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023991205770355545
7.0,14.666666666666666,62.0,13.0,10.0,6.0,1.0,0.0,11.0,2.0,5.0,4.0,10.0,12.0,6.0,0.0,4.090909090909091,1.2954545454545454,5.318181818181818,0.8181818181818183,2.4545454545454546,4.5,1.8333333333333333,0.23636363636363636,0.3064516129032258,0.509090909090909,0.8155425219941348,0.2558139534883721,0.03225806451612903,0.1774193548387097,0.0967741935483871,0.45454545454545453,0.5454545454545454,0.8333333333333334,255.04918032786884,-2.078507333130867,-0.9570000000000001,55.0,1.0,0.0,3.0,3.0,15.0,18.0,0.0,0.0,0.0,S11,2877,SFG,False,SFG,2.7632134067737018,16.666666666666668,57,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.4423939583284147
8.0,25.666666666666668,117.0,31.0,15.0,15.0,0.0,0.0,21.0,4.0,19.0,19.0,10.0,18.0,3.0,0.0,3.5064935064935066,1.7922077922077921,7.246753246753245,0.935064935064935,3.5064935064935066,4.909090909090908,1.4,0.30392156862745096,0.39316239316239315,0.5098039215686274,0.9029663147310205,0.35064935064935066,0.03418803418803419,0.1794871794871795,0.1282051282051282,0.6181818181818182,0.38181818181818183,1.619047619047619,238.24576271186442,1.7395230040597869,-0.2441,102.0,0.0,0.0,7.0,1.0,34.0,21.0,0.0,1.0,0.0,S11,2887,CLE,False,CLE,3.4060705496308445,27.666666666666668,86,5.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.25,0.26865346292939846
7.0,23.666666666666668,113.0,38.0,18.0,9.0,1.0,0.0,11.0,2.0,28.0,10.0,9.0,14.0,22.0,0.0,4.563380281690141,1.9859154929577463,9.633802816901408,0.5070422535211268,2.2816901408450705,2.788732394366197,1.2222222222222223,0.36538461538461536,0.415929203539823,0.5096153846153846,0.9255445881552076,0.3956043956043956,0.017699115044247787,0.09734513274336283,0.07964601769911504,0.3684210526315789,0.631578947368421,0.5833333333333334,236.47863247863248,2.9222479103733066,-0.6725000000000001,104.0,0.0,0.0,7.0,1.0,21.0,36.0,2.0,3.0,0.4,S11,2888,FLA,False,FLA,2.5730725617032792,24.333333333333332,76,5.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.6,0.13524915132931564
7.0,27.333333333333332,113.0,27.0,18.0,10.0,0.0,0.0,19.0,8.0,14.0,9.0,20.0,19.0,9.0,0.0,3.951219512195122,1.353658536585366,5.926829268292683,1.75609756097561,2.1951219512195124,4.170731707317073,1.9,0.2647058823529412,0.3274336283185841,0.5490196078431373,0.8764532361617214,0.25,0.07079646017699115,0.168141592920354,0.08849557522123894,0.5483870967741935,0.45161290322580644,1.2142857142857142,252.05084745762713,-0.762101966855848,-0.7597,102.0,1.0,0.0,5.0,0.0,34.0,28.0,4.0,1.0,0.8,S11,2890,CHC,False,CHC,4.775408528724921,29.0,110,5.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.5,0.5036841390522311
3.0,4.0,16.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,1.5,1.25,4.5,0.0,3.0,4.5,1.5,0.23076923076923078,0.3125,0.3076923076923077,0.6201923076923077,0.2727272727272727,0.0,0.1875,0.125,0.3333333333333333,0.6666666666666666,0.5,249.1875,-3.040770978579805,-0.07149999999999992,13.0,1.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,S11,2897,PHI,False,PHI,1.2632134067737018,5.0,108,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3646043817329039
1.0,1.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,3.0,6.0,0.0,12.0,0.0,0.0,0.25,0.5,0.25,0.75,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,262.0,0.31889516635279314,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,S11,2904,CIN,False,CIN,7.263213406773701,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00919178518218305
6.0,10.666666666666666,39.0,7.0,4.0,2.0,0.0,0.0,9.0,2.0,5.0,6.0,6.0,7.0,2.0,0.0,2.25,0.84375,3.9375,1.125,1.125,5.0625,4.5,0.1891891891891892,0.23076923076923078,0.35135135135135137,0.5821205821205822,0.19230769230769232,0.05128205128205128,0.23076923076923078,0.05128205128205128,0.5909090909090909,0.4090909090909091,1.4444444444444444,291.4102564102564,-2.6883081551431687,0.12500000000000003,37.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,S11,2908,TOR,False,TOR,2.5757134067737018,12.333333333333334,173,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.41636606995944253
10.0,36.666666666666664,165.0,48.0,33.0,11.0,1.0,0.0,30.0,11.0,15.0,19.0,22.0,28.0,6.0,1.0,5.4,1.6090909090909091,7.8545454545454545,1.8000000000000003,1.8000000000000003,4.909090909090909,2.727272727272727,0.31788079470198677,0.3575757575757576,0.7284768211920529,1.0860525787678106,0.3274336283185841,0.06666666666666667,0.18181818181818182,0.06666666666666667,0.5641025641025641,0.4358974358974359,1.2941176470588236,241.2962962962963,7.167512113555475,-0.8863000000000001,151.0,3.0,0.0,15.0,7.0,44.0,34.0,0.0,1.0,0.0,S11,2915,MTL,False,MTL,4.426849770410065,39.0,60,5.0,7.0,3.0,0.0,3.0,2.0,0.0,0.0,0.6,-0.09256359639540027
7.0,5.666666666666667,23.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,4.0,3.0,5.0,2.0,0.0,4.235294117647059,1.0588235294117647,4.235294117647058,2.117647058823529,2.117647058823529,3.1764705882352944,1.5,0.19047619047619047,0.2608695652173913,0.5714285714285714,0.8322981366459627,0.125,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.5,0.5,1.0,264.4347826086956,-1.155349812091701,0.03870000000000004,21.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,S11,2944,SEA,False,SEA,5.851448700891348,7.666666666666667,103,0.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.20254295177937243
5.0,25.666666666666668,111.0,33.0,14.0,6.0,0.0,0.0,18.0,5.0,18.0,13.0,12.0,19.0,9.0,1.0,3.2727272727272725,1.5194805194805194,7.7142857142857135,1.1688311688311688,1.4025974025974026,4.207792207792208,3.0,0.3142857142857143,0.35135135135135137,0.5619047619047619,0.9132561132561132,0.34146341463414637,0.04504504504504504,0.16216216216216217,0.05405405405405406,0.5087719298245614,0.49122807017543857,1.0357142857142858,255.1293103448276,-3.0916387914768313,-0.12340000000000012,105.0,0.0,0.0,9.0,1.0,29.0,28.0,4.0,1.0,0.8,S11,2945,MIN,False,MIN,3.0943822379425328,25.666666666666668,76,5.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.4,0.7290719110299639
2.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,6.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.25,0.5,1.0,0.0,0.0,272.25,-0.802143614210677,-0.0886,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,S11,2947,NYY,False,NYY,5.263213406773701,1.3333333333333333,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09534618238979856
2.0,3.6666666666666665,14.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.6363636363636365,0.8181818181818182,3.2727272727272734,0.0,1.6363636363636367,6.545454545454547,4.0,0.16666666666666666,0.21428571428571427,0.3333333333333333,0.5476190476190476,0.2222222222222222,0.0,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.8571428571428571,0.16666666666666666,245.85714285714286,-1.2578322224169887,0.0725,12.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,S11,2954,OAK,False,OAK,-0.100422956862662,4.0,173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1787445956322568
10.0,26.333333333333332,117.0,33.0,20.0,12.0,0.0,0.0,12.0,5.0,20.0,4.0,7.0,20.0,27.0,1.0,4.556962025316456,1.7088607594936709,7.518987341772152,1.139240506329114,2.7341772151898738,2.7341772151898738,1.0,0.3173076923076923,0.38461538461538464,0.5384615384615384,0.9230769230769231,0.3181818181818182,0.042735042735042736,0.10256410256410256,0.10256410256410256,0.22950819672131148,0.7704918032786885,0.2978723404255319,232.816,5.6332640802693605,-0.8733999999999998,104.0,1.0,0.0,8.0,0.0,14.0,47.0,4.0,4.0,0.5,S11,2989,LAD,False,LAD,4.187264039685094,28.0,67,6.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,0.2,-0.12072064469155892
6.0,21.333333333333332,92.0,26.0,17.0,7.0,0.0,0.0,8.0,8.0,10.0,14.0,6.0,20.0,10.0,0.0,4.78125,1.546875,7.3125,2.25,1.96875,2.25,1.1428571428571428,0.3058823529411765,0.358695652173913,0.7176470588235294,1.0763427109974424,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.07608695652173914,0.4339622641509434,0.5660377358490566,0.7666666666666667,242.58510638297872,6.087129231501021,-1.1875000000000002,85.0,0.0,0.0,5.0,3.0,23.0,30.0,0.0,2.0,0.0,S11,2991,ANA,False,ANA,6.372588406773701,20.666666666666668,44,5.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,-0.2606810408692927
6.0,24.333333333333332,100.0,24.0,11.0,4.0,0.0,0.0,29.0,4.0,10.0,6.0,11.0,22.0,4.0,0.0,2.712328767123288,1.1506849315068495,5.917808219178083,0.9863013698630139,0.9863013698630139,7.15068493150685,7.25,0.25,0.28,0.5,0.78,0.31746031746031744,0.04,0.29,0.04,0.3953488372093023,0.6046511627906976,0.6538461538461539,251.1904761904762,-4.244607825817074,0.4392000000000001,96.0,0.0,0.0,8.0,2.0,17.0,26.0,4.0,1.0,0.8,S11,2994,SEA,False,SEA,1.5097887492394553,24.333333333333332,107,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.6666666666666666,0.8027563067999784
6.0,20.666666666666668,86.0,20.0,13.0,8.0,0.0,0.0,15.0,4.0,10.0,5.0,8.0,13.0,17.0,0.0,3.7741935483870965,1.3548387096774193,5.806451612903225,1.161290322580645,2.32258064516129,4.354838709677419,1.875,0.2564102564102564,0.32558139534883723,0.5,0.8255813953488372,0.2711864406779661,0.046511627906976744,0.1744186046511628,0.09302325581395349,0.34782608695652173,0.6521739130434783,0.5333333333333333,244.97727272727272,1.6767147550761046,-0.22319999999999995,78.0,0.0,0.0,5.0,1.0,16.0,30.0,1.0,1.0,0.5,S11,2998,2TM,False,NYM,3.4890198583866048,21.666666666666668,105,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.15766267532010264
2.0,4.333333333333333,24.0,8.0,9.0,4.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,5.0,0.0,12.461538461538462,2.7692307692307696,11.076923076923077,1.3846153846153846,5.538461538461538,2.769230769230769,0.5,0.4,0.5,0.8,1.3,0.4117647058823529,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.2727272727272727,0.7272727272727273,0.375,206.79166666666666,8.351526134385104,-0.4969,20.0,0.0,0.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,S11,2998,BAL,True,BAL,6.109367252927548,5.0,48,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7443616876261253
4.0,16.333333333333332,62.0,12.0,4.0,4.0,0.0,0.0,13.0,3.0,7.0,5.0,6.0,10.0,12.0,0.0,1.469387755102041,0.979591836734694,4.408163265306123,1.1020408163265307,1.469387755102041,4.775510204081633,3.25,0.20689655172413793,0.25806451612903225,0.39655172413793105,0.6546162402669633,0.21428571428571427,0.04838709677419355,0.20967741935483872,0.06451612903225806,0.37142857142857144,0.6285714285714286,0.5909090909090909,259.296875,-6.674811379309001,0.2737,58.0,0.0,0.0,2.0,0.0,13.0,22.0,1.0,1.0,0.5,S11,2998,NYM,True,NYM,2.793825651671661,16.666666666666668,162,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9020243629462282
6.0,25.666666666666668,104.0,22.0,14.0,12.0,0.0,0.0,18.0,1.0,12.0,10.0,13.0,20.0,9.0,0.0,3.2727272727272725,1.3246753246753247,5.142857142857142,0.23376623376623376,2.8051948051948052,4.207792207792208,1.5,0.24175824175824176,0.3269230769230769,0.3956043956043956,0.7225274725274725,0.2876712328767123,0.009615384615384616,0.17307692307692307,0.11538461538461539,0.49122807017543857,0.5087719298245614,0.9655172413793104,254.36363636363637,-2.7336849709651942,0.44099999999999995,91.0,1.0,0.0,7.0,2.0,28.0,29.0,4.0,2.0,0.6666666666666666,S11,3004,MIL,False,MIL,1.7697069132672083,26.333333333333332,192,5.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.5,0.6667958422835213
9.0,19.0,94.0,27.0,14.0,11.0,1.0,0.0,15.0,3.0,17.0,9.0,9.0,19.0,4.0,0.0,4.421052631578948,2.0,8.526315789473685,0.9473684210526315,3.473684210526316,4.7368421052631575,1.3636363636363635,0.3333333333333333,0.40425531914893614,0.5802469135802469,0.984502232729183,0.36923076923076925,0.031914893617021274,0.1595744680851064,0.11702127659574468,0.4523809523809524,0.5476190476190477,0.8260869565217391,229.58064516129033,-3.8045431332407382,-0.1735,81.0,2.0,0.0,3.0,4.0,19.0,23.0,0.0,0.0,0.0,S11,3016,2TM,False,STL,3.4737397225631756,20.666666666666668,43,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.7360521060892486
4.0,5.666666666666667,30.0,10.0,6.0,4.0,1.0,0.0,6.0,1.0,6.0,2.0,4.0,3.0,1.0,0.0,6.352941176470588,2.4705882352941173,10.588235294117647,1.0588235294117645,4.235294117647058,6.352941176470589,1.5,0.4166666666666667,0.4666666666666667,0.7916666666666666,1.2583333333333333,0.47368421052631576,0.03333333333333333,0.2,0.13333333333333333,0.6363636363636364,0.36363636363636365,1.75,225.86206896551724,-2.2552821562945216,-0.6094999999999999,24.0,2.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,S11,3016,BAL,True,BAL,3.557331053832525,6.666666666666667,21,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3390168728949335
5.0,13.333333333333334,64.0,17.0,8.0,7.0,0.0,0.0,9.0,2.0,11.0,7.0,5.0,16.0,3.0,0.0,3.5999999999999996,1.7999999999999998,7.6499999999999995,0.8999999999999999,3.1500000000000004,4.05,1.2857142857142858,0.2982456140350877,0.375,0.49122807017543857,0.8662280701754386,0.32608695652173914,0.03125,0.140625,0.109375,0.3870967741935484,0.6129032258064516,0.631578947368421,231.265625,-1.5492609769462142,0.436,57.0,0.0,0.0,3.0,1.0,12.0,19.0,0.0,0.0,0.0,S11,3016,STL,True,STL,3.4382134067737016,14.0,80,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3970352331943149
8.0,28.666666666666668,121.0,32.0,15.0,7.0,0.0,0.0,22.0,4.0,14.0,20.0,11.0,21.0,8.0,0.0,3.13953488372093,1.3604651162790697,6.697674418604651,0.8372093023255813,1.4651162790697674,4.604651162790697,3.142857142857143,0.2857142857142857,0.32231404958677684,0.5446428571428571,0.8669569067296339,0.3181818181818182,0.03305785123966942,0.18181818181818182,0.05785123966942149,0.546875,0.453125,1.206896551724138,252.94214876033058,-4.129641298050964,1.2048,112.0,2.0,0.0,11.0,3.0,35.0,29.0,0.0,0.0,0.0,S11,3025,DET,False,DET,2.274841313750446,29.666666666666668,84,4.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,0.8,0.8707017141092044
5.0,6.333333333333333,34.0,11.0,10.0,5.0,0.0,1.0,5.0,1.0,5.0,1.0,2.0,2.0,8.0,0.0,9.473684210526317,2.5263157894736845,10.421052631578949,0.9473684210526316,4.7368421052631575,4.7368421052631575,1.0,0.39285714285714285,0.47058823529411764,0.6785714285714286,1.1491596638655461,0.43478260869565216,0.029411764705882353,0.14705882352941177,0.14705882352941177,0.2857142857142857,0.7142857142857143,0.4,225.0,6.1027878873821475,-0.13649999999999995,28.0,1.0,0.0,5.0,0.0,4.0,10.0,0.0,0.0,0.0,S11,3028,2TM,False,TEX,4.105318669931597,7.333333333333333,79,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,-0.4816583105040026
3.0,4.0,23.0,9.0,8.0,2.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,1.0,6.0,0.0,12.0,2.75,13.5,1.5,3.0,6.0,2.0,0.45,0.4782608695652174,0.8,1.2782608695652176,0.5,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.125,0.875,0.14285714285714285,209.30434782608697,5.431875501222159,-0.2168,20.0,1.0,0.0,4.0,0.0,1.0,7.0,0.0,0.0,0.0,S11,3028,CWS,True,CWS,4.013213406773701,4.666666666666667,63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.4561795795520135
2.0,2.3333333333333335,11.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,5.142857142857142,2.142857142857143,5.142857142857142,0.0,7.7142857142857135,2.571428571428571,0.3333333333333333,0.25,0.45454545454545453,0.375,0.8295454545454546,0.2857142857142857,0.0,0.09090909090909091,0.2727272727272727,0.5,0.5,1.0,261.1,0.6709123861599878,0.08030000000000001,8.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,S11,3028,TEX,True,TEX,4.263213406773701,2.6666666666666665,146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.025478730951988972
8.0,30.0,136.0,36.0,22.0,13.0,0.0,0.0,16.0,9.0,19.0,13.0,6.0,17.0,35.0,0.0,4.4,1.6333333333333333,7.199999999999999,1.7999999999999998,2.6,3.2,1.2307692307692308,0.2975206611570248,0.3602941176470588,0.5867768595041323,0.9470709771511912,0.2755102040816326,0.0661764705882353,0.11764705882352941,0.09558823529411764,0.2876712328767123,0.7123287671232876,0.40384615384615385,236.15827338129498,0.2227624958918466,-0.3878000000000001,121.0,2.0,0.0,8.0,0.0,21.0,52.0,2.0,1.0,0.6666666666666666,S11,3029,STL,False,STL,5.396546740107036,31.0,63,5.0,4.0,2.0,0.0,2.0,2.0,0.0,1.0,0.5,0.49220566334766397
6.0,21.0,87.0,20.0,11.0,9.0,0.0,0.0,29.0,5.0,12.0,6.0,5.0,13.0,5.0,0.0,3.142857142857143,1.380952380952381,5.7142857142857135,1.4285714285714284,2.571428571428571,8.285714285714285,3.2222222222222223,0.2597402597402597,0.3333333333333333,0.5064935064935064,0.8398268398268398,0.3409090909090909,0.05747126436781609,0.3333333333333333,0.10344827586206896,0.45454545454545453,0.5454545454545454,0.8333333333333334,238.8913043478261,-4.802888971542965,-0.28540000000000026,77.0,1.0,0.0,2.0,1.0,15.0,18.0,4.0,1.0,0.8,S11,3035,SFG,False,SFG,2.882261025821321,21.333333333333332,96,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.8094060032241923
5.0,11.666666666666666,61.0,23.0,20.0,7.0,0.0,0.0,7.0,4.0,9.0,12.0,7.0,3.0,2.0,0.0,10.285714285714286,2.5714285714285716,11.82857142857143,2.057142857142857,3.5999999999999996,3.5999999999999996,1.0,0.42592592592592593,0.4918032786885246,0.8703703703703703,1.362173649058895,0.4418604651162791,0.06557377049180328,0.11475409836065574,0.11475409836065574,0.8076923076923077,0.19230769230769232,4.2,235.42857142857142,17.651588662049065,-1.3933999999999997,54.0,0.0,0.0,8.0,2.0,21.0,5.0,0.0,2.0,0.0,S11,3041,ARI,False,ARI,6.32035626391656,12.333333333333334,33,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.534398596431761
