ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
2776,8053,8,S8,4,ATL,ATL,FLA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3661085160446115,0.04427522069381558,0.025299999999999996,Home
2776,8062,8,S8,5,ATL,ATL,BOS,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,3,1,1,0.4607968341187989,0.057576237045911534,0.0747,Home
2776,8077,8,S8,6,ATL,ATL,NYM,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,-0.9033708631726359,-0.07884053268323196,-0.0588,Away
2776,8099,8,S8,7,ATL,ATL,MTL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,-0.4432689956004797,-0.036662530470693545,-0.033800000000000004,Away
2776,8106,8,S8,8,ATL,ATL,HOU,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,-0.6343712662957035,-0.05577275754021593,-0.1086,Away
2776,8133,8,S8,9,ATL,ATL,SFG,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,-0.8585699522966909,-0.07819262614031465,-0.0826,Home
2776,8145,8,S8,10,ATL,ATL,FLA,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,3,3,0,0,0.6348386965265649,0.07881260783136534,0.127,Away
2776,8152,8,S8,11,ATL,ATL,PHI,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,-0.8325169648796885,-0.07175514285393722,-0.12669999999999998,Home
2776,8176,8,S8,12,ATL,ATL,NYM,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,-0.4115103051933508,-0.03348666142998065,-0.0159,Home
2776,8193,8,S8,13,ATL,ATL,MIL,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0.28329238648495536,0.03982579228252718,0.09000000000000001,Home
2776,8205,8,S8,14,ATL,ATL,CHC,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,-0.9009214567074321,-0.07476340749203435,-0.0993,Away
2776,8219,8,S8,15,ATL,ATL,MTL,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,3,1,1,0.9680430481287707,0.10830085844690872,0.15870000000000004,Home
2776,8234,8,S8,16,ATL,ATL,LAD,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0.599766153751624,0.06764098446451683,0.16770000000000002,Away
2776,9002,9,S9,1,ATL,ATL,STL,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,6,4,1,1,1.5827629915187416,0.17252647510235092,0.14650000000000002,Away
2776,9016,9,S9,2,ATL,ATL,MTL,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,-0.815014655515695,-0.06725128960109278,-0.08589999999999999,Home
2776,9038,9,S9,3,ATL,ATL,COL,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,-1.040980210445754,-0.09341038908171784,-0.0537,Home
2776,9046,9,S9,4,ATL,ATL,MTL,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,-1.2650145280757652,-0.11581382084471897,-0.1555,Away
2776,9079,9,S9,6,ATL,ATL,PIT,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,-1.085249385314973,-0.09783730656863976,-0.1042,Home
2776,9091,9,S9,7,ATL,ATL,PHI,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,-1.1309399766347763,-0.10596890968823927,-0.09670000000000001,Away
2776,9138,9,S9,10,ATL,ATL,SDP,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,-0.9989912862277379,-0.08921149665991623,-0.0892,Away
2776,9152,9,S9,11,ATL,ATL,CHC,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,3,7,5,1,3,2.1138756283792266,0.22920028277601856,0.7007,Away
2776,9177,9,S9,12,ATL,ATL,MIN,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,4,3,1,1,1.201197764936357,0.13080740845649325,0.12380000000000001,Home
2776,9181,9,S9,13,ATL,ATL,FLA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,-0.830574487704528,-0.07236981680759526,-0.08079999999999998,Home
2776,9197,9,S9,14,ATL,ATL,NYM,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,6,4,2,4,3.586273607268189,0.3728775366772957,0.1473,Away
2776,9211,9,S9,15,ATL,ATL,FLA,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,6,3,1,4,2.6549204935132096,0.2761796813141785,0.2206,Away
2776,9229,9,S9,16,ATL,ATL,PHI,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,3,0,0,-1.5930683751845773,-0.14861920555560018,-0.286,Home
2776,10009,10,S10,1,MIA,FLA,NYM,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,-1.0746268656716418,-0.10004934920956014,-0.0799,Home
2776,10037,10,S10,3,MIA,FLA,HOU,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,2,2.1920809562618855,0.23032810166259463,0.0765,Home
2776,10057,10,S10,4,MIA,FLA,PIT,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,-1.0823088588605154,-0.0971108798496455,-0.2049,Away
2776,10071,10,S10,5,MIA,FLA,MIL,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0.6858788912485354,0.07600122648245758,0.0392,Home
2776,10100,10,S10,7,MIA,FLA,PHI,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.5743993993993994,-0.04631993390353388,-0.1023,Away
2776,10129,10,S10,9,MIA,FLA,ARI,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.5365254007063298,-0.046239202713028935,-0.06180000000000001,Home
2776,10172,10,S10,12,MIA,FLA,STL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.35857371794871795,-0.03215070311606978,-0.0373,Home
2776,10200,10,S10,14,MIA,FLA,LAD,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,-0.9106242436466316,-0.0799424183282571,-0.022,Away
2776,10235,10,S10,16,MIA,FLA,MTL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.3643031784841076,-0.03272364916960874,-0.0414,Away
2778,8008,8,S8,1,MIA,FLA,MIL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.2057551525966754,-0.016743330714990325,-0.0285,Away
2778,8019,8,S8,2,MIA,FLA,MTL,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,-0.4566956771004508,-0.03800519862069064,-0.032,Home
2778,8041,8,S8,3,MIA,FLA,PIT,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0.06201824387877641,0.013866193477232072,-0.0158,Home
2778,8070,8,S8,5,MIA,FLA,NYM,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,3,1,3,1.6368416345763284,0.17518071709166447,0.031,Home
